ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Tipo de casa,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,Bodegas,AntigÃ¼edad,OrientaciÃ³n,Orientación,Cantidad de pisos,Tipo de propiedad,Tipo de departamento,Disposición,Departamentos por piso,Número de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote,NÃºmero de piso de la unidad,DisposiciÃ³n
1422871230,puebla,casa,https://casa.metroscubicos.com/MLM-1422871230-casa-en-preventa-en-parque-mediterraneo-_JM,"$3,650,000",San Andrés Cholula,Lomas de Angelópolis,128 m²,257 m²,10,4,5,2,,,,,,,,,,,,,,,,,,,,,,,
1422914128,puebla,casa,https://casa.metroscubicos.com/MLM-1422914128-casa-en-venta-en-cuautlancingo-_JM,"$1,950,000",San Pedro Cholula,AmpliaciÃ³n Momoxpan,94 mÂ²,131 mÂ²,6,,,2,,,,3,2,,0 aÃ±os,,,,,,,,,,,,,,,,
1422853775,puebla,casa,https://casa.metroscubicos.com/MLM-1422853775-casa-en-venta-de-santiago-momoxpan-_JM,"$3,150,000",San Pedro Cholula,Momoxpan,167 m²,198 m²,6,3,2,3,,3 años,,,,,,,,,,,,,,,,,,,,,
1422859191,puebla,casa,https://casa.metroscubicos.com/MLM-1422859191-casa-en-preventa-residencial-nobel-_JM,"$5,125,000",San Andrés Cholula,Santiago,120 m²,300 m²,5,2,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1422901532,puebla,casa,https://casa.metroscubicos.com/MLM-1422901532-casa-en-venta-en-terita-sur-_JM,"$3,149,968",San Andrés Cholula,San Bernardino Tlaxcalancingo,125 m²,159 m²,6,3,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1422859127,puebla,casa,https://casa.metroscubicos.com/MLM-1422859127-casa-en-venta-al-sur-de-puebla-periferico-_JM,"$2,360,000",Puebla,16 De Septiembre Sur,100 m²,154 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1422914150,puebla,casa,https://casa.metroscubicos.com/MLM-1422914150-casa-en-venta-a-una-cuadra-de-blvd-5-de-mayo-_JM,"$4,100,000",Puebla,Centro,152 m²,314 m²,5,2,2,2,,42 años,,,,,,,,,,,,,,,,,,,,,
1422871180,puebla,casa,https://casa.metroscubicos.com/MLM-1422871180-casa-en-venta-cerca-de-av-16-de-septiembre-_JM,"$1,840,000",Puebla,Granjas Puebla,85 m²,122 m²,6,3,2,1,,,,,,,,,,,,,,,,,,,,,,,
1422901542,puebla,casa,https://casa.metroscubicos.com/MLM-1422901542-casa-en-venta-en-fracc-arboreto-_JM,"$6,500,000",San Pedro Cholula,Cholula,378 mÂ²,380 mÂ²,10,,,3,,,,4,4,,6 aÃ±os,,,,,,,,,,,,,,,,
1422859188,puebla,casa,https://casa.metroscubicos.com/MLM-1422859188-casa-en-venta-en-jardines-de-san-manuel-_JM,"$5,300,000",Puebla,Jardines De San Manuel,300 m²,524 m²,22,10,6,3,,32 años,,,,,,,,,,,,,,,,,,,,,
1425443108,puebla,casa,https://casa.metroscubicos.com/MLM-1425443108-casa-en-venta-en-zerezotla-con-precio-por-debajo-del-avaluo-_JM,"$2,499,000",San Pedro Cholula,Zerezotla,238.89 mÂ²,170.62 mÂ²,3,,,2,,,700 MXN,3,3,,11 aÃ±os,Norte,,2,,,,,,,,,,,,,
1422926840,puebla,casa,https://casa.metroscubicos.com/MLM-1422926840-casa-en-venta-en-san-andres-cholula-_JM,"$5,200,000",San Andrés Cholula,San Rafael Comac,450 m²,400 m²,8,4,4,3,,0 años,,,,,,,,,,,,,,,,,,,,,
1422822500,puebla,casa,https://casa.metroscubicos.com/MLM-1422822500-casa-en-venta-en-jardines-de-san-manuel-_JM,"$2,800,000",Puebla,Jardines De San Manuel,195 m²,232 m²,6,3,2,3,,0 años,,,,,,,,,,,,,,,,,,,,,
1422926828,puebla,casa,https://casa.metroscubicos.com/MLM-1422926828-casa-en-venta-en-la-carcana-_JM,"$3,300,000",San Pedro Cholula,La Carcaña,200 m²,163 m²,6,3,2,2,,7 años,,,,,,,,,,,,,,,,,,,,,
1422920356,puebla,casa,https://casa.metroscubicos.com/MLM-1422920356-casa-en-venta-zona-cholula-huejotzingo-_JM,"$1,810,000",San Andrés Cholula,San Juan Aquiahuac,90 m²,138 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1422926703,puebla,casa,https://casa.metroscubicos.com/MLM-1422926703-casa-en-venta-en-parque-nilo-_JM,"$9,500,000",San Andrés Cholula,Lomas de Angelópolis II,305 m²,400 m²,10,4,5,3,,5 años,,,,,,,,,,,,,,,,,,,,,
1422853752,puebla,venta,https://casa.metroscubicos.com/MLM-1422853752-venta-de-casa-en-fraccionamiento-el-sereno-_JM,"$2,350,000",Cuautlancingo,Fuerte De Guadalupe,93 mÂ²,170 mÂ²,6,,,2,,,,3,2,,0 aÃ±os,,,,,,,,,,,,,,,,
1422859158,puebla,casa,https://casa.metroscubicos.com/MLM-1422859158-casa-en-venta-residencial-quintas-de-cortes-_JM,"$5,000,000",San Pedro Cholula,Cholula,218 m²,269 m²,7,3,4,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1422901509,puebla,casa,https://casa.metroscubicos.com/MLM-1422901509-casa-en-venta-zavaleta-_JM,"$12,500,000",Puebla,Santa Cruz Guadalupe,695 m²,573 m²,7,3,3,4,,16 años,,,,,,,,,,,,,,,,,,,,,
1422920342,puebla,casa,https://casa.metroscubicos.com/MLM-1422920342-casa-en-venta-en-lomas-de-angelopolis-_JM,"$5,000,000",San AndrÃ©s Cholula,Alta Vista,170 mÂ²,311 mÂ²,9,,,2,,,,3,5,,0 aÃ±os,,,,,,,,,,,,,,,,
1422926708,puebla,casa,https://casa.metroscubicos.com/MLM-1422926708-casa-en-preventa-en-lomas-de-angelopolis-i-_JM,"$15,000,000",San Andrés Cholula,Lomas de Angelópolis,300 m²,470 m²,11,5,5,6,,,,,,,,,,,,,,,,,,,,,,,
1422926694,puebla,casa,https://casa.metroscubicos.com/MLM-1422926694-casa-en-venta-lomas-de-angelopolis-iii-_JM,"$4,500,000",Ocoyucan,Santa Clara Ocoyucan,181 m²,322 m²,5,4,,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1422920290,puebla,casa,https://casa.metroscubicos.com/MLM-1422920290-casa-en-venta-en-san-pedro-cholula-_JM,"$3,550,000",San Pedro Cholula,Jesús Tlatempa,157 m²,251 m²,8,4,3,,,0 años,,,,,,,,,,,,,,,,,,,,,
1425303723,puebla,casa,https://casa.metroscubicos.com/MLM-1425303723-casa-sola-en-venta-campestre-del-bosque-_JM,"$52,000,000",Puebla,Campestre del Bosque,1744 m²,1452 m²,,4,6,,,0 años,,,,,,,,,,,,,,,,,,,,,
1422853675,puebla,casa,https://casa.metroscubicos.com/MLM-1422853675-casa-en-preventa-parque-aguascalientes-_JM,"$3,268,000",Ocoyucan,Santa Clara Ocoyucan,130 m²,225 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1424425704,puebla,20429,https://casa.metroscubicos.com/MLM-1424425704-20429-prol-8-norte-ex-hacienda-santa-teresa-_JM,"$4,350,000",San Andrés Cholula,Ex-Hacienda de Santa Teresa,120 m²,250 m²,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,
1422933254,puebla,casa,https://casa.metroscubicos.com/MLM-1422933254-casa-en-venta-ampliacion-momoxpan-_JM,"$2,450,000",San Pedro Cholula,Ampliación Momoxpan,134 m²,164 m²,7,3,2,2,,1 años,,,,,,,,,,,,,,,,,,,,,
1422859186,puebla,ultimas,https://casa.metroscubicos.com/MLM-1422859186-ultimas-casas-en-venta-en-terita-sur-_JM,"$3,126,580",San Andrés Cholula,San Bernardino Tlaxcalancingo,120 m²,159 m²,6,3,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1422871262,puebla,casa,https://casa.metroscubicos.com/MLM-1422871262-casa-en-venta-san-pedro-cholula-_JM,"$2,995,000",San Pedro Cholula,Arcoiris,128 mÂ²,228 mÂ²,7,,,2,,,,3,3,,0 aÃ±os,,,,,,,,,,,,,,,,
1422933194,puebla,venta,https://casa.metroscubicos.com/MLM-1422933194-venta-de-casa-con-locales-en-prados-agua-azul-_JM,"$3,750,000",Puebla,Prados Agua Azul,110 m²,220 m²,6,3,2,,,36 años,,,,,,,,,,,,,,,,,,,,,
1422926710,puebla,casa,https://casa.metroscubicos.com/MLM-1422926710-casa-en-preventa-lomas-de-angelopolis-_JM,"$7,500,000",San Andrés Cholula,Lomas de Angelópolis,205 m²,310 m²,9,4,4,2,,,,,,,,,,,,,,,,,,,,,,,
1422853679,puebla,casa,https://casa.metroscubicos.com/MLM-1422853679-casa-en-venta-zona-udla-_JM,"$6,490,000",San Andrés Cholula,Campestre Morillotla,463 m²,353 m²,7,3,3,3,,17 años,,,,,,,,,,,,,,,,,,,,,
1422907990,puebla,venta,https://casa.metroscubicos.com/MLM-1422907990-venta-de-casa-en-atlixco-solares-chicos-_JM,"$1,790,000",Atlixco,Solares Chicos,100 m²,118 m²,5,2,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1422871247,puebla,casa,https://casa.metroscubicos.com/MLM-1422871247-casa-en-venta-en-chipilo-_JM,"$8,600,000",San Gregorio Atzompa,Chipilo De Francisco Javier Mina,1475 m²,453 m²,9,4,4,10,,14 años,,,,,,,,,,,,,,,,,,,,,
1422939547,puebla,casa,https://casa.metroscubicos.com/MLM-1422939547-casa-en-venta-arboreto-_JM,"$5,200,000",San Pedro Cholula,Jesús Tlatempa,170 m²,279 m²,10,4,5,2,,,,,,,,,,,,,,,,,,,,,,,
1422901496,puebla,casa,https://casa.metroscubicos.com/MLM-1422901496-casa-en-venta-lomas-del-valle-_JM,"$4,500,000",Puebla,Lomas Del Valle,240 m²,270 m²,9,4,4,2,,15 años,,,,,,,,,,,,,,,,,,,,,
1422933114,puebla,residencia,https://casa.metroscubicos.com/MLM-1422933114-residencia-en-preventa-lomas-iii-_JM,"$5,350,000",San Andrés Cholula,Lomas de Angelópolis,179 m²,347 m²,11,4,6,2,,,,,,,,,,,,,,,,,,,,,,,
1422926679,puebla,casa,https://casa.metroscubicos.com/MLM-1422926679-casa-en-venta-en-paso-de-cortes-_JM,"$2,450,000",San Pedro Cholula,Santa MarÃ­a Xixitla,146 mÂ²,156 mÂ²,5,,,2,,,,2,2,,3 aÃ±os,,,,,,,,,,,,,,,,
1424267293,puebla,20382,https://casa.metroscubicos.com/MLM-1424267293-20382-1a-priv-santa-teresa-fraccionamiento-residencial-santa-teresa-_JM,"$4,200,000",San Andrés Cholula,Santa Teresa,120 m²,250 m²,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,
1423042292,puebla,20339,https://casa.metroscubicos.com/MLM-1423042292-20339-bosque-de-los-cipreses-fracc-bosque-de-los-sauces-_JM,"$1,400,000",Huejotzingo,Rancho los Oroza,80 mÂ²,72 mÂ²,,,,1,,,,2,1,,,,,,,,,,,,,,,,,,
1422933272,puebla,casa,https://casa.metroscubicos.com/MLM-1422933272-casa-en-venta-en-cuautlancingo-_JM,"$1,680,000",Cuautlancingo,San Juan Cuautlancingo Centro,77 m²,127 m²,6,3,2,2,,4 años,,,,,,,,,,,,,,,,,,,,,
1422933260,puebla,casa,https://casa.metroscubicos.com/MLM-1422933260-casa-en-venta-en-punta-del-sol-_JM,"$2,300,000",Puebla,Villas PerifÃ©rico,120 mÂ²,170 mÂ²,7,,,2,,,,4,2,,0 aÃ±os,,,,,,,,,,,,,,,,
1422908057,puebla,casa,https://casa.metroscubicos.com/MLM-1422908057-casa-en-preventa-zona-cascatta-_JM,"$3,350,000",San Andrés Cholula,Lomas de Angelópolis,145 m²,243 m²,7,3,3,2,,,,,,,,,,,,,,,,,,,,,,,
1422908055,puebla,casa,https://casa.metroscubicos.com/MLM-1422908055-casa-en-preventa-en-lomas-de-angelopolis-_JM,"$8,450,000",San Andrés Cholula,Lomas de Angelópolis,209 m²,396 m²,10,4,5,3,,,,,,,,,,,,,,,,,,,,,,,
1422939639,puebla,casa,https://casa.metroscubicos.com/MLM-1422939639-casa-en-preventa-en-cholula-_JM,"$3,000,000",San AndrÃ©s Cholula,San Bernardino Tlaxcalancingo,207 mÂ²,190 mÂ²,7,,,3,,,,3,2,,,,,,,,,,,,,,,,,,
1422871286,puebla,preventa,https://casa.metroscubicos.com/MLM-1422871286-preventa-de-casa-en-plaza-san-diego-_JM,"$2,690,000",San Pedro Cholula,Senda Del Sol,114 mÂ²,150 mÂ²,6,,,2,,,,3,2,,0 aÃ±os,,,,,,,,,,,,,,,,
1422871275,puebla,casa,https://casa.metroscubicos.com/MLM-1422871275-casa-en-preventa-parque-chihuahua-_JM,"$5,350,000",San Andrés Cholula,Lomas de Angelópolis,180 m²,352 m²,11,4,6,2,,,,,,,,,,,,,,,,,,,,,,,
1422914196,puebla,casa,https://casa.metroscubicos.com/MLM-1422914196-casa-en-preventa-parque-bruselas-_JM,"$6,550,000",San Andrés Cholula,Lomas de Angelópolis II,204 m²,380 m²,11,4,6,2,,,,,,,,,,,,,,,,,,,,,,,
1422939579,puebla,casa,https://casa.metroscubicos.com/MLM-1422939579-casa-en-preventa-en-zerezotla-cholula-_JM,"$2,550,000",San Pedro Cholula,San Cristóbal Tepontla,135 m²,152 m²,7,3,3,2,,,,,,,,,,,,,,,,,,,,,,,
1422920350,puebla,casa,https://casa.metroscubicos.com/MLM-1422920350-casa-en-venta-en-residencial-arboreto-_JM,"$4,350,000",San Pedro Cholula,Bosques de Zerezotla,145 m²,249 m²,9,3,4,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1422939556,puebla,casa,https://casa.metroscubicos.com/MLM-1422939556-casa-en-preventa-en-san-pedro-cholula-_JM,"$2,800,000",San Pedro Cholula,Jesús Tlatempa,120 m²,170 m²,6,3,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1422871243,puebla,casa,https://casa.metroscubicos.com/MLM-1422871243-casa-en-venta-en-cholula-_JM,"$3,700,000",San Andrés Cholula,Paseos de Cholula,120 m²,190 m²,8,4,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1422907919,puebla,casa,https://casa.metroscubicos.com/MLM-1422907919-casa-en-venta-en-rincon-de-san-jose-del-puente-_JM,"$7,800,000",Puebla,RincÃ³n San JosÃ© del Puente,425 mÂ²,416 mÂ²,9,,,2,,,,3,4,,0 aÃ±os,,,,,,,,,,,,,,,,
1422822493,puebla,casa,https://casa.metroscubicos.com/MLM-1422822493-casa-en-venta-zona-plaza-san-diego-_JM,"$2,850,000",San Pedro Cholula,San Diego,132 mÂ²,180 mÂ²,7,,,,,,,3,3,,2 aÃ±os,,,,,,,,,,,,,,,,
1426654543,puebla,casa,https://casa.metroscubicos.com/MLM-1426654543-casa-sola-en-venta-defensores-de-puebla-_JM,"$2,500,000",Morelia,Defensores De Puebla,200 m²,240 m²,,4,4,,,0 años,,,,,,,,,,,,,,,,,,,,,
1425335933,puebla,casa,https://casa.metroscubicos.com/MLM-1425335933-casa-sola-en-venta-pueblo-miradores-del-mar-_JM,"$1,530,000",Emiliano Zapata,Miradores Del Mar,105 m²,160 m²,,3,4,,,0 años,,,,,,,,,,,,,,,,,,,,,
1424720925,puebla,casa,https://casa.metroscubicos.com/MLM-1424720925-casa-en-venta-en-geovillas-san-jacinto-_JM,"$950,000",Cuautlancingo,Geovillas Ex-Hacienda San Jacinto,68 mÂ²,126 mÂ²,3,,,1,,,0 MXN,3,2,,5 aÃ±os,Norte,,2,,,,,,,,,,,,,
1422908030,puebla,casa,https://casa.metroscubicos.com/MLM-1422908030-casa-en-venta-en-san-jose-del-puente-_JM,"$3,600,000",Puebla,San José Del Puente,230 m²,239 m²,7,3,3,2,,13 años,,,,,,,,,,,,,,,,,,,,,
1422939588,puebla,casa,https://casa.metroscubicos.com/MLM-1422939588-casa-en-venta-en-la-carcana-_JM,"$3,199,000",San Pedro Cholula,La Carcaña,108 m²,237 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1422920363,puebla,casa,https://casa.metroscubicos.com/MLM-1422920363-casa-en-preventa-lomas-de-angelopolis-iii-_JM,"$5,650,000",San Andrés Cholula,Lomas de Angelópolis,201 m²,361 m²,11,4,6,2,,,,,,,,,,,,,,,,,,,,,,,
1422914194,puebla,casa,https://casa.metroscubicos.com/MLM-1422914194-casa-en-preventa-en-san-pedro-cholula-_JM,"$3,190,000",San Pedro Cholula,Cholula,97 m²,176 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1422871263,puebla,casa,https://casa.metroscubicos.com/MLM-1422871263-casa-en-venta-en-zerezotla-_JM,"$4,430,000",San Pedro Cholula,Bosques de Zerezotla,199 mÂ²,225 mÂ²,7,,,2,,,,3,3,,0 aÃ±os,,,,,,,,,,,,,,,,
1422901514,puebla,casa,https://casa.metroscubicos.com/MLM-1422901514-casa-en-preventa-en-residencial-lateral-recta-a-cholula-_JM,"$3,890,000",San Andrés Cholula,Ex-Hacienda de Santa Teresa,120 m²,246 m²,9,3,4,2,,,,,,,,,,,,,,,,,,,,,,,
1422926770,puebla,venta,https://casa.metroscubicos.com/MLM-1422926770-venta-de-casa-en-prados-agua-azul-_JM,"$3,600,000",Puebla,Prados Agua Azul,283 m²,270 m²,9,4,4,2,,14 años,,,,,,,,,,,,,,,,,,,,,
1422920346,puebla,casa,https://casa.metroscubicos.com/MLM-1422920346-casa-en-venta-en-recta-a-cholula-_JM,"$3,920,000",San Andrés Cholula,Ex-Hacienda de Santa Teresa,120 m²,249 m²,8,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1422934975,puebla,casa,https://casa.metroscubicos.com/MLM-1422934975-casa-en-fraccionamiento-en-bello-horizonte-puebla-sbr-227-fr-_JM,"$2,500,000",Puebla,Bello Horizonte,113 m²,229 m²,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,
1423616667,puebla,remate,https://casa.metroscubicos.com/MLM-1423616667-remate-bancario-casa-en-aquiles-serdan-puebla-_JM,"$1,514,000",Puebla,Puebla,283 m²,,,3,2,1,,0 años,0 MXN,,,,,,,2,,,,,,,,,,,,,
1422926764,puebla,proyecto,https://casa.metroscubicos.com/MLM-1422926764-proyecto-casa-en-forjadores-y-zavaleta-_JM,"$4,950,000",Puebla,Santa Cruz Buenavista,235 m²,210 m²,6,3,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1423562142,puebla,remate,https://casa.metroscubicos.com/MLM-1423562142-remate-bancario-cipreses-azules-uno-de-los-mejores-lugares-para-vivir-en-puebla--_JM,"$2,729,500",Puebla,San Pedro Cholula,520 m²,,,3,2,2,,0 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1425817172,puebla,casa,https://casa.metroscubicos.com/MLM-1425817172-casa-de-dos-pisos-en-jardines-del-nilo-guadalajara-jalisco-_JM,"$7,066,840",La Magdalena Contreras,Pueblo Nuevo Bajo,150 m²,,,3,3,2,,10 años,0 MXN,,,,,,,2,,,,,,,,,,,,,
1424422201,puebla,20397,https://casa.metroscubicos.com/MLM-1424422201-20397-de-los-pinos-paseos-de-cholula-_JM,"$4,350,000",San Andrés Cholula,Paseos de Cholula,120 m²,250 m²,,3,4,3,,,,,,,,,,,,,,,,,,,,,,,
1422871320,puebla,casa,https://casa.metroscubicos.com/MLM-1422871320-casa-en-venta-en-fraccionamiento-a-10-minutos-de-cu-_JM,"$4,900,000",Puebla,Arboledas,235 m²,400 m²,8,3,4,3,,21 años,,,,,,,,,,,,,,,,,,,,,
1422824480,puebla,villas,https://casa.metroscubicos.com/MLM-1422824480-villas-a-300-m-de-la-playa-en-chicxulub-puerto-yucatan-_JM,"$4,195,000",Yucatán,Chicxulub Pueblo,250 m²,188 m²,,3,5,,,0 años,,,,,,,,,,,,,,,,,,,,,
1424729996,puebla,casa,https://casa.metroscubicos.com/MLM-1424729996-casa-valle-sur-_JM,"$830,200",Puebla,Atlixco,100 m²,,,2,1,1,,0 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1425780085,puebla,casa,https://casa.metroscubicos.com/MLM-1425780085-casa-en-venta-en-fraccionamiento-heroes-segunda-seccion-_JM,"$945,000",Puebla,Héroes De Puebla,78 m²,94 m²,,3,2,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1425462115,puebla,casa,https://casa.metroscubicos.com/MLM-1425462115-casa-en-fraccionamiento-fuentes-de-saint-germaint-san-pedro-cholula-jv-_JM,"$1,452,900",San Pedro Cholula,Fuentes de Saint Germaint,180 m²,,,3,3,2,,0 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1422907983,puebla,casa,https://casa.metroscubicos.com/MLM-1422907983-casa-en-venta-en-residencial-la-cima-_JM,"$5,500,000",San Andrés Cholula,Reserva Territorial Atlixcayotl,168 m²,311 m²,10,4,5,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1425063203,puebla,excelente,https://casa.metroscubicos.com/MLM-1425063203-excelente-casa-en-venta-zerezotla-san-pedro-cholula-puebla-_JM,"$3,600,000",San Pedro Cholula,Santa MarÃ­a Xixitla,1870 mÂ²,217 mÂ²,,,,2,,,,3,2,,8 aÃ±os,,,2,,,,,,,,,,,,,
1422799121,puebla,townhouse,https://casa.metroscubicos.com/MLM-1422799121-townhouse-y-villas-en-el-puerto-de-chicxulub-yucatan-playa-_JM,"U$S2,945,000",Yucatán,Chicxulub Pueblo,204 m²,135 m²,,2,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1425532258,puebla,casa,https://casa.metroscubicos.com/MLM-1425532258-casa-jardines-de-la-montana-_JM,"$656,000",Puebla,Jardines de la MontaÃ±a,66 mÂ²,,,,,1,,,0 MXN,2,1,,0 aÃ±os,,,2,,,,,,,,,,,,,
1424137863,puebla,casa,https://casa.metroscubicos.com/MLM-1424137863-casa-pueblo-san-mateo-cuanala-_JM,"$958,500",Juan C Bonilla,Cuanala,90 mÂ²,,2,,,2,,,0 MXN,3,2,,10 aÃ±os,,,2,,,,,,,,,,,,,
1423630409,puebla,casa,https://casa.metroscubicos.com/MLM-1423630409-casa-en-remate-las-palmas-puebla-puebla-_JM,"$2,174,000",Puebla,Puebla,250 m²,,,4,3,1,,15 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1423387143,puebla,casa,https://casa.metroscubicos.com/MLM-1423387143-casa-nueva-en-venta-en-fraccionamiento-san-miguel-pachuca-_JM,"$2,100,000",Pachuca De Soto,Pueblo San Miguel Cerezo,105 m²,224 m²,9,4,4,2,,1 años,,,,,,,,,,,,,,,,,,,,,
1425281308,puebla,20562,https://casa.metroscubicos.com/MLM-1425281308-20562-alhondiga-de-granaditas-angeles-mayorazgo-_JM,"$1,930,000",Puebla,Los Angeles Mayorazgo,100 m²,140 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,
1424750478,puebla,20454,https://casa.metroscubicos.com/MLM-1424750478-20454-117-poniente-granjas-puebla-_JM,"$1,940,000",Puebla,Granjas Puebla,85 m²,122 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,
1425338232,puebla,20439,https://casa.metroscubicos.com/MLM-1425338232-20439-blvd-de-las-flores-lomas-de-angelopolis-_JM,"$6,750,000",San Andrés Cholula,Lomas de Angelópolis,202 m²,300 m²,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,
1424167832,puebla,casa,https://casa.metroscubicos.com/MLM-1424167832-casa-en-venta-santa-maria-coapan-_JM,"$1,600,000",Tehuacan,Santa María Coapan,599 m²,192 m²,5,2,2,4,,0 años,,,,,,,,,,,,,,,,,,,,,
1424223350,puebla,vivienda,https://casa.metroscubicos.com/MLM-1424223350-vivienda-nueva-en-fraccionamiento-el-lucero-tehuacan-puebla-_JM,"$992,000",Tehuacan,El Lucero,42 m²,85 m²,5,3,1,,,0 años,,,,,,,,,,,,,,,,,,,,,
1424227274,puebla,casa,https://casa.metroscubicos.com/MLM-1424227274-casa-nueva-en-fracc-paseo-de-san-pedro-_JM,"$1,400,000",Tehuacan,San Pedro,95 m²,156 m²,6,3,2,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1424217259,puebla,casa,https://casa.metroscubicos.com/MLM-1424217259-casa-de-dos-niveles-en-venta-en-el-lucero-_JM,"$1,100,000",Tehuacan,El Lucero,115 m²,1 m²,5,3,1,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1424227277,puebla,propiedad,https://casa.metroscubicos.com/MLM-1424227277-propiedad-en-venta-en-el-centro-de-la-ciudad-_JM,"$2,400,000",Tehuacan,Centro De La Ciudad,150 m²,364 m²,9,6,3,,,0 años,,,,,,,,,,,,,,,,,,,,,
1422979306,puebla,20235,https://casa.metroscubicos.com/MLM-1422979306-20235-priv-de-las-villas-ex-hacienda-de-santa-teresa-_JM,"$4,950,000",San Andrés Cholula,Ex-Hacienda de Santa Teresa,204 m²,250 m²,,6,4,3,,,,,,,,,,,,,,,,,,,,,,,
1426084593,puebla,20547,https://casa.metroscubicos.com/MLM-1426084593-20547-de-la-18-sur-san-francisco-totimehuacan-_JM,"$6,490,000",Puebla,San Francisco Totimehuacan,300 m²,390 m²,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,
1423056480,puebla,residencial,https://casa.metroscubicos.com/MLM-1423056480-residencial-en-venta-dentro-de-fraccionamiento-en-san-pedro-cholula-casa-con-alberca-cuarto-de-juegos-y-recamaras-con-banos-independientes-en-san-pedro-cholula-_JM,"$12,500,000",San Pedro Cholula,Jesús Tlatempa,596 m²,639 m²,,5,7,,,,,,,,,,,3,,,,,,,,,,,,,
1423550096,puebla,venta,https://casa.metroscubicos.com/MLM-1423550096-venta-casa-real-de-guadalupe-puebla-cas3241-pcjr-_JM,"$1,850,000",Puebla,Guadalupe,102 m²,163 m²,,3,2,2,,25 años,,,,,,,,3,,,,,,,,,,,,,
1424167830,puebla,casa,https://casa.metroscubicos.com/MLM-1424167830-casa-de-uso-en-venta-fracc-residencial-san-lorenzo-_JM,"$1,000,000",Tehuacan,Lázaro Cárdenas,106 m²,84 m²,4,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1424173669,puebla,casa,https://casa.metroscubicos.com/MLM-1424173669-casa-nueva-en-fracc-cerrado-5-bosques-tehuacan-_JM,"$2,172,000",Tehuacan,Las Garzas,120 m²,165 m²,6,3,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1424768006,puebla,se,https://casa.metroscubicos.com/MLM-1424768006-se-vende-casa-en-granjas-del-sur-pubela-_JM,"$712,500",Puebla,Granjas Del Sur,120 m²,120 m²,,3,2,1,,10 años,,,,,,,,,,,,,,,,,,,,,
1424199113,puebla,casa,https://casa.metroscubicos.com/MLM-1424199113-casa-de-uso-en-el-fracc-el-lucero-_JM,"$1,100,000",Tehuacan,El Lucero,115 m²,1 m²,5,3,1,,,0 años,,,,,,,,,,,,,,,,,,,,,
1424120975,puebla,20405,https://casa.metroscubicos.com/MLM-1424120975-20405-priv-alvaro-obregon-sta-maria-tonanzintla-_JM,"$4,800,000",San Andrés Cholula,Santa María Tonantzintla,237 m²,470 m²,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,
1426122124,puebla,venta,https://casa.metroscubicos.com/MLM-1426122124-venta-de-casa-en-romero-vargas-_JM,"$1,800,000",Puebla,Bello Horizonte,242 m²,145 m²,,1,2,4,,,,,,,,,,,,,,,,,,,,,,,
