ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad,Tipo de departamento,Fecha de entrega,Huéspedes,Admite mascotas,Tipo de bodega,NÃºmero de oficinas,Altura,Superficie cubierta del casco,Número de oficinas,Plataformas para trailers
1300508376,guanajuato,casa,https://casa.metroscubicos.com/MLM-1300508376-casa-fraccionamiento-bugambilias-_JM,"$3,890,000",Celaya,Bugambilias,385 m²,,3,3,3,2,12 años,0 MXN,385 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930413929,guanajuato,casa,https://casa.metroscubicos.com/MLM-930413929-casa-por-ex-estacion-_JM,"$950,000",Guanajuato,El Carrizo,50 m²,6,3,3,,,0 años,,1 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886056523,guanajuato,proximamente,https://casa.metroscubicos.com/MLM-886056523-proximamente-residencial-en-pre-venta-venta-de-casa-con-ca-_JM,"$2,499,000",Irapuato,Cerrada Altamira,122 m²,7,3,3,2,,,,164 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356874888,guanajuato,preciosa,https://casa.metroscubicos.com/MLM-1356874888-preciosa-residencia-en-villa-corzo-san-jose-iturbide-lujo-_JM,"$3,350,000",San Jose Iturbide,San José Iturbide,270 m²,,3,4,3,2,0 años,,290 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333884358,guanajuato,centro,https://casa.metroscubicos.com/MLM-1333884358-centro-excelente-propiedad-para-negocio-o-habitacion-en-ce-_JM,"$4,200,000",Celaya,Celaya Centro,536 m²,8,4,3,6,,41 años,,502 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367886604,guanajuato,casa,https://casa.metroscubicos.com/MLM-1367886604-casa-arias-_JM,"$15,180,000",San Miguel De Allende,San Miguel De Allende Centro,638 m²,9,4,4,,,0 años,,673 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930409738,guanajuato,casa,https://casa.metroscubicos.com/MLM-930409738-casa-mayela-_JM,"$1,688,000",León,El Dorado,100 m²,6,3,2,,,0 años,,100 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367831450,guanajuato,ruinas,https://casa.metroscubicos.com/MLM-1367831450-ruinas-de-una-granja-de-piedra-de-300-anos-en-32-hectareas-_JM,"$5,300,000",San Miguel De Allende,Las CaÃ±as,32000 mÂ²,2,,,,,,,410 mÂ²,1,1,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
939287104,guanajuato,hermosa,https://casa.metroscubicos.com/MLM-939287104-hermosa-casa-en-venta-en-exclusivo-fraccionamiento-en-leon-guanajuato-_JM,"$11,500,000",León,Loma Verde,1000 m²,,4,6,4,,22 años,,1100 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893286700,guanajuato,casa,https://casa.metroscubicos.com/MLM-893286700-casa-en-venta-en-salamanca-gto-_JM,"$1,300,000",Salamanca,San Isidro,147 m²,5,3,1,1,,0 años,,1 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300505464,guanajuato,casa,https://casa.metroscubicos.com/MLM-1300505464-casa-salamanca-centro-_JM,"$1,050,000",Salamanca,Salamanca Centro,140 m²,,3,1,,2,30 años,0 MXN,140 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416227329,guanajuato,casa,https://casa.metroscubicos.com/MLM-1416227329-casa-con-jardin-y-areas-verdes-en-venta-en-leon-gto-_JM,"$15,200,000",León,Pedregal Del Carmen,750 m²,,3,5,3,,3 años,,620 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333903592,guanajuato,san,https://casa.metroscubicos.com/MLM-1333903592-san-pablo-residencial-exclusiva-propiedad-3-recamaras-canc-_JM,"$2,650,000",Celaya,Valle Del Real,143 m²,6,3,2,2,,3 años,,160 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356471294,guanajuato,casa,https://casa.metroscubicos.com/MLM-1356471294-casa-nueva-4-habitaciones-acceso-directo-al-parque-lomas-punta-del-este-leon-gto-_JM,"$4,995,000",Guanajuato,León,250 m²,,3,3,2,,0 años,0 MXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367831715,guanajuato,exclusiva,https://casa.metroscubicos.com/MLM-1367831715-exclusiva-propiedad-en-club-de-golf-_JM,"$19,980,000",San Miguel De Allende,Malaquin La Mesa,600 mÂ²,10,,,2,,,,656 mÂ²,5,4,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1367861407,guanajuato,elegancia,https://casa.metroscubicos.com/MLM-1367861407-elegancia-en-el-campo-_JM,"$19,700,000",San Miguel De Allende,Estancia De Canal,4713 mÂ²,6,,,3,,,,757 mÂ²,3,3,13 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1354698920,guanajuato,vendo,https://casa.metroscubicos.com/MLM-1354698920-vendo-casa-en-col-humanista-ii-_JM,"$1,100,000",Salamanca,Humanista II,201 m²,,2,1,1,2,10 años,,199.72 m²,,,,,1,Casa sola,,,,,,,,,,,,Casa,,,,,,,,,,,
1367867640,guanajuato,rancho,https://casa.metroscubicos.com/MLM-1367867640-rancho-en-comonfort-_JM,"$70,000,000",San Miguel De Allende,Villa De Los Frailes,2400000 mÂ²,12,,,5,,,,2445 mÂ²,5,7,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1321483139,guanajuato,casa,https://casa.metroscubicos.com/MLM-1321483139-casa-en-venta-en-el-bosque-country-club-gran-jardin-_JM,"$11,750,000",Guanajuato,LeÃ³n,800 mÂ²,,,,4,2,,0 MXN,,4,4,2 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1364409110,guanajuato,casa,https://casa.metroscubicos.com/MLM-1364409110-casa-sola-en-venta-villas-de-irapuato-_JM,"$2,200,000",Irapuato,Villas De Irapuato,111 m²,,3,3,,,0 años,,155 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332728128,guanajuato,casa,https://casa.metroscubicos.com/MLM-1332728128-casa-venta-lombardia-residencial-zona-norte-leon-_JM,"$3,250,000",Guanajuato,LeÃ³n,226 mÂ²,4,,,3,2,,700 MXN,234 mÂ²,3,2,2 aÃ±os,,,,,,,,,,,,Norte,,,,,,,,,,,,,,
1381537981,guanajuato,casa,https://casa.metroscubicos.com/MLM-1381537981-casa-campestre-en-carbonera-_JM,"$3,150,000",Guanajuato,Yerbabuena,650 mÂ²,6,,,,,,,1 mÂ²,4,2,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
945147588,guanajuato,hermosa,https://casa.metroscubicos.com/MLM-945147588-hermosa-casa-en-venta-con-alberca-y-una-vista-panoramica-al-pico-de-orizaba-_JM,"$2,200,000",Tarandacuao,Paso De Ovejas,490 m²,,2,2,2,1,15 años,0 MXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338031075,guanajuato,casa,https://casa.metroscubicos.com/MLM-1338031075-casa-salamanca-_JM,"$735,000",Guanajuato,Salamanca,81 m²,,3,2,1,2,7 años,0 MXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942012779,guanajuato,casa,https://casa.metroscubicos.com/MLM-942012779-casa-residencial-las-glorias-calya-con-cochera-_JM,"$2,628,000",Guanajuato,Salamanca,196 m²,,3,2,2,2,0 años,0 MXN,196 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400382589,guanajuato,casa,https://casa.metroscubicos.com/MLM-1400382589-casa-en-venta-en-villas-de-irapuato-_JM,"$6,550,000",Irapuato,Jardines De Irapuato,680 m²,,4,3,5,,,,350 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355550532,guanajuato,casa,https://casa.metroscubicos.com/MLM-1355550532-casa-en-venta-lomas-del-campestre-_JM,"$4,400,000",León,Lomas Del Campestre,300 m²,10,3,3,3,,0 años,,420 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946263248,guanajuato,residencial,https://casa.metroscubicos.com/MLM-946263248-residencial-san-jorge-_JM,"$6,750,000",León,San Jorge,1000 m²,,5,4,4,,30 años,,584 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392517239,guanajuato,praderas,https://casa.metroscubicos.com/MLM-1392517239-praderas-de-la-hacienda-magnifica-casa-una-planta-con-4-rec-_JM,"$4,782,400",Celaya,Praderas De La Hacienda,1060 m²,8,4,3,6,,27 años,,350 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379053081,guanajuato,casa,https://casa.metroscubicos.com/MLM-1379053081-casa-con-departamentos-para-remodelar-_JM,"$1,350,000",Guanajuato,Paseo De La Presa,265 m²,10,5,5,,,0 años,,227 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959407061,guanajuato,casa,https://casa.metroscubicos.com/MLM-959407061-casa-en-venta-en-mision-san-diego-_JM,"$2,165,000",Celaya,La Misión,160 m²,,3,2,2,2,0 años,,158 m²,,,,,1,Casa en condominio,,,,,,,,,,,,Casa,,,,,,,,,,,
1333858552,guanajuato,puntarena,https://casa.metroscubicos.com/MLM-1333858552-puntarena-residencial-moderna-casa-con-acabados-de-lujo-en-_JM,"$2,900,000",Celaya,Residencial,160 m²,6,3,2,2,,0 años,,202 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954241737,guanajuato,se,https://casa.metroscubicos.com/MLM-954241737-se-vende-casa-en-col-san-pedro-_JM,"$850,000",Salamanca,San Pedro,90 m²,3,2,1,1,,0 años,,90 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352125629,guanajuato,casa,https://casa.metroscubicos.com/MLM-1352125629-casa-en-venta-zona-norte-hacienda-valbuena-_JM,"$5,487,000",Guanajuato,León,295 m²,,3,3,4,3,1 años,1000 MXN,282 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319107133,guanajuato,casa,https://casa.metroscubicos.com/MLM-1319107133-casa-de-tres-habitaciones-con-bano-incluido-_JM,"$2,800,000",Guanajuato,Paseo De La Presa,180 m²,,,,,,0 años,,300 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962611970,guanajuato,casa,https://casa.metroscubicos.com/MLM-962611970-casa-en-colonia-las-reynas-con-7-habitaciones-_JM,"$3,300,000",Irapuato,Las Reynas,250 m²,,,,,,0 años,,361 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382629914,guanajuato,valle,https://casa.metroscubicos.com/MLM-1382629914-valle-de-san-javier-seccion-ii-castello-_JM,"$1,150,000",León,Residencial Castello Diamante,84.42 m²,,3,2,1,,4 años,,91.46 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392607847,guanajuato,casa,https://casa.metroscubicos.com/MLM-1392607847-casa-en-leon-gto-modelo-moncloa-_JM,"$1,570,000",León,El Mayorazgo Residencial,82 m²,6,3,3,2,,0 años,,112 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348030913,guanajuato,casa,https://casa.metroscubicos.com/MLM-1348030913-casa-en-renta-venta-mayorazgo-leon-gto-_JM,"$3,100,000",León,El Mayorazgo Residencial,208.54 m²,,3,3,2,2,3 años,,266 m²,,,,,1,Casa sola,,,,,,,,,,,,Casa,,,,,,,,,,,
1367887379,guanajuato,clasica,https://casa.metroscubicos.com/MLM-1367887379-clasica-hacienda-mexicana-_JM,"$56,000,000",San Miguel De Allende,La Cieneguita,75952 mÂ²,17,,,2,,,,1 mÂ²,8,6,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
808970109,guanajuato,hotel,https://casa.metroscubicos.com/MLM-808970109-hotel-boutique-casa-persea-san-miguel-allende-_JM,"$21,100,000",San Miguel De Allende,La Palmita,3046 m²,10,5,5,,,,,598 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367831285,guanajuato,casa,https://casa.metroscubicos.com/MLM-1367831285-casa-esperanza-1-cuenta-con-un-garaje-para-un-automovil-var-_JM,"$9,980,000",San Miguel De Allende,San Antonio,305 m²,6,3,3,1,,0 años,,407 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891169708,guanajuato,en,https://casa.metroscubicos.com/MLM-891169708-en-venta-casa-de-campo-en-fraccionamiento-san-antonio-en-sil-_JM,"$7,000,000",Silao,Aeropuerto Guanajuato (Internacional de Guanajuato),2500 mÂ²,7,,,5,,,,350 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
962618397,guanajuato,casa,https://casa.metroscubicos.com/MLM-962618397-casa-en-colinas-de-santa-julia-_JM,"$800,000",León,Colinas De Santa Julia,70 m²,,,,,,0 años,,67 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354660034,guanajuato,lomas,https://casa.metroscubicos.com/MLM-1354660034-lomas-punta-del-este-casa-en-renta-con-cuarto-de-servicio-_JM,"$3,500,000",León,Residencial Punta del Este,248 m²,,3,3,2,2,6 años,1000 MXN,248 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350390503,guanajuato,exquisita,https://casa.metroscubicos.com/MLM-1350390503-exquisita-casa-de-campo-de-diseno-contemporaneo-rustico-mexicano-jf-_JM,"$12,886,000",Guanajuato,San Miguel De Allende,1122 m²,,3,4,3,,1 años,,276 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386051426,guanajuato,casa,https://casa.metroscubicos.com/MLM-1386051426-casa-venta-excelente-ubicacion-tres-cantos-leon-gto-_JM,"$1,700,000",LeÃ³n,Tres Cantos,123 mÂ²,,,,1,2,,450 MXN,,3,3,4 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1348862253,guanajuato,casa,https://casa.metroscubicos.com/MLM-1348862253-casa-en-venta-zona-norte-excelente-ubicacion-_JM,"$2,950,000",León,Hidalgo Del Valle,119 m²,,3,2,2,2,0 años,,172 m²,,,,,1,Casa en condominio,,,,,,,,,,,,Casa,,,,,,,,,,,
1393666919,guanajuato,residencias,https://casa.metroscubicos.com/MLM-1393666919-residencias-en-ciudad-maderas-_JM,"$2,400,000",León,Panorama,140 m²,7,3,3,2,,0 años,,1 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385669404,guanajuato,vendo,https://casa.metroscubicos.com/MLM-1385669404-vendo-casa-en-fracc-la-moderna-_JM,"$2,200,000",Irapuato,Moderna Prolongación,141.68 m²,,3,1,2,2,40 años,,183.11 m²,,,,,1,Casa sola,,,,,,,,,,,,Casa,,,,,,,,,,,
1383188139,guanajuato,casa,https://casa.metroscubicos.com/MLM-1383188139-casa-blanca-_JM,"$1,890,000",León,Santa María Del Granjeno,144 m²,8,5,3,1,,0 años,,210 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404034829,guanajuato,casas,https://casa.metroscubicos.com/MLM-1404034829-casas-en-venta-en-real-de-la-mancha-en-gunajuato-guanajuato-_JM,"$1,850,000",Guanajuato,Puentecillas,105 mÂ²,6,,,2,,,,135 mÂ²,3,2,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
764511669,guanajuato,casa,https://casa.metroscubicos.com/MLM-764511669-casa-en-venta-_JM,"$6,300,000",Salamanca,Bellavista,450 m²,,4,4,5,2,13 años,,700 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403506357,guanajuato,casa,https://casa.metroscubicos.com/MLM-1403506357-casa-en-venta-o-renta-fracc-bellas-artes-irapuato-gto-_JM,"$1,470,000",Irapuato,Solidaridad Infonavit,105 mÂ²,,,,2,,,,99 mÂ²,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333871570,guanajuato,puntarena,https://casa.metroscubicos.com/MLM-1333871570-puntarena-residencial-imaginate-vivir-en-esta-bella-casa-c-_JM,"$3,500,000",Celaya,Residencial,174 m²,7,3,3,1,,0 años,,250 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859740320,guanajuato,casa,https://casa.metroscubicos.com/MLM-859740320-casa-en-venta-en-col-burocratas-_JM,"$2,950,000",Guanajuato,Fraccionamiento Burocrático,150 m²,7,3,3,2,,0 años,,205 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373750189,guanajuato,casa,https://casa.metroscubicos.com/MLM-1373750189-casa-en-los-mezquites-celaya-gto-barata-jtp-_JM,"$438,399",Celaya,Centro,65 mÂ²,,,,1,,,,65 mÂ²,2,1,9 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1405287621,guanajuato,rancho,https://casa.metroscubicos.com/MLM-1405287621-rancho-sakahara-en-venta-col-centro-en-dolores-hidalgo-_JM,"U$S3,500,000",San Miguel De Allende,Salida a Dolores-Hidalgo,530000 m²,14,14,,,,0 años,,2194 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345517633,guanajuato,lomas,https://casa.metroscubicos.com/MLM-1345517633-lomas-de-gran-jardin-_JM,"$6,998,000",LeÃ³n,Lomas De Gran Jardin,450 mÂ²,,,,3,,,,535 mÂ²,4,5,5 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
