ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Orientación,Antigüedad,Ambientes,Bodegas,Cantidad de pisos,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,OrientaciÃ³n,AntigÃ¼edad,Tipo de casa,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,Disposición del lote,DisposiciÃ³n del lote,DisposiciÃ³n
1373597831,sinaloa,casa,https://casa.metroscubicos.com/MLM-1373597831-casa-en-venta-en-interlomas-_JM,"$4,200,000",Culiacán,Interlomas,152 m²,232 m²,3,3,2,,5 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1388268231,sinaloa,casa,https://casa.metroscubicos.com/MLM-1388268231-casa-en-venta-en-portanova-residencial-_JM,"$6,500,000",Culiacán,Portanova,278 m²,350 m²,4,4,2,,,,,,,,,,,,,,,,,,,,,,,
1373398450,sinaloa,casa,https://casa.metroscubicos.com/MLM-1373398450-casa-modelo-quebec-jardines-de-la-riviera-_JM,"$1,420,000",Sinaloa,Mazatlán,96 m²,96 m²,3,2,,,,,,,,,,,,,,,,,,,,,,,,
1400890190,sinaloa,casa,https://casa.metroscubicos.com/MLM-1400890190-casa-en-las-quintas-con-recamaras-en-planta-baja-_JM,"$3,500,000",Culiacán,Las Aguamitas,203 m²,265 m²,4,3,,,,,,2,,,,,,,,,,,,,,,,,,
1335854356,sinaloa,casa,https://casa.metroscubicos.com/MLM-1335854356-casa-en-venta-_JM,"$3,800,000",Ahome,Jordan Madero,528.85 m²,297.16 m²,3,2,,,20 años,,,,,,,,,,,,,,,,,,,,,
1398882492,sinaloa,venta,https://casa.metroscubicos.com/MLM-1398882492-venta-campestre-los-agaves-culiacan-_JM,"$5,950,000",CuliacÃ¡n,Colinas De San Miguel,3142 mÂ²,,,,11,,,,,1,300 MXN,2,2,Sur,1 aÃ±os,,,,,,,,,,,,,
962438838,sinaloa,casa,https://casa.metroscubicos.com/MLM-962438838-casa-en-venta-en-valle-alto-_JM,"$3,740,000",Culiacán,Valle Alto,142.5 m²,201.8 m²,4,4,2,,0 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1408850602,sinaloa,casa,https://casa.metroscubicos.com/MLM-1408850602-casa-en-venta-en-cumbres-del-sur-2-recamaras-_JM,"$1,200,000",Culiacán,San Isidro,72 m²,81.42 m²,2,2,1,,10 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1400908303,sinaloa,casa,https://casa.metroscubicos.com/MLM-1400908303-casa-en-venta-en-el-corazon-de-la-ciudad-de-mazatlan-_JM,"$1,350,000",Mazatlán,Centro,102 m²,78 m²,1,2,,,,,,,,,,,,,,,,,,,,,,,,
939301520,sinaloa,casa,https://casa.metroscubicos.com/MLM-939301520-casa-en-venta-_JM,"$1,025,000",Ahome,Las Fuentes,84 m²,178 m²,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1336848911,sinaloa,almarena,https://casa.metroscubicos.com/MLM-1336848911-almarena-residencialcasa-en-venta-cerca-de-playa-cerritos-mazatlan-modelo-marea-_JM,"$3,313,800",MazatlÃ¡n,Cerritos al Mar,119 mÂ²,129 mÂ²,,,2,,,3,,,0 MXN,3,2,Norte,0 aÃ±os,,,,,,,,,,,,,
1390424267,sinaloa,increible,https://casa.metroscubicos.com/MLM-1390424267-increible-casa-frente-al-mar-villa-los-cerritos-04-_JM,"U$S320,000",Mazatlán,Cerritos Resort,184 m²,252 m²,3,3,,,,,,2,,,,,,,,,,,,,,,,,,
1400877673,sinaloa,residencia,https://casa.metroscubicos.com/MLM-1400877673-residencia-de-3-recamaras-con-vista-panoramica-_JM,"$8,700,000",Culiacán,Lomas De Guadalupe,731 m²,,3,4,,,,,,2,,,,,,,,,,,,,,,,,,
1400402140,sinaloa,marina,https://casa.metroscubicos.com/MLM-1400402140-marina-el-cid-_JM,"$13,000,000",Sinaloa,MazatlÃ¡n,563 mÂ²,320 mÂ²,,,3,,,,,,,3,3,,,,,,,,,,,,,,,
1364673384,sinaloa,residencia,https://casa.metroscubicos.com/MLM-1364673384-residencia-inteligente-con-arquitectura-vanguardista-_JM,"$4,550,000",CuliacÃ¡n,Desarrollo Urbano 3 RÃ­os,126 mÂ²,190 mÂ²,,,1,,,,,,1500 MXN,3,2,,2 aÃ±os,,,,,,,,,,,,,
1359547297,sinaloa,departamento,https://casa.metroscubicos.com/MLM-1359547297-departamento-mazatlan-_JM,"$4,034,000",MazatlÃ¡n,SÃ¡balo Cerritos,200 mÂ²,,,,1,,,7,,,0 MXN,3,3,,0 aÃ±os,,,,,,,,,,,,,
1415777156,sinaloa,se,https://casa.metroscubicos.com/MLM-1415777156-se-vende-casa-en-colonia-las-quintas-_JM,"$6,800,000",Culiacán,Las Quintas,186 m²,350 m²,3,3,2,Norte,15 años,2,,2,0 MXN,,,,,,,,,,,,,,,,,
1400901954,sinaloa,casa,https://casa.metroscubicos.com/MLM-1400901954-casa-en-lomas-de-guadalupe-frente-a-la-lomita-_JM,"$8,300,000",Culiacán,Lomas De Guadalupe,364 m²,357 m²,3,5,,,,,,,,,,,,,,,,,,,,,,,,
947774645,sinaloa,casa,https://casa.metroscubicos.com/MLM-947774645-casa-en-venta-_JM,"$1,800,000",Ahome,Jardines De FÃ¡tima,168 mÂ²,211.75 mÂ²,,,1,,,,,,,3,2,,20 aÃ±os,,,,,,,,,,,,,
806070232,sinaloa,casa,https://casa.metroscubicos.com/MLM-806070232-casa-en-venta-en-el-cid-_JM,"$7,200,000",Mazatlán,Marina El Cid,310 m²,332 m²,3,3,2,,0 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1354673264,sinaloa,casa,https://casa.metroscubicos.com/MLM-1354673264-casa-en-venta-_JM,"$1,633,400",Guasave,Gral. Juan José Ríos,438 m²,264 m²,4,3,,,10 años,,,,,,,,,,,,,,,,,,,,,
951184563,sinaloa,residencia,https://casa.metroscubicos.com/MLM-951184563-residencia-venta-la-guadalupe-22500000-jaisan-rg1-_JM,"$22,500,000",Culiacán,Guadalupe,900 m²,854 m²,5,5,6,,0 años,11,,,,,,,,,,,,,,,,,,,,
1398577885,sinaloa,venta,https://casa.metroscubicos.com/MLM-1398577885-venta-de-casa-en-colonia-chapultepec-en-culiacan-_JM,"$9,500,000",Culiacán,Chapultepec Del Rio,530 m²,520 m²,4,4,2,,10 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1325685804,sinaloa,mazatlan,https://casa.metroscubicos.com/MLM-1325685804-mazatlan-te-espera-ve-por-tu-casa-cerca-de-la-playa-aa-_JM,"$475,856",Mazatlán,Urbivilla del Real,100 m²,65 m²,2,1,1,,10 años,,,1,,,,,,,,,,,,,,,,,,
939290109,sinaloa,casa,https://casa.metroscubicos.com/MLM-939290109-casa-en-venta-_JM,"$2,650,000",Ahome,Insurgentes Obrera,222 m²,284 m²,4,3,3,,15 años,,,,,,,,,,,,,,,,,,,,,
954277568,sinaloa,casa,https://casa.metroscubicos.com/MLM-954277568-casa-en-venta-en-juntas-de-humaya-culiacan-_JM,"$850,000",Culiacán,Juntas Humaya,160 m²,120 m²,3,1,1,,20 años,,1,1,,,,,,Casa,Casa sola,,,,,,,,,,,
1314435935,sinaloa,casa,https://casa.metroscubicos.com/MLM-1314435935-casa-en-venta-en-col-salvador-alvarado-_JM,"$3,350,000",Culiacán,Salvador Alvarado,188 m²,318 m²,4,4,3,,1 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1390398287,sinaloa,hermosa,https://casa.metroscubicos.com/MLM-1390398287-hermosa-casa-en-venta-en-real-del-valle-_JM,"$3,900,000",Mazatlán,Real Del Valle,115 m²,257 m²,3,3,,,,,,3,,,,,,,,,,,,,,,,,,
939294244,sinaloa,casa,https://casa.metroscubicos.com/MLM-939294244-casa-en-venta-_JM,"$3,000,000",Ahome,Higueras De Zaragoza Centro,2000 mÂ²,838 mÂ²,,,4,,,,,,,6,5,,12 aÃ±os,,,,,,,,,,,,,
1338728398,sinaloa,casa,https://casa.metroscubicos.com/MLM-1338728398-casa-sola-en-venta-sabalo-country-club-_JM,"$2,886,000",Mazatlán,Sábalo Country Club,123 m²,123 m²,3,3,,,0 años,,,,,,,,,,,,,,,,,,,,,
1334765012,sinaloa,hotel,https://casa.metroscubicos.com/MLM-1334765012-hotel-frente-al-mar-_JM,"$25,000,000",Escuinapa,Teacapan,1815 m²,1501.68 m²,18,20,,,15 años,,,,,,,,,,,,,,,,,,,,,
939277506,sinaloa,casa,https://casa.metroscubicos.com/MLM-939277506-casa-en-venta-_JM,"$2,200,000",Ahome,Realito,140 m²,123.07 m²,4,3,2,,4 años,,,,,,,,,,,,,,,,,,,,,
835050700,sinaloa,estrena,https://casa.metroscubicos.com/MLM-835050700-estrena-casa-en-montebello-_JM,"$4,300,000",Culiacán,Montebello,133 m²,180 m²,4,4,2,,0 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
889880371,sinaloa,casa,https://casa.metroscubicos.com/MLM-889880371-casa-en-venta-en-vinedos-_JM,"$1,980,000",Culiacán,Viñedos,120 m²,200 m²,3,2,1,,15 años,,1,2,650 MXN,,,,,Casa,Casa sola,,,,,,,,,,,
1380474586,sinaloa,casas,https://casa.metroscubicos.com/MLM-1380474586-casas-en-quintas-del-mar-mazatlan-_JM,"$7,500,000",MazatlÃ¡n,Quintas del Mar,197 mÂ²,320 mÂ²,,,3,,,,1,2,1100 MXN,2,2,,22 aÃ±os,Casa,Casa sola,,,,,,,,,,,
1373199875,sinaloa,casa,https://casa.metroscubicos.com/MLM-1373199875-casa-modelo-yukon-jardines-de-la-riviera-_JM,"$1,420,000",Sinaloa,Mazatlán,96 m²,92 m²,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1376825295,sinaloa,casa,https://casa.metroscubicos.com/MLM-1376825295-casa-en-venta-en-fracc-real-del-valle-coto-7-_JM,"$2,349,000",Mazatlán,Real Del Valle,119 m²,110 m²,2,2,2,,0 años,4,,,,,,,,,,,,,,,,,,,,
1398914468,sinaloa,privada,https://casa.metroscubicos.com/MLM-1398914468-privada-vinedos-_JM,"$2,100,000",Culiacán,Viñedos,129.15 m²,158.08 m²,3,2,1,,15 años,,1,2,,,,,,Casa,Casa en condominio,,,,,,,,,,,
1374336814,sinaloa,casa,https://casa.metroscubicos.com/MLM-1374336814-casa-sola-en-venta-fracc-villa-universidad-_JM,"$3,000,000",Culiacán,Villa Universidad,133 m²,199 m²,3,3,,,4 años,,,,,,,,,,,,,,,,,,,,,
1420842196,sinaloa,vive,https://casa.metroscubicos.com/MLM-1420842196-vive-en-el-hermoso-centro-historico-de-mazatlan-_JM,"$4,500,000",Mazatlán,Centro,96 m²,96 m²,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1390378799,sinaloa,casa,https://casa.metroscubicos.com/MLM-1390378799-casa-en-venta-en-coto-8-real-del-valle-con-excelente-ubicacion-_JM,"$2,850,000",Mazatlán,Real Del Valle,119 m²,157 m²,3,2,,,,,,2,,,,,,,,,,,,,,,,,,
835035935,sinaloa,casa,https://casa.metroscubicos.com/MLM-835035935-casa-en-venta-en-musala-isla-bonita-_JM,"$4,000,000",Culiacán,Músala Isla Bonita,269 m²,155 m²,4,3,4,,8 años,,1,2,800 MXN,,,,,Casa,Casa en condominio,,,,,,,,,,,
809092500,sinaloa,casa,https://casa.metroscubicos.com/MLM-809092500-casa-en-preventa-en-la-conquista-_JM,"$2,136,000",Culiacán,Prados De La Conquista,157 m²,131 m²,3,2,2,,0 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
959829230,sinaloa,casa,https://casa.metroscubicos.com/MLM-959829230-casa-en-venta-en-privada-acacia-en-culiacan-sin-_JM,"$2,569,000",Culiacán,Valle Alto,122 m²,122 m²,3,4,2,,0 años,,1,2,,,,,,Casa,Casa en condominio,,,,,,,,,,,
1317011762,sinaloa,casa,https://casa.metroscubicos.com/MLM-1317011762-casa-en-venta-en-villa-universidad-_JM,"$3,600,000",Culiacán,Villa Universidad,300 m²,189 m²,3,2,3,,30 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1390398292,sinaloa,casa,https://casa.metroscubicos.com/MLM-1390398292-casa-en-venta-en-lopez-mateos-en-mazatlan-sinaloa-ubicacion-centrica-_JM,"$2,100,000",Mazatlán,López Mateos,150 m²,254 m²,6,3,,,,,,2,,,,,,,,,,,,,,,,,,
1376836918,sinaloa,casa,https://casa.metroscubicos.com/MLM-1376836918-casa-fracc-el-cid-vista-al-lago-_JM,"$13,995,000",MazatlÃ¡n,El Cid,622 mÂ²,573 mÂ²,,,2,,,10,,,,4,4,,14 aÃ±os,,,,,,,,,,,,,
794135687,sinaloa,casa,https://casa.metroscubicos.com/MLM-794135687-casa-en-venta-en-coto-platino-mazatlan-_JM,"$2,850,000",Mazatlán,Real Del Valle,217 m²,140 m²,3,4,2,,,,,,,,,,,,,,,,,,,,,,,
1369912798,sinaloa,casa,https://casa.metroscubicos.com/MLM-1369912798-casa-local-y-salon-en-venta-col-aquiles-serdan-_JM,"$6,150,000",Culiacán,Aquiles Serdán,886 m²,766 m²,4,4,1,,15 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1321498089,sinaloa,casa,https://casa.metroscubicos.com/MLM-1321498089-casa-en-venta-alejandria-residencial-elite-_JM,"$2,750,000",Culiacán,Villa Colonial,175 m²,130 m²,3,3,2,,0 años,,1,2,,,,,,Casa,Casa en condominio,,,,,,,,,,,
939276781,sinaloa,casa,https://casa.metroscubicos.com/MLM-939276781-casa-en-venta-_JM,"$3,200,000",Ahome,Scally,331 m²,230 m²,3,3,3,,35 años,,,,,,,,,,,,,,,,,,,,,
765166386,sinaloa,casa,https://casa.metroscubicos.com/MLM-765166386-casa-fraccionamiento-villa-andalucia-_JM,"$3,800,000",CuliacÃ¡n,AndalucÃ­a,228 mÂ²,,,,2,,,,,,0 MXN,3,2,,0 aÃ±os,,,,,,,,,,,,,
1323707642,sinaloa,venta,https://casa.metroscubicos.com/MLM-1323707642-venta-de-casa-en-privada-residencial-vitalia-_JM,"$2,520,000",Culiacán,Espacios Barcelona,102.3 m²,135 m²,3,3,2,,0 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1400922876,sinaloa,residencia,https://casa.metroscubicos.com/MLM-1400922876-residencia-en-venta-lomas-del-bosque-_JM,"$15,000,000",Culiacán,Lomas Del Bosque,450 m²,504 m²,3,4,,,,,,3,,,,,,,,,,,,,,,,,,
1400883444,sinaloa,en,https://casa.metroscubicos.com/MLM-1400883444-en-venta-amplia-casa-en-las-quintas-con-cuarto-en-primer-piso-_JM,"$6,500,000",Culiacán,Las Quintas,400 m²,377 m²,5,6,,,,,,2,,,,,,,,,,,,,,,,,,
1390411236,sinaloa,altabrisa,https://casa.metroscubicos.com/MLM-1390411236-altabrisa-residencial-casa-3-recamaras-3-banos-_JM,"$3,990,000",MazatlÃ¡n,Cerritos Resort,160 mÂ²,204 mÂ²,,,,,,,,2,,3,3,,,,,,,,,,,,,,,
1388255091,sinaloa,casa,https://casa.metroscubicos.com/MLM-1388255091-casa-en-venta-en-el-cid-_JM,"$11,800,000",MazatlÃ¡n,Marina El Cid,504 mÂ²,428 mÂ²,,,2,,,,,,,3,5,,,,,,,,,,,,,,,
1408117637,sinaloa,casa,https://casa.metroscubicos.com/MLM-1408117637-casa-en-venta-en-real-del-country-residencial-_JM,"$4,500,000",CuliacÃ¡n,Real Del Country,200 mÂ²,250 mÂ²,,,3,,,,1,2,,3,3,,10 aÃ±os,Casa,Casa en condominio,,,,,,,,,,,
936378171,sinaloa,casa,https://casa.metroscubicos.com/MLM-936378171-casa-en-venta-en-tres-rios-_JM,"$12,000,000",Culiacán,Pre Carista Tres Ríos,441 m²,562 m²,3,3,2,,10 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1349276900,sinaloa,casa,https://casa.metroscubicos.com/MLM-1349276900-casa-sola-en-venta-portalegre-_JM,"$1,799,990",Culiacán,Portalegre,104 m²,140 m²,3,3,,,0 años,,,,,,,,,,,,,,,,,,,,,
898776131,sinaloa,casa,https://casa.metroscubicos.com/MLM-898776131-casa-en-venta-en-vinedos-_JM,"$3,100,000",Culiacán,Viñedos,200 m²,400 m²,4,4,4,,15 años,,1,2,500 MXN,,,,,Casa,Casa sola,,,,,,,,,,,
1414844895,sinaloa,casa,https://casa.metroscubicos.com/MLM-1414844895-casa-en-venta-colonia-chapultepec-del-rio-con-alberca-y-amplios-espacios-_JM,"$23,500,000",Culiacán,Chapultepec Del Rio,1570 m²,717 m²,3,4,,,,,,,,,,,,,,,,,,,,,,,,
1390417820,sinaloa,casa,https://casa.metroscubicos.com/MLM-1390417820-casa-en-venta-frente-a-campo-de-golf-en-el-cid-de-3-pisos-_JM,"U$S299,500",Mazatlán,El Cid,432 m²,303 m²,4,3,,,,,,2,,,,,,,,,,,,,,,,,,
1388268173,sinaloa,casa,https://casa.metroscubicos.com/MLM-1388268173-casa-en-venta-en-fracc-la-primavera-_JM,"$8,000,000",Culiacán,La Primavera,473 m²,436 m²,3,4,4,,,,,,,,,,,,,,,,,,,,,,,
954279671,sinaloa,cas,https://casa.metroscubicos.com/MLM-954279671-cas-en-venta-en-sector-tres-rios-culiacan-sin-_JM,"$6,800,000",Culiacán,Rincón Alameda,184 m²,391 m²,3,3,3,,8 años,,1,3,,,,,,Casa,Casa en condominio,,,,,,,,,,,
1379667191,sinaloa,casa,https://casa.metroscubicos.com/MLM-1379667191-casa-sola-en-venta-fracc-colinas-de-san-miguel-_JM,"$9,600,000",Culiacán,Colinas De San Miguel,400 m²,350 m²,3,5,,,20 años,,,,,,,,,,,,,,,,,,,,,
1368318084,sinaloa,casa,https://casa.metroscubicos.com/MLM-1368318084-casa-en-colonia-residencial-del-valle-municipio-de-ahome-sinaloa-_JM,"$1,100,000",Ahome,Residencial Del Valle,149 m²,270 m²,4,2,1,,,,,,,,,,,,,,,,,,,,,,,
1362295592,sinaloa,casa,https://casa.metroscubicos.com/MLM-1362295592-casa-venta-colinas-de-san-miguel-culiacan-7224000-marbar-r-_JM,"$7,224,000",Culiacán,Colinas De San Miguel,290 m²,322 m²,4,3,2,,0 años,8,,,,,,,,,,,,,,,,,,,,
1414599899,sinaloa,casa,https://casa.metroscubicos.com/MLM-1414599899-casa-en-venta-en-club-real-residencial-_JM,"$7,650,000",Mazatlán,Club Real,,500 m²,4,4,,,,,,2,,,,,,,,,,,,,,,,,,
1368561603,sinaloa,casa,https://casa.metroscubicos.com/MLM-1368561603-casa-sola-en-venta-villa-bonita-_JM,"$1,680,000",Culiacán,Villa Bonita,280 m²,280 m²,2,3,,,0 años,,,,,,,,,,,,,,,,,,,,,
1333851246,sinaloa,sl,https://casa.metroscubicos.com/MLM-1333851246-sl-casa-en-venta-en-villa-andalucia-culiacan-_JM,"$1,408,000",Culiacán,Andalucía,181 m²,205 m²,3,3,2,,,,,,,,,,,,,,,,,,,,,,,
1419593422,sinaloa,increible,https://casa.metroscubicos.com/MLM-1419593422-increible-casa-con-vistas-_JM,"U$S225,000",Mazatlán,Cerro Del Vigía,170 m²,178 m²,4,2,,,,,,,,,,,,,,,,,,,,,,,,
1400864955,sinaloa,casa,https://casa.metroscubicos.com/MLM-1400864955-casa-nuevo-altata-_JM,"$3,350,000",Sinaloa,Navolato,261 m²,102 m²,,,,,,,,2,,,,,,,,,,,,,,,,,,
1400083859,sinaloa,excelente,https://casa.metroscubicos.com/MLM-1400083859-excelente-oportunidad-casa-en-palmilla-grand-residencial-mazatlan-en-privada-con-alberca-_JM,"$3,250,000",Sinaloa,MazatlÃ¡n,119 mÂ²,101 mÂ²,,,,,,,,2,,3,2,,,,,,,,,,,,,,,
1334803178,sinaloa,casa,https://casa.metroscubicos.com/MLM-1334803178-casa-en-venta-privada-iberica-culiacan-_JM,"$1,550,000",Culiacán,Ibérica,112 m²,94.69 m²,3,2,2,,5 años,,,,,,,,,,,,,,,,,,,,,
962182870,sinaloa,casa,https://casa.metroscubicos.com/MLM-962182870-casa-en-venta-en-sabalo-country-club-_JM,"$2,862,000",Mazatlán,Sábalo Country Club,119 m²,105 m²,3,2,2,,0 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
863913366,sinaloa,casa,https://casa.metroscubicos.com/MLM-863913366-casa-en-venta-en-nuevo-culiacan-_JM,"$6,490,000",Culiacán,Culiacán (Culiacán),250 m²,390.2 m²,4,4,4,,10 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1384756425,sinaloa,casa,https://casa.metroscubicos.com/MLM-1384756425-casa-sola-en-venta-montebello-_JM,"$7,500,000",Culiacán,Montebello,146 m²,317 m²,4,5,,,2 años,,,,,,,,,,,,,,,,,,,,,
1384527488,sinaloa,casa,https://casa.metroscubicos.com/MLM-1384527488-casa-sola-en-venta-adolfo-lopez-mateos-_JM,"$900,000",Culiacán,Adolfo López Mateos,132 m²,104 m²,2,3,,,13 años,,,,,,,,,,,,,,,,,,,,,
823855526,sinaloa,casa,https://casa.metroscubicos.com/MLM-823855526-casa-guadalupe-_JM,"$3,850,000",Sinaloa,Culiacán,408 m²,283 m²,3,4,2,,0 años,,,1,0 MXN,,,,,,,,,,,,,,,,,
1384179991,sinaloa,venta,https://casa.metroscubicos.com/MLM-1384179991-venta-de-casa-en-colonia-tierra-blanca-_JM,"$9,900,000",Culiacán,Tierra Blanca,800 m²,800 m²,7,5,2,,20 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1335867450,sinaloa,casa,https://casa.metroscubicos.com/MLM-1335867450-casa-en-venta-_JM,"$1,200,000",Ahome,Residencial Campestre,139.65 m²,121.5 m²,3,2,1,,10 años,,,,,,,,,,,,,,,,,,,,,
962435720,sinaloa,casa,https://casa.metroscubicos.com/MLM-962435720-casa-en-venta-en-lomas-de-guadalupe-_JM,"$2,800,000",Culiacán,Lomas De Guadalupe,200 m²,313 m²,4,3,1,,35 años,,1,3,,,,,,Casa,Casa sola,,,,,,,,,,,
951152004,sinaloa,casa,https://casa.metroscubicos.com/MLM-951152004-casa-pre-venta-la-primavera-culiacan-5498000-joragu-rg1-_JM,"$5,498,000",Culiacán,La Primavera,152 m²,196 m²,3,3,2,,0 años,7,,,,,,,,,,,,,,,,,,,,
1414858805,sinaloa,vendo,https://casa.metroscubicos.com/MLM-1414858805-vendo-casa-col-universitaria-4-habitaciones-250m2-_JM,"$2,490,000",Culiacán,Ciudad Universitaria,160 m²,250 m²,4,3,1,,13 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1321178041,sinaloa,casa,https://casa.metroscubicos.com/MLM-1321178041-casa-en-venta-en-nuevo-culiacan-_JM,"$2,650,000",Culiacán,Culiacán (Culiacán),245 m²,255 m²,3,2,2,,35 años,,1,1,,,,,,Casa,Casa sola,,,,,,,,,,,
1414449225,sinaloa,casa,https://casa.metroscubicos.com/MLM-1414449225-casa-en-venta-colonia-el-cid-mazatlan-muy-iluminada-en-del-campeador-_JM,"$14,000,000",MazatlÃ¡n,El Cid,563 mÂ²,593 mÂ²,,,4,,,,,,,4,4,,1 aÃ±os,,,,,,,,,,,,,
794107715,sinaloa,casa,https://casa.metroscubicos.com/MLM-794107715-casa-en-venta-en-altabrisa-mazatlan-_JM,"$4,000,000",MazatlÃ¡n,Cerritos Resort,200 mÂ²,200 mÂ²,,,2,,,,,,,4,4,,,,,,,,,,,,,,,
1400926054,sinaloa,en,https://casa.metroscubicos.com/MLM-1400926054-en-venta-casa-colonia-san-rafael-_JM,"$1,400,000",CuliacÃ¡n,San Rafael,225 mÂ²,262 mÂ²,,,,,,,,,,3,2,,,,,,,,,,,,,,,
1324845227,sinaloa,casa,https://casa.metroscubicos.com/MLM-1324845227-casa-valle-alto-recien-renovada-_JM,"$2,300,000",CuliacÃ¡n,Valle Alto,117.04 mÂ²,210.89 mÂ²,,,2,,,,1,2,,4,2,,10 aÃ±os,Casa,Casa sola,,,,,,,,,,,
764172877,sinaloa,casa,https://casa.metroscubicos.com/MLM-764172877-casa-fraccionamiento-issstesin-_JM,"$2,800,000",Culiacán,Issstesin,277 m²,,3,3,2,,10 años,,,2,0 MXN,,,,,,,,,,,,,,,,,
956828139,sinaloa,casa,https://casa.metroscubicos.com/MLM-956828139-casa-en-venta-en-santa-fe-_JM,"$2,090,000",Culiacán,Santa Fe Real,100 m²,96 m²,3,2,2,,0 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
939280392,sinaloa,casa,https://casa.metroscubicos.com/MLM-939280392-casa-en-venta-_JM,"$480,000",Ahome,Adolfo López Mateos,171.7 m²,70.84 m²,2,1,1,,43 años,,,,,,,,,,,,,,,,,,,,,
1387793177,sinaloa,casa,https://casa.metroscubicos.com/MLM-1387793177-casa-en-venta-en-colonia-guadalupe-_JM,"$6,500,000",Culiacán,Guadalupe,436 m²,308 m²,3,3,2,,20 años,2,,2,,,,,,,,,,,,,,,,,,
1324547571,sinaloa,vmv,https://casa.metroscubicos.com/MLM-1324547571-vmv-casa-en-venta-en-marina-mazatlan-sinaloa-_JM,"$2,740,100",MazatlÃ¡n,Marina MazatlÃ¡n,300 mÂ²,220 mÂ²,,,3,,,,,,,4,3,,25 aÃ±os,,,,,,,,,,,,,
1421572521,sinaloa,villas,https://casa.metroscubicos.com/MLM-1421572521-villas-de-rueda-10-_JM,"U$S545,000",MazatlÃ¡n,Villas De Rueda,381 mÂ²,436 mÂ²,,,,,,,,3,,5,5,,,,,,,,,,,,,,,
1367106116,sinaloa,casa,https://casa.metroscubicos.com/MLM-1367106116-casa-en-venta-en-avellaneda-_JM,"$2,415,000",Culiacán,Avellaneda,261 m²,154 m²,3,2,2,,12 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1409758498,sinaloa,casa,https://casa.metroscubicos.com/MLM-1409758498-casa-en-montebello-culiacan-sinaloa-en-remate-bancario-sdc-_JM,"$2,360,800",Culiacán,Montebello,250 m²,250 m²,4,3,2,,1 años,,1,,,,,,,,,,,,,,,,,,,
951558096,sinaloa,casa,https://casa.metroscubicos.com/MLM-951558096-casa-en-venta-en-infonavit-humaya-_JM,"$1,900,000",Culiacán,Humaya Infonavit,100 m²,100 m²,3,2,1,,5 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1396529444,sinaloa,casa,https://casa.metroscubicos.com/MLM-1396529444-casa-sola-en-venta-sabalo-country-club-_JM,"$7,995,000",MazatlÃ¡n,SÃ¡balo Country Club,600 mÂ²,668 mÂ²,,,,,,,,,,4,6,,19 aÃ±os,,,,,,,,,,,,,
930950992,sinaloa,casa,https://casa.metroscubicos.com/MLM-930950992-casa-sola-en-venta-el-cid-_JM,"$14,000,000",MazatlÃ¡n,El Cid,820 mÂ²,625 mÂ²,,,,,,,,,,5,7,,0 aÃ±os,,,,,,,,,,,,,
860315891,sinaloa,casa,https://casa.metroscubicos.com/MLM-860315891-casa-en-guerrero-culiacan-_JM,"$1,170,000",Culiacán,Centro,73 m²,128 m²,2,2,,,0 años,4,,,,,,,,,,,,,,,,,,,,
909796444,sinaloa,casa,https://casa.metroscubicos.com/MLM-909796444-casa-en-venta-en-guadalupe-_JM,"$8,400,000",Culiacán,Guadalupe Victoria,544 m²,500 m²,6,6,3,,20 años,,1,2,,,,,,Casa,Casa sola,,,,,,,,,,,
1390481319,sinaloa,rb,https://casa.metroscubicos.com/MLM-1390481319-rb-venta-de-casa-en-villas-del-humaya-culiacan-sinaloa-_JM,"$424,000",Culiacán,Villa Fontana,120 m²,160 m²,3,2,2,,,,,2,,,,,,,,,,,,,,,,,,
