ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Tipo de casa,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,Bodegas,AntigÃ¼edad,OrientaciÃ³n,Orientación,Cantidad de pisos,Tipo de propiedad,Tipo de departamento,Disposición,Departamentos por piso,Número de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote,NÃºmero de piso de la unidad,DisposiciÃ³n,Baños por piso,Número de oficinas,Oficinas por piso,Admite mascotas,Tipo de bodega,Altura,Plataformas para trailers,Soporte de piso,Huéspedes,Camas,Estadía mínima (noches),Horario check in,Horario check out,NÃºmero de oficinas
1371947769,querétaro,qh1construya,https://terreno.metroscubicos.com/MLM-1371947769-qh1construya-hotel-hospital-c-comercial-terreno-de100404m2-qro-_JM,"$58,234,300",QuerÃ©taro,Loma Dorada,10040 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1373968152,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1373968152-terreno-residencial-en-venta-garambullo-zibata-rtv210724-gm-_JM,"$6,180,000",El Marqués,Zibata,1032 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1385534320,querétaro,altozano,https://terreno.metroscubicos.com/MLM-1385534320-altozano-terreno-en-venta-de-588-mts2-cod-221058tb-_JM,"$4,750,000",QuerÃ©taro,QuerÃ©taro,588 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1357263286,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1357263286-terreno-en-venta-cadereyta-queretaro-_JM,$700,Cadereyta De Montes,Centro,2237 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1380559912,querétaro,colon,https://terreno.metroscubicos.com/MLM-1380559912-colon-el-blanco-venta-terreno-197m2-de-oportunidad-_JM,"$180,000",Colon,El Blanco,197 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,9.7 m,20.3 m,Regular,,,,,,,,,,,,,,,,,,
1360843452,querétaro,terrenos,https://terreno.metroscubicos.com/MLM-1360843452-terrenos-en-suburbios-santiago-aeropuerto-queretaro-_JM,"$617,000",Colon,Ajuchitlan,160 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1396575239,querétaro,venta,https://terreno.metroscubicos.com/MLM-1396575239-venta-terreno-en-el-corredor-turistico-a-pena-de-bernal-_JM,$200,Ezequiel Montes,Tunas Blancas,172183 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
765861209,querétaro,terreno,https://terreno.metroscubicos.com/MLM-765861209-terreno-en-venta-en-preserve-sur-corregidora-preventa-plano-_JM,"$885,620",Corregidora,CaÃ±adas del Lago,161 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
951628207,querétaro,excelente,https://terreno.metroscubicos.com/MLM-951628207-excelente-oportunidad-terreno-en-venta-san-gil-_JM,"$3,118,500",San Juan Del RÃ­o,Club De Golf San Juan,693 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
798771815,querétaro,terreno,https://terreno.metroscubicos.com/MLM-798771815-terreno-en-venta-_JM,"$9,985,000",Amealco De Bonfil,San Pedro Tenango,90000 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1390417574,querétaro,para,https://terreno.metroscubicos.com/MLM-1390417574-para-inversionistas-8-hectareas-listas-para-desarrollar-titulo-de-propiedad-ya-paga-predial-la-griega-el-marques-_JM,"$44,000,000",El MarquÃ©s,La Griega,80000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1338700446,querétaro,venta,https://terreno.metroscubicos.com/MLM-1338700446-venta-predio-de-300has-en-queretaro-cerca-del-aeropuerto-i-_JM,$150,Tequisquiapan,El Tejocote,3000000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
800871980,querétaro,terreno,https://terreno.metroscubicos.com/MLM-800871980-terreno-en-venta-en-el-mayorazgo-frente-a-area-verde-plano-_JM,"$950,000",El Marqués,Santa Cruz,181 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
932238941,querétaro,terreno,https://terreno.metroscubicos.com/MLM-932238941-terreno-en-venta-en-colon-queretaro-_JM,$350,Colon,Viborillas,89152 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1416253005,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1416253005-terreno-en-venta-fraccionamiento-residencial-los-vinedos-queretaro-_JM,"$1,280,000",Tequisquiapan,Granjas Residenciales De Tequisquiapan,104949 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
896912517,querétaro,terreno,https://terreno.metroscubicos.com/MLM-896912517-terreno-residencial-de-oportunidad-el-mirador-_JM,"$950,000",Querétaro,Campestre Huertas la Joya,660 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1360488043,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1360488043-qh1-1843-terreno-en-fracc-privado-corregidora-queretaro-_JM,"$1,287,216",Corregidora,CaÃ±adas del Lago,286 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1378415545,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1378415545-terreno-en-venta-en-el-faro-de-los-cisnes-corregidora-queret-_JM,"$659,520",Corregidora,Santa BÃ¡rbara 2a SecciÃ³n,144 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1360070624,querétaro,venta,https://terreno.metroscubicos.com/MLM-1360070624-venta-de-hectareas-cerca-de-queretaro-con-uso-de-suelo-mixto-_JM,"$32,000,000",Apaseo El Grande,San Antonio Calichar,220000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1350501862,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1350501862-qh1-macro-lote-para-hospital-clinica-o-laboratorios-l-dorada-qro-_JM,"$34,234,200",QuerÃ©taro,Loma Dorada,5802 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1390424020,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1390424020-terreno-residencial-en-venta-residencial-vergel-de-la-pena-_JM,"$1,797,600",Ezequiel Montes,Bernal,856 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1378165038,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1378165038-qh5-terreno-para-construir-hasta-30-niveles-loma-dorada-queretaro-_JM,"$55,897,873",QuerÃ©taro,Loma Dorada,10163 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1350370134,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1350370134-qh5-36-construye-departamentos-oficinas-hospital-hotel-queretaro-_JM,"$30,895,898",QuerÃ©taro,Loma Dorada,5326 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
880363436,querétaro,venta,https://terreno.metroscubicos.com/MLM-880363436-venta-terreno-huimilpan-en-queretaro-_JM,"$2,000,000",Huimilpan,El Milagro,7000 mÂ²,,,,,,,,,,,,,,,,,,,,,Asfalto,,,,,,,,,,,,,,,,,,,,,
930481640,querétaro,para,https://terreno.metroscubicos.com/MLM-930481640-para-los-amantes-de-las-grandes-oportunidades-_JM,"$3,780,000",San Juan Del RÃ­o,El Pedregal De San Juan,1350 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
922770171,querétaro,terrenos,https://terreno.metroscubicos.com/MLM-922770171-terrenos-industriales-parque-industrial-del-bajio-queretaro-_JM,"$2,700",Corregidora,Prados de Balvanera,1000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1401509516,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1401509516-terreno-de-1-ha-a-un-costado-del-panteon-_JM,"$8,000,000",Ezequiel Montes,Ezequiel Montes,1 ha,,,,,,,,,,,,,,,,,,,,,Asfalto,100 m,100 m,Regular,Interno,,,,,,,,,,,,,,,,,
1357312220,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1357312220-terreno-en-venta-en-bernal-queretaro-_JM,"$2,500",Ezequiel Montes,Bernal,7357 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1384274511,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1384274511-qh5-terreno-54648m2-escriturado-san-isidro-juriquilla-queretaro-_JM,"$15,028,200",QuerÃ©taro,Juriquilla,54648 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1370014171,querétaro,macrolote,https://terreno.metroscubicos.com/MLM-1370014171-macrolote-en-venta-corregidora-balvanera-_JM,"$13,500,000",QuerÃ©taro,Corregidora,5136 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,,,,,,,,,,,,,,,,
1361672891,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1361672891-qh1-terreno-residencial-servicios-ocultos-a-pie-de-lote-queretaro-_JM,"$1,046,659",QuerÃ©taro,Corregidora,229 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1350495278,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1350495278-qh1-macro-lote-de-806773m2-para-plaza-comercial-l-dorada-queretaro-_JM,"$60,507,922",QuerÃ©taro,Loma Dorada,8067 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1359185198,querétaro,ciudad,https://terreno.metroscubicos.com/MLM-1359185198-ciudad-maderas-montana-terreno-escriturado-199-m2-_JM,"$896,760",El MarquÃ©s,San Isidro Miranda,199 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1398291276,querétaro,ultimos,https://terreno.metroscubicos.com/MLM-1398291276-ultimos-terrenos-en-preventa-en-nuevo-refugio-privada-zore-_JM,"$999,000",Querétaro,El Refugio Residencial,151 m²,,,,,,,,1000 MXN,,,,,,,,,,,,,Asfalto,7 m,20 m,Regular,,Interno,,,,,,,,,,,,,,,,
1416207743,querétaro,venta,https://terreno.metroscubicos.com/MLM-1416207743-venta-terreno-carretera-queretaro-huimilpan-_JM,"$2,950,000",Huimilpan,Lagunillas,19880 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1398642584,querétaro,loma,https://terreno.metroscubicos.com/MLM-1398642584-loma-dorada-terreno-residencial-en-venta-de-270-mts2-qh901-_JM,"$2,030,535",QuerÃ©taro,Loma Dorada,270 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1405057846,querétaro,deportivo,https://terreno.metroscubicos.com/MLM-1405057846-deportivo-en-venta-en-san-juan-del-rio-_JM,"$14,000,000",San Juan Del RÃ­o,Granjas Banthi,5034 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1368827799,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1368827799-qh5-1494-terreno-para-desarrollo-comercial-y-de-servicios-queretro-_JM,"$4,080,000",QuerÃ©taro,Residencial El Refugio,600 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1354771756,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1354771756-terreno-en-preventa-la-querencia-camino-a-tolacote-queretaro-_JM,"$865,159",QuerÃ©taro,Provincia Santa Elena,144 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
959114695,querétaro,terreno,https://terreno.metroscubicos.com/MLM-959114695-terreno-residencial-con-proyecto-en-canadas-del-lago-corregidora-queretaro-_JM,"$1,990,000",Corregidora,CaÃ±adas del Lago,360 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1380929991,querétaro,se,https://terreno.metroscubicos.com/MLM-1380929991-se-vende-terreno-en-mallorca-residence-24075-m2-oportunid-_JM,"$963,000",Huimilpan,Cumbres De Cimatorio,240 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
952422208,querétaro,terrenos,https://terreno.metroscubicos.com/MLM-952422208-terrenos-en-venta-terra-park-centenario-mayor-a-800m2-fr-_JM,"$4,681,950",QuerÃ©taro,Marques QuerÃ©taro,1365 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1371922584,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1371922584-qh1-construye-deptos-oficinas-hospital-hotel-loma-dorada-qro-_JM,"$30,895,850",QuerÃ©taro,Loma Dorada,5326 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
926968896,querétaro,venta,https://terreno.metroscubicos.com/MLM-926968896-venta-de-terreno-con-construccion-_JM,"$7,500,000",QuerÃ©taro,Las AmÃ©ricas San Pablo,1478 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1372352955,querétaro,oportunidad,https://terreno.metroscubicos.com/MLM-1372352955-oportunidad-terrenos-en-venta-ciudad-maderas-sur-ii-vm-_JM,"$238,000",QuerÃ©taro,QuerÃ©taro,119 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
936409475,querétaro,terreno,https://terreno.metroscubicos.com/MLM-936409475-terreno-en-venta-en-el-marques-queretaro-_JM,"$16,892,200",El MarquÃ©s,Rincones del Marques,25988 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1413161304,querétaro,comercial,https://terreno.metroscubicos.com/MLM-1413161304-comercial-terreno-venta-huimilpan-_JM,"$9,150,000",Huimilpan,Apapataro,4692 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1399697685,querétaro,loma,https://terreno.metroscubicos.com/MLM-1399697685-loma-dorada-terreno-residencial-en-venta-de-311-mts2-qh785-_JM,"$2,301,438",QuerÃ©taro,Loma Dorada,311 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1378127351,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1378127351-qh5-terreno-urbanizado-servicios-ocultos-construya-hasta-35-pisos-qro-_JM,"$30,013,166",QuerÃ©taro,Loma Dorada,5359 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1378127268,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1378127268-qh5-construya-hotel-hospital-c-comercial-terreno-100404-m2-qro-_JM,"$58,234,322",QuerÃ©taro,Loma Dorada,10040 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1378126561,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1378126561-qh5-27-macro-lote-de-913108-m2-en-loma-dorada-queretaro-_JM,"$62,091,360",QuerÃ©taro,Loma Dorada,9131 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1371886830,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1371886830-qh1-terreno-urbanizado-servicios-ocultos-construya-hasta-35-pisos-qro-_JM,"$30,013,148",QuerÃ©taro,Loma Dorada,5359 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1350395998,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1350395998-qh5-28-macro-lote-de-806773m2-usosuelo-mixto-loma-dorada-qro-_JM,"$60,507,965",QuerÃ©taro,Loma Dorada,8067 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1350402586,querétaro,canadas,https://terreno.metroscubicos.com/MLM-1350402586-canadas-del-arroyo-terreno-plano-en-esquina-en-venta-de-229-mts2-_JM,"$1,046,663",QuerÃ©taro,Corregidora,229 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1390002577,querétaro,excelente,https://terreno.metroscubicos.com/MLM-1390002577-excelente-oportunidad-terreno-en-venta-taray-_JM,"$792,000",El MarquÃ©s,Otros,165 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1382411154,querétaro,lote,https://terreno.metroscubicos.com/MLM-1382411154-lote-de-terreno-en-venta-ubicado-en-el-fraccionamiento-el-mirador-jf-_JM,"$1,198,800",El MarquÃ©s,El Mirador,180 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1393874241,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1393874241-qh1-exclusivo-terreno-360m2-en-milenio-iii-queretaro-_JM,"$2,792,110",QuerÃ©taro,QuerÃ©taro,360 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1378133261,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1378133261-qh5-macro-lote-754192-uso-comercial-habitacional-y-servicios-qro-_JM,"$54,301,820",QuerÃ©taro,Loma Dorada,7541 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1378126646,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1378126646-qh5-macro-lote-806773m2-entrega-inmediata-loma-dorada-queretaro-_JM,"$60,507,972",QuerÃ©taro,Loma Dorada,8067 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1371911082,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1371911082-qh1-terreno-1016320m2-con-uso-de-suelo-mixto-loma-dorada-qro-_JM,"$55,897,870",QuerÃ©taro,Loma Dorada,10163 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1350402534,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1350402534-qh5-30-macro-lote-754192m2-comercial-habitacional-y-servicios-qro-_JM,"$54,301,824",QuerÃ©taro,Loma Dorada,7541 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1350376642,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1350376642-qh5-32-macro-lote-para-hospital-centro-comercial-departamentos-qro-_JM,"$34,234,249",QuerÃ©taro,Loma Dorada,5802 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1371223884,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1371223884-qh1-terreno-dentro-de-exclusivo-fracc-en-loma-dorada-queretaro-_JM,"$3,407,500",Querétaro,Loma Dorada,425 m²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1370458483,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1370458483-qh5-2779-terreno-42539m2-en-loma-dorada-queretaro-_JM,"$3,407,505",Querétaro,Loma Dorada,425 m²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1373883737,querétaro,terrenos,https://terreno.metroscubicos.com/MLM-1373883737-terrenos-residenciales-premium-en-pre-vta-oportunidad-rtv210928-ha-_JM,"$1,472,000",QuerÃ©taro,Milenio III Fase B Secc. 10,227 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
923611318,querétaro,land,https://terreno.metroscubicos.com/MLM-923611318-land-corregidora-_JM,"$580,000",QuerÃ©taro,Corregidora,119 mÂ²,,,,,,,,800 MXN,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1380475089,querétaro,air,https://terreno.metroscubicos.com/MLM-1380475089-air-22-3699-terreno-en-venta-zona-pedro-escobedo-excelente-ubicacion-_JM,"$73,960,000",Pedro Escobedo,Los Pinos,65845 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1368791490,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1368791490-qh5-2058-terreno-para-desarrollo-de-480-viviendas-jurica-queretaro-_JM,"$33,921,550",QuerÃ©taro,Jurica,30907 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
932241153,querétaro,terreno,https://terreno.metroscubicos.com/MLM-932241153-terreno-en-venta-en-milenio-iii-_JM,"$1,200,000",QuerÃ©taro,Milenio III Fase B Secc. 10,191 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1390365634,querétaro,venta,https://terreno.metroscubicos.com/MLM-1390365634-venta-terreno-el-encino-residencial-y-golf-_JM,"$1,093,284",Querétaro,Fuentes Residencial,202 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1371953907,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1371953907-qh1-macro-lote-de-806773m2-uso-de-suelo-mixto-loma-dorada-qro-_JM,"$60,507,970",QuerÃ©taro,Loma Dorada,8067 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1350489102,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1350489102-qh1-lote-para-construccion-de-departamentos-l-dorada-queretaro-_JM,"$30,895,844",QuerÃ©taro,Loma Dorada,5326 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1350357210,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1350357210-qh5-27-macro-lote-de-913108-m2-en-loma-dorada-queretaro-_JM,"$62,091,371",QuerÃ©taro,Loma Dorada,9131 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1384329866,querétaro,qh1terreno,https://terreno.metroscubicos.com/MLM-1384329866-qh1terreno-escriturado-san-isidro-juriquilla-queretaro-_JM,"$15,028,188",QuerÃ©taro,San Isidro Juriquilla,54648 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1378164974,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1378164974-qh5-terreno-de-6000m2-acceso-directo-a-junipero-serra-queretaro-_JM,"$35,999,989",QuerÃ©taro,Residencial El Refugio,6000 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1420821098,querétaro,san,https://terreno.metroscubicos.com/MLM-1420821098-san-juan-del-rio-terreno-para-inversionistas-uso-habitacio-_JM,"$427,642,200",San Juan Del RÃ­o,La Cruz,2138210 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1371875361,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1371875361-qh1-macro-lote-de-913108-m2-en-loma-dorada-queretaro-_JM,"$62,091,350",QuerÃ©taro,Loma Dorada,9131 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1350391313,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1350391313-qh5-1998-macrolote-628666m2-construye-hasta-30-pisos-queretaro-_JM,"$36,753,644",QuerÃ©taro,Loma Dorada,6286 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1350402555,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1350402555-qh1-27macro-lote-de-913108-m2-en-loma-dorada-queretaro-_JM,"$62,091,300",QuerÃ©taro,Loma Dorada,9131 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1376261018,querétaro,venta,https://terreno.metroscubicos.com/MLM-1376261018-venta-de-terrenos-en-tequisquiapan-queretaro-_JM,"$899,500",Tequisquiapan,Zona Sur Tequisquiapan,257 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1369160258,querétaro,venta,https://terreno.metroscubicos.com/MLM-1369160258-venta-terreno-en-nuevo-refugio-queretaro-_JM,"$1,250,000",Querétaro,Residencial El Refugio,191 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
1417018776,querétaro,pre,https://terreno.metroscubicos.com/MLM-1417018776-pre-venta-y-venta-de-terrenos-habitacionales-_JM,"$3,600",Corregidora,Corregidora,112 m²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1380566258,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1380566258-terreno-en-venta-en-juriquilla-_JM,"$2,361,480",QuerÃ©taro,Balcones De Juriquilla,429 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,Regular,,,,,,,,,,,,,,,,,,
1371924298,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1371924298-qh1-terreno-de-1400m2-junipero-serra-queretaro-_JM,"$8,399,986",QuerÃ©taro,Residencial El Refugio,1400 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1393424675,querétaro,qh5,https://terreno.metroscubicos.com/MLM-1393424675-qh5-preventa-exclusivo-y-centrico-fracc-milenio-3ra-s-queretaro-_JM,"$2,866,720",QuerÃ©taro,QuerÃ©taro,369 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1371897954,querétaro,qh1,https://terreno.metroscubicos.com/MLM-1371897954-qh1-macro-lote-754192-uso-comercial-habitacional-y-servicios-qro-_JM,"$54,301,800",QuerÃ©taro,Loma Dorada,7541 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,,,,,,,,,,,
1378396921,querétaro,terrenos,https://terreno.metroscubicos.com/MLM-1378396921-terrenos-residenciales-de-lujo-en-pre-venta-canadas-la-porta-_JM,"$1,930,000",QuerÃ©taro,Milenio III,312 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1324441772,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1324441772-terreno-en-venta-por-el-progreso-corregidora-qro-51-has-_JM,"$5,000",Corregidora,El Progreso,51000 m²,,,,,,,,,,,,,,,,,,,,,Asfalto,600 m,15 m,Plano,,Perimetral,,,,,,,,,,,,,,,,
1357263297,querétaro,lotes,https://terreno.metroscubicos.com/MLM-1357263297-lotes-en-venta-en-bernal-queretaro-_JM,"$2,500",Ezequiel Montes,Bernal,1000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,
1403303405,querétaro,terreno,https://terreno.metroscubicos.com/MLM-1403303405-terreno-de-gran-plusvalia-en-zona-exclusiva-de-zibata-_JM,"$3,450,000",El Marqués,Zibata,495 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,
