ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Ambientes,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,OrientaciÃ³n,Orientación,Bodegas,Tipo de casa,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote
857910416,nayarit,departamento,https://departamento.metroscubicos.com/MLM-857910416-departamento-en-venta-nuevo-vallarta-_JM,"U$S525,000",Bahía De Banderas,Nuevo Vallarta,,254 m²,3,3,,,2 años,,,,,,,,,,,,,,,,,,,,
857909023,nayarit,departamento,https://departamento.metroscubicos.com/MLM-857909023-departamento-en-venta-cruz-de-huanacaxtle-_JM,"U$S645,000",BahÃ­a De Banderas,Cruz De Huanacaxtle,,264 mÂ²,,,,,,,,3,3,15 aÃ±os,,,,,,,,,,,,,,,
1318988962,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1318988962-departamento-en-venta-rincon-del-cielo-_JM,"$2,006,008",Bahía De Banderas,Rincón del Cielo,,102 m²,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,
1393813005,nayarit,residencias,https://departamento.metroscubicos.com/MLM-1393813005-residencias-de-4-recamaras-en-la-cruz-de-huanacaxtle-frente-a-playa-naya-_JM,"U$S1,771,000",BahÃ­a De Banderas,Cruz De Huanacaxtle,423 mÂ²,423 mÂ²,,,,1,,0 MXN,,4,4,0 aÃ±os,,,,,,,,,,,,,,,
958276493,nayarit,departamento,https://departamento.metroscubicos.com/MLM-958276493-departamento-en-venta-nuevo-vallarta-_JM,"U$S325,000",BahÃ­a De Banderas,Nuevo Vallarta,,93 mÂ²,,,,,,,,2,2,2 aÃ±os,,,,,,,,,,,,,,,
1319084216,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1319084216-departamento-en-venta-bucerias-centro-_JM,"$3,103,285",Bahía De Banderas,Bucerías Centro,,75 m²,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,
1365056039,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1365056039-departamento-en-venta-nuevo-vallarta-_JM,"$3,149,000",Bahía De Banderas,Nuevo Vallarta,,52 m²,1,1,,,0 años,,,,,,,,,,,,,,,,,,,,
1385821525,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1385821525-departamento-en-venta-los-arboles-_JM,"U$S890,000",BahÃ­a De Banderas,Los Arboles,,200 mÂ²,,,,,,,,2,3,14 aÃ±os,,,,,,,,,,,,,,,
857910492,nayarit,departamento,https://departamento.metroscubicos.com/MLM-857910492-departamento-en-venta-nuevo-vallarta-_JM,"U$S385,000",Bahía De Banderas,Nuevo Vallarta,,128 m²,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,
1400008016,nayarit,departamentos,https://departamento.metroscubicos.com/MLM-1400008016-departamentos-en-venta-en-flamingos-bahia-de-banderas-_JM,"U$S574,000",Bahía De Banderas,Flamingos Club Residencial,170 m²,170 m²,3,3,,,,,,,,,,,,,,,,,,,,,,,
1393809335,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1393809335-departamento-de-3-recamaras-en-la-cruz-de-huanacaxtle-frente-a-playa-naya-_JM,"U$S1,457,700",BahÃ­a De Banderas,Cruz De Huanacaxtle,368 mÂ²,368 mÂ²,,,,1,,0 MXN,,3,3,0 aÃ±os,,,,,,,,,,,,,,,
857910488,nayarit,departamento,https://departamento.metroscubicos.com/MLM-857910488-departamento-en-venta-flamingos-_JM,"U$S346,300",BahÃ­a De Banderas,Flamingos Club Residencial,,171 mÂ²,,,,,,,,3,3,2 aÃ±os,,,,,,,,,,,,,,,
813763689,nayarit,venta,https://departamento.metroscubicos.com/MLM-813763689-venta-de-departamentos-en-nuevo-vallarta-riviera-nayarit-_JM,"U$S207,602",Bahía De Banderas,Nuevo Vallarta,110 m²,118 m²,2,2,,4,,,,,,,,,,,,,,,,,,,,,
1393929801,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1393929801-departamento-en-venta-xalisca-residencial-los-laureles-_JM,"$829,600",Nayarit,Xalisco,,85 m²,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,
1349934568,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1349934568-departamento-venta-nayarit-roma-sur-_JM,"$4,700,000",Cuauhtémoc,Roma Sur,77 m²,77 m²,2,2,,,0 años,0 MXN,,,,,,,,,,,,,,,,,,,
1319065094,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1319065094-departamento-en-venta-nuevo-vallarta-_JM,"$4,649,000",Bahía De Banderas,Nuevo Vallarta,,97 m²,1,2,,,0 años,,,,,,,,,,,,,,,,,,,,
1399983457,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1399983457-departamento-en-venta-nuevo-vallarta-_JM,"U$S240,000",BahÃ­a De Banderas,Nuevo Vallarta,,136 mÂ²,,,,,,,,3,2,4 aÃ±os,,,,,,,,,,,,,,,
958276876,nayarit,departamento,https://departamento.metroscubicos.com/MLM-958276876-departamento-en-venta-bucerias-centro-_JM,"$6,590,000",Bahía De Banderas,Bucerías Centro,,96 m²,2,2,,,1 años,,,,,,,,,,,,,,,,,,,,
1319058686,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1319058686-departamento-en-venta-ejido-las-jarretaderas-_JM,"U$S205,644",BahÃ­a De Banderas,Las Jarretaderas,,93 mÂ²,,,,,,,,1,2,0 aÃ±os,,,,,,,,,,,,,,,
857909021,nayarit,departamento,https://departamento.metroscubicos.com/MLM-857909021-departamento-en-venta-flamingos-club-residencial-_JM,"U$S195,000",BahÃ­a De Banderas,Flamingos Club Residencial,,82 mÂ²,,,,,,,,2,2,2 aÃ±os,,,,,,,,,,,,,,,
958282330,nayarit,departamento,https://departamento.metroscubicos.com/MLM-958282330-departamento-en-venta-nuevo-vallarta-_JM,"U$S229,937",Bahía De Banderas,Nuevo Vallarta,,104 m²,2,2,,,2 años,,,,,,,,,,,,,,,,,,,,
857909096,nayarit,departamento,https://departamento.metroscubicos.com/MLM-857909096-departamento-en-venta-nuevo-vallarta-_JM,"$5,715,000",BahÃ­a De Banderas,Nuevo Vallarta,,129 mÂ²,,,,,,,,2,2,0 aÃ±os,,,,,,,,,,,,,,,
1300859526,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1300859526-departamento-a-10-min-de-la-playa-655000-_JM,"$682,150",Bahía De Banderas,Mezcales,51.72 m²,51.72 m²,2,1,1,3,0 años,,,,,,,,1,,,,,,,,,,,,
1412101166,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1412101166-departamento-en-venta-a-2-min-de-la-playa-en-nuevo-vallarta-_JM,"$4,250,000",BahÃ­a De Banderas,Nuevo Vallarta,92 mÂ²,92 mÂ²,,,1,,,,2,1,1,0 aÃ±os,,,,,,,,,,,,,,,
813763730,nayarit,venta,https://departamento.metroscubicos.com/MLM-813763730-venta-de-departamentos-en-nuevo-vallarta-riviera-nayarit-_JM,"U$S205,894",Bahía De Banderas,Nuevo Vallarta,110 m²,118 m²,2,2,,4,,,,,,,,,,,,,,,,,,,,,
1422673341,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422673341-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$5,030,783",BahÃ­a De Banderas,Flamingos Club Residencial,,157 mÂ²,,,1,1,,6280 MXN,,3,2,,,,,,,,,,4,,,,,,
1412921660,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1412921660-departamento-en-venta-playas-de-huanacaxtle-_JM,"U$S545,000",BahÃ­a De Banderas,Playas De Huanacaxtle,,112 mÂ²,,,,,,,,2,2,1 aÃ±os,,,,,,,,,,,,,,,
857909238,nayarit,departamento,https://departamento.metroscubicos.com/MLM-857909238-departamento-en-venta-la-cruz-de-huanacaxtle-_JM,"$6,970,000",BahÃ­a De Banderas,Cruz De Huanacaxtle,,157 mÂ²,,,,,,,,2,2,12 aÃ±os,,,,,,,,,,,,,,,
1393695912,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1393695912-departamento-de-1-recamara-en-nuevo-vallarta-ki-green-a-_JM,"$2,588,735",Nayarit,Bahía De Banderas,66 m²,66 m²,1,1,1,,0 años,0 MXN,,,,,,,,,,,,,,,,,,,
1318983218,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1318983218-departamento-en-venta-flamingos-_JM,"$3,995,000",Bahía De Banderas,Flamingos Club Residencial,,93 m²,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,
1420386957,nayarit,rb,https://departamento.metroscubicos.com/MLM-1420386957-rb-vr-venta-de-departamento-en-fraccionamiento-valle-esmerala-bahia-de-banderas-nayarit-_JM,"$396,382",Bahía De Banderas,Villa Esmeralda,85 m²,85 m²,3,1,1,,,,,,,,,,,,,,,,,,,,,,
1399421280,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1399421280-departamento-en-venta-nuevo-vallarta-_JM,"U$S160,000",BahÃ­a De Banderas,Nuevo Vallarta,,69 mÂ²,,,,,,,,1,2,16 aÃ±os,,,,,,,,,,,,,,,
1393715297,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1393715297-departamento-en-nuevo-vallarta-de-2-recamaras-ki-green-c-_JM,"$3,522,604",Nayarit,Bahía De Banderas,101 m²,101 m²,2,2,1,,0 años,0 MXN,,,,,,,,,,,,,,,,,,,
1308077926,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1308077926-departamento-en-venta-bucerias-centro-_JM,"U$S470,653",Bahía De Banderas,Bucerías Centro,,171 m²,2,3,,,1 años,,,,,,,,,,,,,,,,,,,,
1393702445,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1393702445-departamento-en-nuevo-vallarta-ki-green-e-_JM,"$4,613,132",Nayarit,Bahía De Banderas,119 m²,119 m²,3,3,1,,0 años,0 MXN,,,,,,,,,,,,,,,,,,,
1363042766,nayarit,departamentos,https://departamento.metroscubicos.com/MLM-1363042766-departamentos-en-venta-en-cruz-de-huanacaxtle-bahia-de-banderas-_JM,"U$S440,658",BahÃ­a De Banderas,Cruz De Huanacaxtle,1 mÂ²,136 mÂ²,,,,,,,,1,2,,,,,,,,,,,,,,,,
1308097032,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1308097032-departamento-en-venta-bucerias-centro-_JM,"U$S466,100",Bahía De Banderas,Bucerías Centro,,169 m²,2,3,,,1 años,,,,,,,,,,,,,,,,,,,,
1393809346,nayarit,ki,https://departamento.metroscubicos.com/MLM-1393809346-ki-green-nuevo-vallarta-modelo-d-_JM,"$4,613,132",Nayarit,Bahía De Banderas,119 m²,119 m²,3,3,1,,0 años,0 MXN,,,,,,,,,,,,,,,,,,,
1363033132,nayarit,departamentos,https://departamento.metroscubicos.com/MLM-1363033132-departamentos-en-venta-en-cruz-de-huanacaxtle-bahia-de-banderas-_JM,"U$S600,421",BahÃ­a De Banderas,Cruz De Huanacaxtle,1 mÂ²,195 mÂ²,,,,,,,,3,3,,,,,,,,,,,,,,,,
1363036243,nayarit,departamentos,https://departamento.metroscubicos.com/MLM-1363036243-departamentos-en-venta-en-cruz-de-huanacaxtle-bahia-de-banderas-_JM,"U$S663,564",BahÃ­a De Banderas,Cruz De Huanacaxtle,1 mÂ²,228 mÂ²,,,,,,,,2,2,,,,,,,,,,,,,,,,
1416133248,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1416133248-departamento-nuevo-por-blvd-nuevo-vallarta-a-5-minutos-de-la-playa-y-campo-de-golf-el-tigre-_JM,"$3,692,276",Bahía De Banderas,Las Palmas,132 m²,132 m²,3,2,1,,0 años,,,,,,,,,,,,,,,,,,,,
956288912,nayarit,departamento,https://departamento.metroscubicos.com/MLM-956288912-departamento-en-venta-nuevo-vallarta-_JM,"$24,000,000",Bahía De Banderas,Valle De Banderas,348 m²,348 m²,3,4,2,,0 años,,8,,,,,,,,,,,,,,,,,,
1416252473,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1416252473-departamento-en-venta-loft-en-la-cruz-de-huanacaxtle-punta-mita-frente-al-mar-_JM,"$7,787,565",Bahía De Banderas,Cruz De Huanacaxtle,148 m²,87 m²,1,2,1,,0 años,,,,,,,,,,,,,,,,,,,,
1412101167,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1412101167-departamento-en-venta-a-6-minutos-de-la-playa-nuevo-vallarta-_JM,"$4,216,667",Bahía De Banderas,Nuevo Vallarta,120 m²,120 m²,2,2,1,,2 años,,4,,,,,,,,,,,,,,,,,,
1396570736,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1396570736-departamento-en-venta-dorada-_JM,"U$S216,216",BahÃ­a De Banderas,Dorada,,68 mÂ²,,,,,,,,1,1,0 aÃ±os,,,,,,,,,,,,,,,
1329663964,nayarit,hermoso,https://departamento.metroscubicos.com/MLM-1329663964-hermoso-condominio-cerca-de-la-laya-_JM,"$3,950,000",BahÃ­a De Banderas,Cruz De Huanacaxtle,422 mÂ²,101.7 mÂ²,,,1,,,,,2,2,0 aÃ±os,,,,,,,,,,,,,,,
1422673327,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422673327-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"U$S470,000",Nayarit,BahÃ­a De Banderas,,58 mÂ²,,,1,1,,2100 USD,,2,3,,,,,,,,,,4,,,,,,
1416126618,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1416126618-departamento-nuevo-en-venta-de-2-recamaras-en-mezcales-a-5-minutos-de-centros-comerciales-_JM,"$990,000",Bahía De Banderas,Mezcales,52 m²,52 m²,2,1,1,,0 años,,,,,,,,,,,,,,,,,,,,
1308109658,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1308109658-departamento-en-venta-bucerias-centro-_JM,"U$S296,867",Bahía De Banderas,Bucerías Centro,,127 m²,2,2,,,1 años,,,,,,,,,,,,,,,,,,,,
1308097033,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1308097033-departamento-en-venta-bucerias-centro-_JM,"U$S296,239",Bahía De Banderas,Bucerías Centro,,127 m²,2,2,,,1 años,,,,,,,,,,,,,,,,,,,,
1422471350,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422471350-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$4,140,621",BahÃ­a De Banderas,Flamingos Club Residencial,,113 mÂ²,,,1,1,,4520 MXN,,2,2,,,,,,,,,,1,,,,,,
1422667083,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422667083-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$5,224,896",BahÃ­a De Banderas,Flamingos Club Residencial,,157 mÂ²,,,1,1,,6280 MXN,,3,2,,,,,,,,,,6,,,,,,
1422471349,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422471349-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"U$S282,549",BahÃ­a De Banderas,Flamingos Club Residencial,,157 mÂ²,,,1,1,,6280 USD,,3,2,,,,,,,,,,2,,,,,,
1422667086,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422667086-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$3,899,753",BahÃ­a De Banderas,Flamingos Club Residencial,,105 mÂ²,,,1,1,,4200 MXN,,2,2,,,,,,,,,,7,,,,,,
1422514499,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422514499-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"U$S436,494",BahÃ­a De Banderas,Flamingos Club Residencial,,157 mÂ²,,,1,1,,6280 USD,,3,2,,,,,,,,,,10,,,,,,
1416226719,nayarit,venta,https://departamento.metroscubicos.com/MLM-1416226719-venta-departamento-loft-en-la-cruz-de-huanacaxtle-a-un-costado-del-hotel-piedra-blanca-_JM,"$4,863,012",BahÃ­a De Banderas,Villa Esmeralda,104 mÂ²,98 mÂ²,,,1,,,,,2,3,0 aÃ±os,,,,,,,,,,,,,,,
1422471353,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422471353-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$3,307,454",BahÃ­a De Banderas,Flamingos Club Residencial,,73 mÂ²,,,1,1,,2920 MXN,,1,1,,,,,,,,,,4,,,,,,
1422553090,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422553090-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$6,331,750",BahÃ­a De Banderas,Flamingos Club Residencial,153 mÂ²,153 mÂ²,,,1,1,,6120 MXN,,3,2,,,,,,,,,,5,,,,,,
1422471351,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422471351-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$5,114,565",BahÃ­a De Banderas,Flamingos Club Residencial,15000 mÂ²,117 mÂ²,,,1,1,,40 MXN,,2,2,,,,,,,,,,7,,,,,,
1422572252,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422572252-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$2,875,175",BahÃ­a De Banderas,Flamingos Club Residencial,71 mÂ²,71 mÂ²,,,1,1,,2840 MXN,,1,1,,,,,,,,,,7,,,,,,
1422501688,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422501688-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"U$S173,388",BahÃ­a De Banderas,Flamingos Club Residencial,,80 mÂ²,,,1,1,,3200 USD,,1,1,,,,,,,,,,2,,,,,,
1422553084,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422553084-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"U$S226,240",BahÃ­a De Banderas,Flamingos Club Residencial,,73 mÂ²,,,1,1,,2920 USD,,1,1,,,,,,,,,,10,,,,,,
1422565902,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422565902-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$6,389,579",BahÃ­a De Banderas,Flamingos Club Residencial,,157 mÂ²,,,1,1,,5280 MXN,,3,2,,,,,,,,,,4,,,,,,
1422667089,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422667089-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"U$S231,195",BahÃ­a De Banderas,Flamingos Club Residencial,,114 mÂ²,,,1,1,,4560 USD,,2,2,,,,,,,,,,1,,,,,,
1422553080,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422553080-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$4,000,656",BahÃ­a De Banderas,Flamingos Club Residencial,,113 mÂ²,,,1,1,,4520 MXN,,2,2,,,,,,,,,,4,,,,,,
1422565897,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422565897-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$5,005,398",BahÃ­a De Banderas,Flamingos Club Residencial,,153 mÂ²,,,1,1,,6120 MXN,,3,2,,,,,,,,,,5,,,,,,
1422501685,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422501685-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$2,901,539",BahÃ­a De Banderas,Flamingos Club Residencial,,73 mÂ²,,,1,1,,2920 MXN,,1,1,,,,,,,,,,6,,,,,,
1422572248,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422572248-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$2,811,336",BahÃ­a De Banderas,Flamingos Club Residencial,,73 mÂ²,,,1,1,,2920 MXN,,1,1,,,,,,,,,,4,,,,,,
1422559532,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422559532-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"U$S296,052",BahÃ­a De Banderas,Flamingos Club Residencial,,107 mÂ²,,,1,1,,4280 USD,,2,2,,,,,,,,,,10,,,,,,
1422514501,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422514501-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"U$S179,704",BahÃ­a De Banderas,Flamingos Club Residencial,,83 mÂ²,,,1,1,,3320 USD,,1,1,,,,,,,,,,1,,,,,,
1422572244,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422572244-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$4,218,818",BahÃ­a De Banderas,Flamingos Club Residencial,,117 mÂ²,,,1,1,,4680 MXN,,2,2,,,,,,,,,,1,,,,,,
1422578714,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422578714-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"U$S322,297",BahÃ­a De Banderas,Flamingos Club Residencial,,113 mÂ²,,,1,1,,4520 USD,,2,2,,,,,,,,,,10,,,,,,
1422565895,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422565895-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"U$S218,056",BahÃ­a De Banderas,Flamingos Club Residencial,,105 mÂ²,,,1,1,,4200 USD,,2,2,,,,,,,,,,5,,,,,,
1422514476,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422514476-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"U$S420,000",BahÃ­a De Banderas,Lomas Huanacaxtle,191 mÂ²,191 mÂ²,,,2,,,430 USD,,2,2,,,,,,,,,,2,,,,,,
1416264362,nayarit,departamentos,https://departamento.metroscubicos.com/MLM-1416264362-departamentos-en-preventa-a-200-metros-de-la-playa-en-la-penita-de-jaltempa-riviera-nayarit-_JM,"$1,899,562",Compostela,La PeÃ±ita De Jaltemba Centro,60 mÂ²,60 mÂ²,,,,,,,,2,2,0 aÃ±os,,,,,,,,,,,,,,,
1388996687,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1388996687-departamento-en-preventa-en-bucerias-centro-_JM,"$5,689,415",BahÃ­a De Banderas,BucerÃ­as Centro,150 mÂ²,150 mÂ²,,,,1,,6000 MXN,,2,2,0 aÃ±os,,,1,,,,,,,,,,,,
1416226900,nayarit,preventa,https://departamento.metroscubicos.com/MLM-1416226900-preventa-de-departamento-en-bahia-banderas-nayarit-_JM,"$1,713,117",Santiago Ixcuintla,El Mezcal,84 m²,84 m²,2,2,1,,0 años,,,,,,,,,,,,,,,,,,,,
1308097031,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1308097031-departamento-en-venta-bucerias-centro-_JM,"U$S320,817",Bahía De Banderas,Bucerías Centro,,131 m²,2,2,,,1 años,,,,,,,,,,,,,,,,,,,,
1308103461,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1308103461-departamento-en-venta-bucerias-centro-_JM,"U$S312,420",Bahía De Banderas,Bucerías Centro,,131 m²,2,2,,,1 años,,,,,,,,,,,,,,,,,,,,
1308109659,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1308109659-departamento-en-venta-bucerias-centro-_JM,"U$S329,919",Bahía De Banderas,Bucerías Centro,,131 m²,2,2,,,1 años,,,,,,,,,,,,,,,,,,,,
1308077927,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1308077927-departamento-en-venta-bucerias-centro-_JM,"U$S317,666",Bahía De Banderas,Bucerías Centro,,130 m²,2,2,,,1 años,,,,,,,,,,,,,,,,,,,,
1420261785,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1420261785-departamento-en-venta-en-fracc-la-aurora-tepic-og-_JM,"$498,000",Tepic,Villas del Roble,60 mÂ²,60 mÂ²,,,1,,,,3,2,1,4 aÃ±os,,,,,,,,,,,,,,,
1308077925,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1308077925-departamento-en-venta-bucerias-centro-_JM,"U$S261,988",Bahía De Banderas,Bucerías Centro,,117 m²,1,2,,,1 años,,,,,,,,,,,,,,,,,,,,
1416246600,nayarit,venta,https://departamento.metroscubicos.com/MLM-1416246600-venta-departamento-nuevo-por-blvd-nuevo-vallarta-a-5-minutos-de-la-playa-y-campo-de-golf-el-tigre-_JM,"$2,925,000",Bahía De Banderas,Villa Esmeralda,110 m²,110 m²,2,2,1,,0 años,,,,,,,,,,,,,,,,,,,,
1416227226,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1416227226-departamento-nuevo-en-zona-exclusiva-en-bucerias-a-10-minutos-de-la-playa-_JM,"$4,079,756",Tepic,Flamingos,137 m²,137 m²,3,2,1,,0 años,,,,,,,,,,,,,,,,,,,,
1393715311,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1393715311-departamento-nuevo-vallarta-_JM,"$6,890,000",Nayarit,BahÃ­a De Banderas,160 mÂ²,160 mÂ²,,,,,,0 MXN,,3,,0 aÃ±os,,,,,,,,,,,,,,,
1393702444,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1393702444-departamento-nuevo-vallarta-_JM,"$4,639,000",Nayarit,BahÃ­a De Banderas,110 mÂ²,110 mÂ²,,,,,,0 MXN,,2,2,0 aÃ±os,,,,,,,,,,,,,,,
1422471347,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422471347-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"$6,777,807",BahÃ­a De Banderas,Flamingos Club Residencial,1717234 mÂ²,1366941 mÂ²,,,1,1,,2600 MXN,,3,2,,,,,,,,,,8,,,,,,
1412152100,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1412152100-departamento-en-venta-frente-al-mar-en-bucerias-nayarit-_JM,"U$S186,000",BahÃ­a De Banderas,Bucerias,67 mÂ²,67 mÂ²,,,,,,,2,1,1,0 aÃ±os,,,,,,,,,,,,,,,
1319090725,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1319090725-departamento-en-venta-nuevo-vallarta-_JM,"$3,096,652",BahÃ­a De Banderas,Nuevo Vallarta,,82 mÂ²,,,,,,,,1,1,0 aÃ±os,,,,,,,,,,,,,,,
1308134571,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1308134571-departamento-en-venta-bucerias-centro-_JM,"U$S312,873",Bahía De Banderas,Bucerías Centro,,128 m²,2,2,,,1 años,,,,,,,,,,,,,,,,,,,,
1422514500,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422514500-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"U$S342,105",BahÃ­a De Banderas,Nuevo Vallarta,,199 mÂ²,,,2,1,,170 USD,,3,3,,,,,,,,,,3,,,,,,
1422553065,nayarit,departamento,https://departamento.metroscubicos.com/MLM-1422553065-departamento-en-venta-bahia-de-banderas-nayarit-_JM,"U$S490,000",BahÃ­a De Banderas,Playas De Huanacaxtle,191 mÂ²,191 mÂ²,,,2,1,,450 USD,,3,3,,,,,,,,,,6,,,,,,
