id,entidad,colonia,municipio,codigo_postal,tipo,m2Terreno,m2Construccion,recamaras,banos,medio_bano,Ba�os,estacionamientos,pisos,antiguedad,cuotaMantto,precioSalida,precioVenta
33019,CIUDAD DE MEXICO,PASEOS DE TAXQUEÑA,COYOACAN,4250,DEPARTAMENTO,,54,2,1,,1,1,5,ENTRE 21 - 30 AÑOS,550,2200000,2200000
33032,CIUDAD DE MEXICO,DEL CARMEN,COYOACAN,4100,CASA,80,0,,,,0,,,,,4800000,3990000
33033,CIUDAD DE MEXICO,FLORIDA,ALVARO OBREGON,1030,CASA EN CONDOMINIO,100,300,4,4,1,4.5,2,,ENTRE 21 - 30 AÑOS,3000,11900000,11200000
33039,CIUDAD DE MEXICO,Espartaco,Coyoacán,4870,CASA,154,400,5,5,,5,3,2,MAS DE 30,,7000000,7000000
33044,CIUDAD DE MEXICO,ESCANDON I SECCION,MIGUEL HIDALGO,11800,DEPARTAMENTO,,50,2,1,,1,1,4,ENTRE 11 - 15 AÑOS,,2200000,2200000
33054,CIUDAD DE MEXICO,POPOTLA,MIGUEL HIDALGO,11400,DEPARTAMENTO,,130,2,2,,2,2,3,ENTRE 0 - 5 AÑOS,$900.00,4500000,4200000
33088,CIUDAD DE MEXICO,Insurgentes Mixcoac,Benito Juárez,3920,PENT HOUSE,200,180,3,2,1,2.5,2,,MAS DE 30,,6700000,6700000
33089,CIUDAD DE MEXICO,HIPODROMO CONDESA,CUAUHTEMOC,6170,DEPARTAMENTO,,139,3,3,1,3.5,,5,ENTRE 21 - 30 AÑOS,1000,5400000,4700000
33098,CIUDAD DE MEXICO,PEDREGAL DE SANTA URSULA,COYOACAN,4600,CASA,250,400,8,8,,8,,2,MAS DE 30,,5500000,3890000
33104,CIUDAD DE MEXICO,LOS GIRASOLES,COYOACAN,4920,DEPARTAMENTO,,70,2,1,,1,1,4,ENTRE 21 - 30 AÑOS,$500,1980000,1900000
33111,CIUDAD DE MEXICO,HEROES DE PADIERNA,TLALPAN,14200,CASA,190,240,3,1,,1,2,2,ENTRE 16 - 20 AÑOS,,3000000,2700000
33113,CIUDAD DE MEXICO,NIÑOS HEROES,BENITO JUAREZ,3440,DEPARTAMENTO,,59,2,1,,1,1,5,MAS DE 30,,1900000,1800000
33124,CIUDAD DE MEXICO,INDEPENDENCIA,BENITO JUAREZ,3630,DEPARTAMENTO,,40,1,1,,1,,3,MAS DE 30,,1350000,1220000
33144,CIUDAD DE MEXICO,DEL VALLE CENTRO,BENITO JUAREZ,3100,DEPARTAMENTO,,194,3,5,1,5.5,3,4,ENTRE 0 - 5 AÑOS,"4,500",10800000,9450000
33148,CIUDAD DE MEXICO,UNIDAD MODELO,IZTAPALAPA,9089,CASA,180,150,3,3,1,3.5,,1,,,3500000,3300000
33155,CIUDAD DE MEXICO,NAPOLES,BENITO JUAREZ,3810,DEPARTAMENTO,,117,3,2,1,2.5,2,,,,5590000,5490000
33159,CIUDAD DE MEXICO,ANAHUAC I SECCION,MIGUEL HIDALGO,11320,DEPARTAMENTO,,90,2,1,,1,1,4,MAS DE 30,,2400000,2400000
33169,CIUDAD DE MEXICO,HEROES DE PADIERNA,TLALPAN,14200,DEPARTAMENTO,,65,1,1,,1,1,3,ENTRE 0 - 5 AÑOS,500,2700000,2700000
33170,CIUDAD DE MEXICO,HEROES DE PADIERNA,TLALPAN,14200,DEPARTAMENTO,,75,2,1,,1,1,3,ENTRE 0 - 5 AÑOS,500,2500000,2500000
33172,CIUDAD DE MEXICO,HEROES DE PADIERNA,TLALPAN,14200,DEPARTAMENTO,,75,2,1,,1,1,3,ENTRE 0 - 5 AÑOS,500,2500000,2500000
33174,CIUDAD DE MEXICO,HEROES DE PADIERNA,TLALPAN,14200,DEPARTAMENTO,,65,1,1,,1,1,3,ENTRE 0 - 5 AÑOS,500,2400000,2283000
33175,CIUDAD DE MEXICO,HEROES DE PADIERNA,TLALPAN,14200,DEPARTAMENTO,,65,1,1,,1,1,3,ENTRE 0 - 5 AÑOS,500,2400000,2283000
33177,CIUDAD DE MEXICO,OLIMPICA,COYOACAN,4710,CASA,217,288,4,4,,4,3,3,ENTRE 21 - 30 AÑOS,,7500000,7500000
33203,CIUDAD DE MEXICO,APATLACO,IZTAPALAPA,9430,CASA,130,266,4,3,,3,1,2,ENTRE 21 - 30 AÑOS,,3150000,3150000
33206,CIUDAD DE MEXICO,PROGRESO DEL SUR,IZTAPALAPA,9810,CASA,180,270,3,2,,2,1,,ENTRE 21 - 30 AÑOS,,4200000,4000000
33207,CIUDAD DE MEXICO,DEL VALLE SUR,BENITO JUAREZ,3100,DEPARTAMENTO,,90,2,1,,1,1,8,ENTRE 21 - 30 AÑOS,1200,3495000,3350000
33222,CIUDAD DE MEXICO,TETELPAN,ALVARO OBREGON,1700,CASA EN CONDOMINIO,333,303,3,3,1,3.5,2,,,,9990000,9990000
33244,CIUDAD DE MEXICO,Portales Sur,Benito Juárez,3300,DEPARTAMENTO,,84,2,2,,2,2,6,ENTRE 11 - 15 AÑOS,1500,3350000,3175000
33250,CIUDAD DE MEXICO,CHIMALISTAC,ALVARO OBREGON,1070,OFICINA,55,55,,1,,1,2,5,ENTRE 21 - 30 AÑOS,,4500000,3750000
33256,CIUDAD DE MEXICO,Roma Norte,Cuauhtémoc,6700,DEPARTAMENTO,,85,2,2,1,2.5,,6,MAS DE 30,1000,3100000,2900000
33274,CIUDAD DE MEXICO,EL RETOÑO,IZTAPALAPA,9440,DEPARTAMENTO,,65,2,2,,2,1,5,ENTRE 0 - 5 AÑOS,"1,250",2250000,2190000
33297,CIUDAD DE MEXICO,DOCTORES,CUAUHTEMOC,6720,DEPARTAMENTO,,53,2,1,,1,,3,MAS DE 30,100,1200000,1100000
33315,CIUDAD DE MEXICO,TORIELLO GUERRA,TLALPAN,14050,CASA,500,350,8,6,,6,2,1,ENTRE 21 - 30 AÑOS,,15000000,15000000
33317,CIUDAD DE MEXICO,PORTALES SUR,BENITO JUAREZ,3300,DEPARTAMENTO,,84,2,2,,2,2,6,ENTRE 11 - 15 AÑOS,1500,3350000,3160000
33323,CIUDAD DE MEXICO,SAN PEDRO DE LOS PINOS,BENITO JUAREZ,3800,DEPARTAMENTO,,60,2,1,1,1.5,1,5,ENTRE 11 - 15 AÑOS,470,2600000,2450000
33326,CIUDAD DE MEXICO,ROMA NORTE,CUAUHTEMOC,6700,EDIFICIO,815,5675,,,,0,,7,MAS DE 30,,75000000,75000000
33330,CIUDAD DE MEXICO,BELISARIO DOMINGUEZ,TLALPAN,14310,CASA,180,420,4,3,,3,,3,ENTRE 16 - 20 AÑOS,,6500000,6500000
33335,CIUDAD DE MEXICO,LOMAS ESTRELLA,IZTAPALAPA,9890,DEPARTAMENTO,,106,2,2,,2,1,4,ENTRE 16 - 20 AÑOS,,2400000,2250000
33339,CIUDAD DE MEXICO,NARVARTE PONIENTE,BENITO JUAREZ,3020,PENT HOUSE,153,153,3,3,,3,2,4,ENTRE 0 - 5 AÑOS,,7800000,7800000
33343,CIUDAD DE MEXICO,CULHUACAN CTM SECCION VIII,COYOACAN,4909,DEPARTAMENTO,,0,3,1,,1,1,3,MAS DE 30,,1500000,1360000
33347,CIUDAD DE MEXICO,EL RODEO,IZTACALCO,8510,CASA,120,230,5,3,1,3.5,1,2,MAS DE 30,,2850000,2850000
33354,CIUDAD DE MEXICO,COPILCO UNIVERSIDAD,COYOACAN,4360,DEPARTAMENTO,,90,3,2,,2,3,5,ENTRE 0 - 5 AÑOS,,6900000,6300000
33358,CIUDAD DE MEXICO,ACTIPAN,BENITO JUAREZ,3230,CASA,143,200,4,2,1,2.5,2,2,MAS DE 30,,11000000,10000000
33359,CIUDAD DE MEXICO,NAPOLES,BENITO JUAREZ,3810,DEPARTAMENTO,,100,3,2,,2,1,5,ENTRE 11 - 15 AÑOS,1600,4990000,4990000
33361,CIUDAD DE MEXICO,LOS CIPRESES,IZTAPALAPA,9810,DEPARTAMENTO,,45,2,1,,1,1,4,MAS DE 30,No cuenta con administración ,950000,900000
33366,CIUDAD DE MEXICO,TACUBA,MIGUEL HIDALGO,11410,DEPARTAMENTO,,55,2,1,,1,1,7,ENTRE 16 - 20 AÑOS,400,1550000,1500000
33368,CIUDAD DE MEXICO,EJIDOS DE SAN PEDRO MARTIR,TLALPAN,14640,CASA,200,550,3,4,1,4.5,3,3,ENTRE 21 - 30 AÑOS,,5200000,4950000
33373,CIUDAD DE MEXICO,NARCISO MENDOZA,TLALPAN,14390,TERRENO,160M²,,,,,0,,,,,3500000,2700000
33394,CIUDAD DE MEXICO,EX-HACIENDA COAPA,COYOACAN,4980,DEPARTAMENTO,,85,2,2,,2,2,,ENTRE 0 - 5 AÑOS,2050,4300000,4300000
33408,CIUDAD DE MEXICO,LOMAS DEL PEDREGAL,TLALPAN,14220,DEPARTAMENTO,,140,3,2,,2,2,4,ENTRE 0 - 5 AÑOS,250,2300000,2100000
33415,CIUDAD DE MEXICO,ESCANDON I SECCION,MIGUEL HIDALGO,11800,EDIFICIO,137,640,,,,0,6,5,ENTRE 21 - 30 AÑOS,,25000000,19900000
33421,CIUDAD DE MEXICO,ROMA NORTE,CUAUHTEMOC,6700,CASA,200,285,4,4,1,4.5,3,3,MAS DE 30,,17500000,17500000
33422,CIUDAD DE MEXICO,NARVARTE ORIENTE,BENITO JUAREZ,3023,CASA,199,548,7,5,1,5.5,2,3,MAS DE 30,,7900000,7600000
33430,CIUDAD DE MEXICO,DEL VALLE SUR,BENITO JUAREZ,3100,DEPARTAMENTO,,85,2,1,,1,,3,MAS DE 30,600,2995000,2850000
33464,CIUDAD DE MEXICO,OBRERA,CUAUHTEMOC,6800,CASA,171,171,,,,0,,,MAS DE 30,,5300000,4800000
33476,CIUDAD DE MEXICO,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,10200,DEPARTAMENTO,,98,2,1,,1,,4,MAS DE 30,,2550000,2550000
33491,ESTADO DE MEXICO,CIUDAD SATELITE,NAUCALPAN DE JUAREZ,53100,CASA,101,185,2,1,1,1.5,2,2,ENTRE 6 - 10 AÑOS,,4500000,4500000
33495,CIUDAD DE MEXICO,APATLACO,IZTAPALAPA,9430,CASA,130,180,4,2,1,2.5,2,2,,,3200000,2980000
33504,CIUDAD DE MEXICO,DOCTORES,CUAUHTEMOC,6720,DEPARTAMENTO,,119,3,2,,2,2,6,ENTRE 6 - 10 AÑOS,Si presenta,5975000,5975000
33505,CIUDAD DE MEXICO,CAMPESTRE CHURUBUSCO,COYOACAN,4200,CASA,120,220,4,2,1,2.5,2,2,MAS DE 30,,6800000,5900000
33507,CIUDAD DE MEXICO,TIZAPAN,ALVARO OBREGON,1090,DEPARTAMENTO,,60,2,2,,2,1,3,ENTRE 0 - 5 AÑOS,800,2680000,2565000
33517,CIUDAD DE MEXICO,MODERNA,BENITO JUAREZ,3510,DEPARTAMENTO,,45,1,1,,1,,3,ENTRE 0 - 5 AÑOS,,1797120,1797120
33528,CIUDAD DE MEXICO,GUADALUPE INSURGENTES,GUSTAVO A. MADERO,7870,DEPARTAMENTO,,50,2,1,,1,1,5,ENTRE 6 - 10 AÑOS,$700 MENSUAL,1890000,1840000
33544,CIUDAD DE MEXICO,ESCANDON II SECCION,MIGUEL HIDALGO,11800,DEPARTAMENTO,,50,2,1,,1,1,5,ENTRE 16 - 20 AÑOS,800,2400000,2195000
33556,CIUDAD DE MEXICO,NUEVA ORIENTAL COAPA,TLALPAN,14300,DEPARTAMENTO,,72,3,1,,1,1,4,MAS DE 30,,2200000,2000000
33560,CIUDAD DE MEXICO,BOSQUE RESIDENCIAL DEL SUR,XOCHIMILCO,16010,CASA,220,450,7,5,,5,5,2,ENTRE 11 - 15 AÑOS,,10500000,10500000
33561,CIUDAD DE MEXICO,BARRIO 18,XOCHIMILCO,16034,TERRENO,120,,,,,0,,,,,2350000,2300000
33565,CIUDAD DE MEXICO,ESCANDON II SECCION,MIGUEL HIDALGO,11800,DEPARTAMENTO,,67,2,1,,1,1,6,ENTRE 16 - 20 AÑOS,,2800000,2700000
33567,CIUDAD DE MEXICO,GUADALUPE TEPEYAC,GUSTAVO A. MADERO,7840,CASA,150,212,8,2,,2,,,,,3200000,2700000
33574,CIUDAD DE MEXICO,VIEJO EJIDO DE SANTA URSULA COAPA,COYOACAN,4980,CASA,296,420,5,3,,3,5,2,MAS DE 30,,7300000,7200000
33579,ESTADO DE MEXICO,MAGISTERIAL VISTA BELLA,TLALNEPANTLA DE BAZ,54050,CASA,160,200,3,3,1,3.5,2,2,,,6200000,6200000
33581,CIUDAD DE MEXICO,DEL VALLE NORTE,BENITO JUAREZ,3103,DEPARTAMENTO,,89,2,1,,1,1,4,MAS DE 30,"1,000",3390000,3250000
33584,CIUDAD DE MEXICO,MIGUEL HIDALGO 3A SECCION,TLALPAN,14250,CASA,250,280,6,5,1,5.5,3,2,ENTRE 16 - 20 AÑOS,,4200000,4200000
33593,CIUDAD DE MEXICO,LOMAS ESTRELLA,IZTAPALAPA,9890,DEPARTAMENTO,,45,2,1,,1,,4,ENTRE 21 - 30 AÑOS,,750000,650000
33594,CIUDAD DE MEXICO,ANAHUAC I SECCION,MIGUEL HIDALGO,11320,DEPARTAMENTO,,98,3,2,,2,1,5,ENTRE 0 - 5 AÑOS,1200,3680000,3580000
33607,CIUDAD DE MEXICO,ROMA SUR,CUAUHTEMOC,6760,CASA,140,350,4,6,1,6.5,2,3,ENTRE 0 - 5 AÑOS,,15950000,14990000
33618,CIUDAD DE MEXICO,ROMERO DE TERREROS,COYOACAN,4310,CASA,334,450,4,4,1,4.5,3,2,Mas de 30,,20000000,20000000
33624,ESTADO DE MEXICO,LA FLORIDA,NAUCALPAN DE JUAREZ,53160,CASA,251,331,6,4,1,4.5,3,2,MAS DE 30,,6450000,5800000
33628,CIUDAD DE MEXICO,SAN LORENZO HUIPULCO,TLALPAN,14370,DEPARTAMENTO,,71,2,2,,2,1,3,ENTRE 0 - 5 AÑOS,AUN NO ESTA ESTABLECIDA ,2050000,2050000
33629,CIUDAD DE MEXICO,TLALCOLIGIA,TLALPAN,14430,CASA,42,126,3,1,1,1.5,,3,ENTRE 0 - 5 AÑOS,,2490000,2300000
33631,CIUDAD DE MEXICO,LOMAS DE SAN LORENZO,IZTAPALAPA,9780,CASA,215,150,5,4,1,4.5,6,2,ENTRE 21 - 30 AÑOS,,3100000,2990000
33632,CIUDAD DE MEXICO,TORIELLO GUERRA,TLALPAN,14050,CASA,256,380,4,3,1,3.5,2,3,MAS DE 30,,9450000,8350000
33634,CIUDAD DE MEXICO,VALLE DE TEPEPAN,TLALPAN,14646,CASA,298,180,4,3,1,3.5,4,2,ENTRE 16 - 20 AÑOS,,4500000,4500000
33639,CIUDAD DE MEXICO,PARQUE SAN ANDRES,COYOACáN,4040,DEPARTAMENTO,,120,3,2,,2,,4,MAS DE 30,,3100000,2930000
33640,CIUDAD DE MEXICO,Villa Coapa,Tlalpan,14390,DEPARTAMENTO,,85,2,2,,2,1,5,ENTRE 16 - 20 AÑOS,,2600000,2550000
33641,CIUDAD DE MEXICO,PARQUE SAN ANDRES,COYOACAN,4040,OFICINA,57,57,,1,,1,1,3,MAS DE 30,,2200000,1980000
33642,CIUDAD DE MEXICO,EJIDOS DE SAN PEDRO MARTIR,TLALPAN,14640,CASA,200,300,4,2,1,2.5,4,2,MAS DE 30,,3700000,3490000
33652,CIUDAD DE MEXICO,NUEVA DIAZ ORDAZ,COYOACAN,4390,CASA,120M2,250,4,2,,2,,2,,,2900000,2550000
33658,CIUDAD DE MEXICO,EL RETOÑO,IZTAPALAPA,9440,CASA,135,210,4,2,1,2.5,2,2,ENTRE 21 - 30 AÑOS,,4850000,4700000
33665,CIUDAD DE MEXICO,SANTA LUCIA,AZCAPOTZALCO,2760,DEPARTAMENTO,,56,2,1,,1,1,1,ENTRE 0 - 5 AÑOS,700,2100000,1850000
33667,ESTADO DE MEXICO,FUENTES DE SATELITE,ATIZAPAN DE ZARAGOZA,52998,DEPARTAMENTO,,107,2,2,,2,2,9,ENTRE 0 - 5 AÑOS,"$1,900.00",3490000,3490000
33680,CIUDAD DE MEXICO,PRADO CHURUBUSCO,COYOACAN,4230,DEPARTAMENTO,,90,2,2,,2,1,3,,,2650000,2650000
33684,CIUDAD DE MEXICO,PUEBLO LA CANDELARIA,COYOACAN,4380,CASA,544,100,,,,0,,,,,5950000,5890000
33689,CIUDAD DE MEXICO,ANAHUAC I SECCION,MIGUEL HIDALGO,11320,DEPARTAMENTO,,110,2,2,,2,2,,ENTRE 16 - 20 AÑOS,"3,739.68",4650000,4650000
33701,CIUDAD DE MEXICO,UNIDAD MODELO,IZTAPALAPA,9089,CASA,233,0,4,3,1,3.5,3,1,,,5300000,5000000
33704,CIUDAD DE MEXICO,EL RETOÑO,IZTAPALAPA,9440,DEPARTAMENTO,,60,3,2,,2,,,ENTRE 16 - 20 AÑOS,,1850000,1650000
33705,CIUDAD DE MEXICO,VERTIZ NARVARTE,BENITO JUAREZ,3600,DEPARTAMENTO,,77,2,2,,2,1,6,MAS DE 30,1200,2930000,2800000
33707,CIUDAD DE MEXICO,COLINA DEL SUR,ALVARO OBREGON,1430,DEPARTAMENTO,,98,3,2,,2,1,2,ENTRE 11 - 15 AÑOS,,2690000,2490000
33715,CIUDAD DE MEXICO,SAN ALVARO,AZCAPOTZALCO,2090,DEPARTAMENTO,,65,2,1,1,1.5,2,11,ENTRE 0 - 5 AÑOS,,2550000,2350000
33724,CIUDAD DE MEXICO,ANZURES,MIGUEL HIDALGO,11590,DEPARTAMENTO,,110,2,1,,1,,3,MAS DE 30,,3999000,3499999
33725,ESTADO DE MEXICO,BOULEVARES,NAUCALPAN DE JUáREZ,53140,CASA,341,341,3,2,1,2.5,3,2,MAS DE 30,,6100000,6100000
33737,CIUDAD DE MEXICO,CIUDAD DE LOS DEPORTES,BENITO JUAREZ,3710,DEPARTAMENTO,,75,2,2,,2,2,5,ENTRE 0 - 5 AÑOS,3000,3890000,3350000
33738,CIUDAD DE MEXICO,HIPODROMO CONDESA,CUAUHTEMOC,6170,DEPARTAMENTO,,70,1,1,,1,1,3,ENTRE 0 - 5 AÑOS,,3500000,3300000
33739,CIUDAD DE MEXICO,PUERTA GRANDE,ALVARO OBREGON,1630,DEPARTAMENTO,,60,3,1,,1,1,3,ENTRE 21 - 30 AÑOS,,1490000,1490000
33742,CIUDAD DE MEXICO,SANTA CECILIA,COYOACAN,4930,CASA,170,170,3,2,1,2.5,,,ENTRE 21 - 30 AÑOS,,4800000,4300000
33744,CIUDAD DE MEXICO,TLACOQUEMECATL,BENITO JUAREZ,3200,DEPARTAMENTO,,140,3,2,,2,1,7,MAS DE 30,1100,4600000,4290000
33748,CIUDAD DE MEXICO,TACUBA,MIGUEL HIDALGO,11410,DEPARTAMENTO,,60,2,1,,1,1,5,ENTRE 16 - 20 AÑOS,,1800000,1750000
33752,CIUDAD DE MEXICO,LAS AGUILAS,ALVARO OBREGON,1710,CASA,700,700,4,4,,4,3,,ENTRE 16 - 20 AÑOS,,16500000,14500000
33753,PUEBLA,BUGAMBILIAS,PUEBLA,72580,CASA,524,224,3,3,1,3.5,2,1,ENTRE 21 - 30 AÑOS,,4700000,4700000
33757,CIUDAD DE MEXICO,EL SIFON,IZTAPALAPA,9400,CASA,180,490,8,6,,6,1,2,ENTRE 21 - 30 AÑOS,,5250000,5250000
33758,CIUDAD DE MEXICO,AGRICOLA ORIENTAL,IZTACALCO,8500,CASA,182,170,5,1,,1,3,2,,,3500000,3200000
33759,CIUDAD DE MEXICO,EDUCACION,COYOACAN,4400,CASA,175,0,3,2,1,2.5,1,2,MAS DE 30,,6000000,6000000
33763,CIUDAD DE MEXICO,DOCTORES,CUAUHTEMOC,6720,DEPARTAMENTO,,54,2,2,,2,1,,,,2200000,2200000
33768,CIUDAD DE MEXICO,DEL VALLE NORTE,BENITO JUAREZ,3103,DEPARTAMENTO,,70,2,2,,2,2,5,ENTRE 6 - 10 AÑOS,"1,200",3400000,3400000
33772,CIUDAD DE MEXICO,HIPODROMO CONDESA,CUAUHTEMOC,6170,DEPARTAMENTO,,142,3,2,1,2.5,,3,ENTRE 21 - 30 AÑOS,1000,7250000,6900000
33775,CIUDAD DE MEXICO,POPOTLA,MIGUEL HIDALGO,11400,DEPARTAMENTO,,60,2,1,,1,1,4,ENTRE 11 - 15 AÑOS,,2000000,1800000
33776,CIUDAD DE MEXICO,ALTILLO UNIVERSIDAD,COYOACAN,4350,DEPARTAMENTO,,70,2,1,,1,,5,MAS DE 30,450,2800000,2700000
33779,ESTADO DE MEXICO,LOMAS DE BELLAVISTA,ATIZAPAN DE ZARAGOZA,52994,CASA,164,230,3,3,1,3.5,2,2,ENTRE 6 - 10 AÑOS,,5650000,5650000
33780,CIUDAD DE MEXICO,NARVARTE ORIENTE,BENITO JUAREZ,3023,DEPARTAMENTO,,90,2,1,1,1.5,,,MAS DE 30,400,3150000,3150000
33782,CIUDAD DE MEXICO,SAN LORENZO LA CEBADA,XOCHIMILCO,16035,TERRENO,174,,,,,0,,,,,2000000,1820000
33784,CIUDAD DE MEXICO,ARBOLEDAS DEL SUR,TLALPAN,14376,CASA,54,54,2,1,,1,,2,,,1000000,865000
33789,ESTADO DE MEXICO,CIUDAD SATELITE,NAUCALPAN DE JUAREZ,53100,CASA,409,396,3,5,,5,4,2,MAS DE 30,,13500000,10999999
33797,CIUDAD DE MEXICO,OLIMPICA,COYOACAN,4710,CASA,210,267,3,3,1,3.5,2,2,,,11500000,11500000
33798,CIUDAD DE MEXICO,OLIMPICA,COYOACAN,4710,CASA,231,296,4,2,,2,2,2,ENTRE 21 - 30 AÑOS,,8900000,8900000
33812,CIUDAD DE MEXICO,EL RETOÑO,IZTAPALAPA,9440,CASA,188,250,7,4,,4,2,2,MAS DE 30,,5500000,4500000
33816,CIUDAD DE MEXICO,PORTALES NORTE,BENITO JUAREZ,3303,TERRENO,252,,,,,0,,,,,9650000,8800000
33822,CIUDAD DE MEXICO,RINCONADA COAPA 2A SECCION,TLALPAN,14325,CASA,90,150,3,3,1,3.5,2,3,ENTRE 16 - 20 AÑOS,,4300000,4225000
33824,CIUDAD DE MEXICO,JUAREZ,CUAUHTEMOC,6600,DEPARTAMENTO,,82,2,1,,1,,4,MAS DE 30,160,2250000,2000000
33831,CIUDAD DE MEXICO,COLINA DEL SUR,ALVARO OBREGON,1430,CASA,400,650,5,5,1,5.5,4,3,ENTRE 21 - 30 AÑOS,,7200000,7000000
33837,CIUDAD DE MEXICO,FUENTES DEL PEDREGAL,TLALPAN,14140,DEPARTAMENTO,,75,2,1,,1,1,1,ENTRE 21 - 30 AÑOS,,2950000,2500000
33839,CIUDAD DE MEXICO,GRANJAS ESMERALDA,IZTAPALAPA,9810,DEPARTAMENTO,,72,3,1,,1,1,3,MAS DE 30,,1750000,1675000
33842,CIUDAD DE MEXICO,DEL VALLE CENTRO,BENITO JUAREZ,3100,DEPARTAMENTO,,98,2,2,,2,2,4,ENTRE 0 - 5 AÑOS,1200,4600000,4250000
33849,CIUDAD DE MEXICO,CENTRO (AREA 1),CUAUHTEMOC,6000,LOCAL COMERCIAL,83,83,,,1,0.5,,,MAS DE 30,,4000000,4000000
33867,ESTADO DE MEXICO,JARDINES DE SANTA MONICA,TLALNEPANTLA DE BAZ,54050,CASA,200,200,3,1,1,1.5,2,2,MAS DE 30,,4200000,4200000
33868,CIUDAD DE MEXICO,ESCUADRON 201,IZTAPALAPA,9060,CASA,126,250,3,1,1,1.5,2,2,MAS DE 30,,3250000,3150000
33869,CIUDAD DE MEXICO,EX-EJIDO DE SAN FRANCISCO CULHUACAN,COYOACAN,4420,DEPARTAMENTO,,63,2,1,,1,1,4,ENTRE 0 - 5 AÑOS,"$2,000",2600000,2600000
33870,CIUDAD DE MEXICO,DEL VALLE CENTRO,BENITO JUAREZ,3100,CASA EN CONDOMINIO,86,220,3,2,1,2.5,2,,ENTRE 6 - 10 AÑOS,,8500000,7750000
33872,CIUDAD DE MEXICO,EL SIFON,IZTAPALAPA,9400,CASA,192,174,3,1,1,1.5,2,1,MAS DE 30,,4900000,4800000
33875,ESTADO DE MEXICO,MAGISTERIAL VISTA BELLA,TLALNEPANTLA DE BAZ,54050,CASA,180,200,6,4,,4,2,2,ENTRE 11 - 15 AÑOS,,5500000,5500000
33878,CIUDAD DE MEXICO,GENERAL PEDRO MARIA ANAYA,BENITO JUAREZ,3340,TERRENO,361,,,,,0,,,,,17200000,15900000
33882,CIUDAD DE MEXICO,EL SIFON,IZTAPALAPA,9400,CASA,163,163,4,3,1,3.5,,,MAS DE 30,,3600000,3600000
33883,CIUDAD DE MEXICO,TLALPAN CENTRO,TLALPAN,14000,CASA,290,468,4,5,1,5.5,3,1,ENTRE 11 - 15 AÑOS,,14980000,14900000
33907,CIUDAD DE MEXICO,MOCTEZUMA 2A SECCION,VENUSTIANO CARRANZA,15530,CASA,210,150,3,2,,2,2,1,MAS DE 30,,4500000,4500000
33909,CIUDAD DE MEXICO,ALGARIN,CUAUHTEMOC,6880,LOCAL COMERCIAL,8,8,,1,,1,,,ENTRE 0 - 5 AÑOS,SIN ESPECIFICAR ,550000,550000
33910,CIUDAD DE MEXICO,TACUBA,MIGUEL HIDALGO,11410,DEPARTAMENTO,,65,2,1,,1,1,4,ENTRE 16 - 20 AÑOS,300,1800000,1750000
33913,ESTADO DE MEXICO,CIUDAD SATELITE,NAUCALPAN DE JUAREZ,53100,CASA,108,219,3,2,1,2.5,1,3,MAS DE 30,,4850000,4700000
33914,CIUDAD DE MEXICO,ISIDRO FABELA,TLALPAN,14030,CASA,250,180,4,2,,2,2,1,ENTRE 21 - 30 AÑOS,,4200000,3850000
33920,CIUDAD DE MEXICO,SAN ANGEL,ALVARO OBREGON,1000,DEPARTAMENTO,,75,2,2,,2,1,1,ENTRE 0 - 5 AÑOS,1800,4000000,3850000
33922,CIUDAD DE MEXICO,ALTILLO UNIVERSIDAD,COYOACAN,4350,DEPARTAMENTO,,72,2,1,,1,,5,MAS DE 30,450,2850000,2650000
33925,CIUDAD DE MEXICO,COPILCO UNIVERSIDAD,COYOACAN,4360,DEPARTAMENTO,,46,2,1,,1,,3,MAS DE 30,$200,2800000,2800000
33927,CIUDAD DE MEXICO,VERGEL DE COYOACAN,TLALPAN,14340,CASA,160,260,3,3,1,3.5,2,3,ENTRE 11 - 15 AÑOS,,7300000,7300000
33931,ESTADO DE MEXICO,JARDINES DE SANTA MONICA,TLALNEPANTLA DE BAZ,54050,CASA,380,300,4,1,1,1.5,4,2,,,8500000,8500000
33942,CIUDAD DE MEXICO,ALFONSO XIII,ALVARO OBREGON,1460,CASA,,313,,1,1,1.5,4,1,,,6500000,5100000
33948,CIUDAD DE MEXICO,PORTALES NORTE,BENITO JUAREZ,3303,DEPARTAMENTO,,60,2,1,,1,1,9,ENTRE 6 - 10 AÑOS,1300,2500000,2500000
33950,CIUDAD DE MEXICO,BARRIO 18,XOCHIMILCO,16034,CASA,220,277,3,3,1,3.5,2,2,ENTRE 16 - 20 AÑOS,,6600000,6600000
33952,CIUDAD DE MEXICO,ASTURIAS,CUAUHTEMOC,6850,EDIFICIO,212,364,,,,0,,2,MAS DE 30,,10300000,10300000
33953,ESTADO DE MEXICO,LOS REYES IXTACALA 1RA. SECCION,TLALNEPANTLA DE BAZ,54090,BODEGA,206,160,,,,0,,,,,3100000,3100000
33960,CIUDAD DE MEXICO,LIC. EMILIO PORTES GIL PEMEX,TLALPAN,14130,DEPARTAMENTO,,110,2,2,,2,1,4,ENTRE 21 - 30 AÑOS,400,3150000,2800000
33963,CIUDAD DE MEXICO,MOLINO DE ROSAS,ALVARO OBREGON,1470,CASA,165,165,1,,1,0.5,6,,ENTRE 21 - 30 AÑOS,,3800000,3300000
