ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Tipo de casa,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,Bodegas,AntigÃ¼edad,OrientaciÃ³n,Orientación,Cantidad de pisos,Tipo de propiedad,Tipo de departamento,Disposición,Departamentos por piso,Número de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote
1425555712,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425555712-casa-en-la-joya-privada-residencial-monterrey-con-1-recamara-500-m-id-65339-_JM,"$14,750,000",Monterrey,La Joya Privada Residencial,461 mÂ²,500 mÂ²,1,,,,Casa,,0 MXN,1,1,,12 aÃ±os,,,,,,,,,,,,,
1425562245,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425562245-casa-en-la-joya-privada-residencial-monterrey-con-1-recamara-556-m-id-65333-_JM,"$12,300,000",Monterrey,La Joya Privada Residencial,459 mÂ²,556 mÂ²,1,,,,Casa,,0 MXN,1,1,,12 aÃ±os,,,,,,,,,,,,,
1425529807,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425529807-casa-en-la-joya-privada-residencial-monterrey-con-4-recamaras-442-m-id-65332-_JM,"$11,350,000",Monterrey,La Joya Privada Residencial,466 mÂ²,442 mÂ²,4,,,2,Casa,,0 MXN,4,4,1,12 aÃ±os,,,,,,,,,,,,,
1425575028,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425575028-casa-en-carolco-monterrey-con-3-recamaras-600-m-id-64664-_JM,"$16,300,000",Monterrey,Carolco,650 mÂ²,600 mÂ²,3,,,3,Casa,,0 MXN,3,3,,12 aÃ±os,,,,,,,,,,,,,
1425475502,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425475502-casa-en-lagrima-de-los-ninos-monterrey-con-3-recamaras-270-m-id-68322-_JM,"$4,300,000",Nuevo León,Monterrey,152 m²,270 m²,3,3,3,3,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425436547,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425436547-casa-en-antigua-hacienda-santa-anita-monterrey-con-3-recamaras-300-m-id-66748-_JM,"$6,650,000",Monterrey,Antigua Hacienda Santa Anita,288 m²,300 m²,3,3,3,,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425568364,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425568364-casa-en-carolco-monterrey-con-1-recamara-360-m-id-64669-_JM,"$9,400,000",Monterrey,Carolco,305 mÂ²,360 mÂ²,1,,,,Casa,,0 MXN,1,1,,12 aÃ±os,,,,,,,,,,,,,
1425468809,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425468809-casa-en-la-estanzuela-monterrey-con-3-recamaras-260-m-id-65952-_JM,"$5,650,000",Monterrey,La Estanzuela,154 m²,260 m²,3,3,3,2,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425516940,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425516940-casa-en-el-encino-monterrey-con-1-recamara-650-m-id-65224-_JM,"$18,500,000",Monterrey,El Encino,851 mÂ²,650 mÂ²,1,,,,Casa,,0 MXN,1,1,,12 aÃ±os,,,,,,,,,,,,,
1425568368,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425568368-casa-en-carolco-monterrey-con-3-recamaras-500-m-id-64666-_JM,"$16,500,000",Monterrey,Carolco,733 mÂ²,500 mÂ²,3,,,3,Casa,,0 MXN,3,3,,12 aÃ±os,,,,,,,,,,,,,
1425568158,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425568158-casa-en-victoria-monterrey-con-7-recamaras-144-m-id-72272-_JM,"$3,000,000",Monterrey,Victoria,224 m²,144 m²,7,7,6,,Casa,22 años,0 MXN,,,,,,,,,,,,,,,,,
1425469762,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425469762-casa-en-laderas-residencial-monterrey-con-3-recamaras-253-m-id-62735-_JM,"$8,350,000",Nuevo LeÃ³n,Monterrey,370 mÂ²,253 mÂ²,3,,,3,Casa,,0 MXN,3,3,1,12 aÃ±os,,,,,,,,,,,,,
1425417282,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425417282-casa-en-rincon-de-los-encinos-monterrey-con-5-recamaras-800-m-id-66776-_JM,"$20,500,000",Monterrey,Rincón De Los Encinos,704 m²,800 m²,5,5,6,4,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425430767,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425430767-casa-en-la-joya-privada-residencial-monterrey-con-3-recamaras-336-m-id-62505-_JM,"$11,250,000",Monterrey,La Joya Privada Residencial,450 mÂ²,336 mÂ²,3,,,3,Casa,,0 MXN,3,3,1,12 aÃ±os,,,,,,,,,,,,,
1425437061,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425437061-casa-en-campestre-bugambilias-monterrey-con-3-recamaras-318-m-id-78200-_JM,"$10,500,000",Monterrey,Campestre Bugambilias,328 m²,318 m²,3,3,3,2,Casa,4 años,0 MXN,,,,,,,,,,,,,,,,,
1425568375,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425568375-casa-en-carolco-monterrey-con-1-recamara-650-m-id-64663-_JM,"$15,990,000",Monterrey,Carolco,877 mÂ²,650 mÂ²,1,,,,Casa,,0 MXN,1,1,,12 aÃ±os,,,,,,,,,,,,,
1425469760,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425469760-casa-en-las-margaritas-monterrey-con-3-recamaras-200-m-id-62737-_JM,"$6,000,000",Monterrey,Las Margaritas,214 m²,200 m²,3,3,3,2,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425475103,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425475103-casa-en-laderas-residencial-monterrey-con-3-recamaras-585-m-id-65945-_JM,"$14,000,000",Nuevo León,Monterrey,488 m²,585 m²,3,3,4,,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425417472,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425417472-casa-en-valle-de-cristal-monterrey-con-3-recamaras-592-m-id-68122-_JM,"$15,500,000",Nuevo León,Monterrey,936 m²,592 m²,3,3,4,4,Casa,12 años,0 MXN,,,1,,,,,,,,,,,,,,
1425462455,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425462455-casa-en-antigua-hacienda-santa-anita-monterrey-con-1-recamara-262-m-id-66752-_JM,"$7,500,000",Monterrey,Antigua Hacienda Santa Anita,288 m²,262 m²,1,1,1,,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425429903,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425429903-casa-en-laderas-residencial-monterrey-con-3-recamaras-470-m-id-65946-_JM,"$12,000,000",Nuevo León,Monterrey,496 m²,470 m²,3,3,3,,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425462586,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425462586-casa-en-las-margaritas-monterrey-con-3-recamaras-360-m-id-75998-_JM,"$6,223,000",Monterrey,Las Margaritas,303 m²,360 m²,3,3,3,2,Casa,8 años,1 MXN,,,,,,,,,,,,,,,,,
1425542635,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425542635-casa-en-carolco-monterrey-con-3-recamaras-480-m-id-64658-_JM,"$13,500,000",Monterrey,Carolco,529 mÂ²,480 mÂ²,3,,,4,Casa,,0 MXN,3,3,1,12 aÃ±os,,,,,,,,,,,,,
1425449538,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425449538-casa-en-antigua-hacienda-santa-anita-monterrey-con-3-recamaras-335-m-id-66751-_JM,"$7,500,000",Monterrey,Antigua Hacienda Santa Anita,358 m²,335 m²,3,3,4,2,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425442852,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425442852-casa-en-la-estanzuela-monterrey-con-3-recamaras-347-m-id-65965-_JM,"$5,850,000",Monterrey,La Estanzuela,136 m²,347 m²,3,3,3,,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425568305,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425568305-casa-en-carolco-monterrey-con-4-recamaras-350-m-id-64644-_JM,"$9,000,000",Monterrey,Carolco,280 mÂ²,350 mÂ²,4,,,3,Casa,,0 MXN,4,3,,12 aÃ±os,,,,,,,,,,,,,
1425462274,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425462274-casa-en-la-estanzuela-monterrey-con-3-recamaras-340-m-id-65955-_JM,"$6,700,000",Monterrey,La Estanzuela,207 m²,340 m²,3,3,3,2,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425449937,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425449937-casa-en-carolco-monterrey-con-4-recamaras-464-m-id-61711-_JM,"$10,920,000",Monterrey,Carolco,330 mÂ²,464 mÂ²,4,,,3,Casa,,0 MXN,4,5,1,12 aÃ±os,,,,,,,,,,,,,
1425449540,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425449540-casa-en-rincon-de-santa-maria-monterrey-con-3-recamaras-620-m-id-67036-_JM,"$25,690,000",Monterrey,Rincón De Santa María,500 m²,620 m²,3,3,4,,Casa,12 años,0 MXN,,,1,,,,,,,,,,,,,,
1425555743,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425555743-casa-en-antigua-hacienda-santa-anita-monterrey-con-3-recamaras-450-m-id-79803-_JM,"$10,300,000",Monterrey,Antigua Hacienda Santa Anita,510 m²,450 m²,3,3,5,2,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425423636,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425423636-casa-en-balcones-de-colinas-de-san-jeronimo-monterrey-con-3-recamaras-509-m-id-67040-_JM,"$18,890,000",Monterrey,Balcones de Colinas de San Jerónimo,400 m²,509 m²,3,3,5,,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425575173,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425575173-casa-en-las-jaras-monterrey-con-3-recamaras-340-m-id-79832-_JM,"$8,500,000",Nuevo León,Monterrey,308 m²,340 m²,3,3,3,2,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425424134,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425424134-casa-en-valle-de-cristal-monterrey-con-4-recamaras-369-m-id-61817-_JM,"$9,500,000",Nuevo León,Monterrey,413 m²,369 m²,4,4,3,,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425443182,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425443182-casa-en-valle-de-cristal-monterrey-con-3-recamaras-353-m-id-68124-_JM,"$7,700,000",Nuevo León,Monterrey,319 m²,353 m²,3,3,3,,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425568454,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425568454-casa-en-cumbres-elite-sector-la-hacienda-monterrey-con-1-recamara-265-m-id-65020-_JM,"$4,800,000",Monterrey,Cumbres Elite Sector La Hacienda,205 m²,265 m²,1,1,1,,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1425423629,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425423629-casa-en-el-pinito-monterrey-con-3-recamaras-550-m-id-67032-_JM,"$10,500,000",Monterrey,El Pinito,800 m²,550 m²,3,3,4,4,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
957844784,nuevo-león,casa,https://casa.metroscubicos.com/MLM-957844784-casa-cumbre-allegro-_JM,"$3,990,000",Monterrey,Cumbre Allegro,219 m²,219 m²,,3,4,2,,0 años,0 MXN,,,,,,,3,,,,,,,,,,
957851111,nuevo-león,casa,https://casa.metroscubicos.com/MLM-957851111-casa-cumbre-allegro-_JM,"$4,650,000",Monterrey,Cumbre Allegro,223 m²,223 m²,,3,3,2,,0 años,0 MXN,,,,,,,2,,,,,,,,,,
957851101,nuevo-león,casa,https://casa.metroscubicos.com/MLM-957851101-casa-cumbres-4to-sector-_JM,"$5,750,000",Monterrey,Cumbres 4to. Sector,238 m²,238 m²,,3,3,2,,9 años,0 MXN,,,,,,,2,,,,,,,,,,
1400837977,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1400837977-casa-en-venta-dominio-cumbres-excelente-ubicacion-_JM,"$3,200,000",García,Ciudad Cumbres,119 m²,200 m²,,4,4,2,,,,,,,,,,,,,,,,,,,,
1386434119,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1386434119-casa-en-venta-en-fraccionamiento-los-angeles-_JM,"$10,500,000",Monterrey,Los Angeles,200 m²,250 m²,,3,3,2,,15 años,,,,,,,,,,,,,,,,,,
1357399396,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1357399396-casa-en-venta-en-fuentes-del-valle-_JM,"$13,000,000",San Pedro Garza García,Fuentes Del Valle,425 m²,279 m²,,3,2,2,,34 años,,,,,,,,,,,,,,,,,,
1344649745,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1344649745-casa-en-venta-en-la-herradura-_JM,"$26,950,000",Monterrey,Residencial y Club De Golf La Herradura,623 m²,750 m²,,5,6,8,,,,,,,,,,,,,,,,,,,,
1365878920,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1365878920-casa-en-venta-la-muralla-valle-oriente-san-pedro-_JM,"$20,000,000",San Pedro Garza García,La Muralla,600 m²,,,3,5,2,,5 años,0 MXN,,,,,,,3,,,,,,,,,,
1375075506,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1375075506-casa-en-venta-en-cumbres-5-sector-al-poniente-de-monterrey-nuevo-leon-_JM,"$15,400,000",Monterrey,Cumbres 5to. Sector,400 m²,730 m²,,3,6,3,,9 años,,,,,,,,,,,,,,,,,,
1357400173,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1357400173-casa-en-venta-las-almenas-valle-poniente-santa-catarina-_JM,"$20,490,000",Santa Catarina,Las Almenas,510 mÂ²,,,,,3,,,0 MXN,4,5,,5 aÃ±os,,,3,,,,,,,,,,
1401696463,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1401696463-casa-sola-en-venta-en-nueva-las-puentes-apodaca-nuevo-leon-_JM,"$1,600,000",Apodaca,Nueva las Puentes III,90 m²,145 m²,,3,2,,,22 años,,,,,,,,,,,,,,,,,,
1386736474,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1386736474-casa-sola-en-venta-en-cumbres-5to-sector-d-monterrey-nuevo-leon-_JM,"$7,200,000",Monterrey,Cumbres 5to. Sector,250 m²,400 m²,,3,4,2,,7 años,,,,,,,,,,,,,,,,,,
1417052522,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1417052522-casa-en-venta-las-estaciones-cerca-av-lincoln-monterrey-_JM,"$1,300,000",Monterrey,Las Estaciones,90 m²,,,2,1,2,,0 años,0 MXN,,,,,,,2,,,,,,,,,,
1424691945,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1424691945-casa-en-jardines-de-nueva-lindavista-nuevo-leon-en-remate-bancario-sdc-_JM,"$716,500",Guadalupe,Jardines De Lindavista,184 m²,,,3,2,2,,1 años,0 MXN,,,,,,,,,,,,,,,,,
1425429985,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425429985-casa-en-rincon-de-valle-alto-monterrey-con-5-recamaras-700-m-id-74878-_JM,"$18,500,000",Monterrey,Rincón De Valle Alto,692 m²,700 m²,5,5,6,4,Casa,12 años,1600 MXN,,,1,,,,,,,,,,,,,,
1425537913,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425537913-casa-en-remate-en-bosques-de-huinala-jc-_JM,"U$S84,800",Apodaca,Bosques De Huinalá,150 m²,,6,3,2,2,,0 años,0 MXN,,,,,,,2,,,,,,,,,,
1424086700,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1424086700-casa-en-mision-san-pedro-apodaca-nuevo-leon-en-remate-bancario-sdc-_JM,"$1,030",Apodaca,Misión San José,115 m²,115 m²,,3,2,2,,1 años,,,,1,,,,,,,,,,,,,,
1425570129,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425570129-casa-en-remate-en-bosques-de-huinala-jc-_JM,"$1,695,500",Apodaca,Bosques De Huinalá,150 m²,,6,3,2,2,,0 años,0 MXN,,,,,,,2,,,,,,,,,,
1425521104,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425521104-casa-en-remate-en-crystal-lagoons-jc-_JM,"U$S104,500",Apodaca,Moderno Apodaca I,183 m²,,5,3,2,2,,0 años,0 MXN,,,,,,,,,,,,,,,,,
1425546891,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425546891-casa-en-remate-en-crystal-lagoons-jc-_JM,"$2,080,500",Apodaca,Moderno Apodaca I,183 m²,,5,3,2,2,,0 años,0 MXN,,,,,,,,,,,,,,,,,
1425069744,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425069744-casa-en-venta-de-hermoso-estilo-clasico-en-monterrey-nuevo-leon-_JM,"$2,850,000",Monterrey,Real Cumbres,170 m²,211 m²,,4,3,,,,,,,,,,,,,,,,,,,,,
1425548685,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425548685-casa-en-los-ebanos-ciudad-apodaca-con-4-recamaras-186-m-id-72069-_JM,"$1,999,999",Apodaca,Los Ébanos,96 m²,186 m²,4,4,1,1,Casa,22 años,0 MXN,,,,,,,,,,,,,,,,,
1425043828,nuevo-león,hermosa,https://casa.metroscubicos.com/MLM-1425043828-hermosa-casa-en-venta-en-cerradas-de-cumbres-sector-contemporaneo-en-monterrey-nuevo-leon-_JM,"$3,160,000",Monterrey,Cerradas de Cumbres,137 m²,200 m²,,3,,,,,,,,,,,,,,,,,,,,,,
1423407525,nuevo-león,vive,https://casa.metroscubicos.com/MLM-1423407525-vive-en-cumbres-casa-en-venta-de-3-plantas-frente-a-parque-vista-a-las-montanas-en-fraccionamiento-cumbres-la-rioja-garcia-nl-_JM,"$2,690,000",García,Mitras Poniente Bicentenario,112 m²,200 m²,,3,3,,,,,,,,,,,3,,,,,,,,,,
1425423758,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425423758-casa-en-las-cruces-ciudad-apodaca-con-4-recamaras-513-m-id-59576-_JM,"$9,800,000",Nuevo León,Apodaca,513 m²,513 m²,4,4,4,4,Casa,1 años,0 MXN,,,,,,,,,,,,,,,,,
1424269593,nuevo-león,amplia,https://casa.metroscubicos.com/MLM-1424269593-amplia-casa-en-venta-en-residencial-las-quintas-guadalupe-nuevo-leon-_JM,"$1,500,000",Guadalupe,Residencial Las Quintas,122 m²,211 m²,,5,2,,,,,,,,,,,2,,,,,,,,,,
1425523005,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425523005-casa-en-jardines-de-monterrey-ii-ciudad-apodaca-con-5-recamaras-180-m-id-72181-_JM,"$1,200,000",Apodaca,Jardines de Monterrey II,90 mÂ²,180 mÂ²,5,,,2,Casa,,0 MXN,5,2,,15 aÃ±os,,,,,,,,,,,,,
1425985168,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425985168-casa-en-venta-dominio-cumbres-garcia-nl-_JM,"$2,440,000",San Pedro Garza García,Lomas Valle Sector Convento,126 m²,161 m²,,3,2,,,,,,,,,,,2,,,,,,,,,,
1425542316,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425542316-casa-en-hacienda-las-margaritas-ciudad-apodaca-con-3-recamaras-280-m-id-63616-_JM,"$1,750,000",Apodaca,Hacienda Las Margaritas,105 m²,280 m²,3,3,3,1,Casa,11 años,0 MXN,,,,,,,,,,,,,,,,,
1425449617,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425449617-casa-en-casas-reales-ciudad-apodaca-con-3-recamaras-165-m-id-75302-_JM,"$2,100,000",Nuevo León,Apodaca,112 m²,165 m²,3,3,3,2,Casa,4 años,500 MXN,,,,,,,,,,,,,,,,,
1425462412,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425462412-casa-en-aquiles-serdan-san-nicolas-de-los-garza-con-4-recamaras-119-m-id-75074-_JM,"$2,300,000",Nuevo León,San Nicolás De Los Garza,234 m²,119 m²,4,4,2,,Casa,25 años,0 MXN,,,,,,,,,,,,,,,,,
1425462418,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425462418-casa-en-hacienda-del-mezquital-ciudad-apodaca-con-3-recamaras-165-m-id-75000-_JM,"$2,400,000",Apodaca,Hacienda Del Mezquital,112 m²,165 m²,3,3,3,2,Casa,3 años,700 MXN,,,,,,,,,,,,,,,,,
1425516735,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425516735-casa-en-los-ebanos-ciudad-apodaca-con-3-recamaras-207-m-id-64623-_JM,"$2,331,000",Apodaca,Los Ébanos,207 m²,207 m²,3,3,2,,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1424196487,nuevo-león,remato,https://casa.metroscubicos.com/MLM-1424196487-remato-casa-cerrada-de-cumbres-jc-_JM,"U$S80,100",Monterrey,Cerradas de Cumbres Sector Alcalá,210 m²,,7,3,3,2,,0 años,0 MXN,,,,,,,2,,,,,,,,,,
1425463766,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425463766-casa-en-valle-del-topo-chico-monterrey-con-3-recamaras-146-m-id-71428-_JM,"$1,600,000",Monterrey,Valle Del Topo Chico,98 m²,146 m²,3,3,2,2,Casa,15 años,0 MXN,,,,,,,,,,,,,,,,,
1425443778,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425443778-casa-en-pueblo-nuevo-ciudad-apodaca-con-4-recamaras-98-m-id-79270-_JM,"$1,800,000",Nuevo León,Apodaca,193 m²,98 m²,4,4,2,1,Casa,10 años,0 MXN,,,,,,,,,,,,,,,,,
1424135691,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1424135691-casa-en-jardines-de-nueva-lindavista-nuevo-leon-en-remate-bancario-sdc-_JM,"$716,500",Guadalupe,Jardines Nueva Lindavista,184 m²,184 m²,,3,2,2,,1 años,,,,1,,,,,,,,,,,,,,
1424177271,nuevo-león,remato,https://casa.metroscubicos.com/MLM-1424177271-remato-casa-cerrada-de-cumbres-jc-_JM,"$1,602,000",Monterrey,Cerradas de Cumbres Sector Alcalá,210 m²,,7,3,3,2,,0 años,0 MXN,,,,,,,2,,,,,,,,,,
1422827703,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1422827703-casa-cumbres-elite-_JM,"$6,416,000",Monterrey,Cumbres Elite,380 m²,,3,4,3,2,,0 años,2000 MXN,,,,,,,2,,,,,,,,,,
1423664120,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1423664120-casa-banos-_JM,"$972,920",Nuevo León,Apodaca,160 m²,,40,3,2,1,,12 años,0 MXN,,,,,,,2,,,,,,,,,,
1425449791,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425449791-casa-en-vivienda-digna-ciudad-apodaca-con-3-recamaras-85-m-id-68579-_JM,"$750,000",Apodaca,Vivienda Digna,105 m²,85 m²,3,3,1,,Casa,26 años,0 MXN,,,,,,,,,,,,,,,,,
1423560731,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1423560731-casa-los-sauces-_JM,"$1,021,032",Nuevo León,Guadalupe,165 m²,,4,3,3,2,,12 años,0 MXN,,,,,,,2,,,,,,,,,,
1425436878,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425436878-casa-en-moises-saenz-ciudad-apodaca-con-2-recamaras-50-m-id-77307-_JM,"$870,000",Apodaca,MoisÃ©s SÃ¡enz,90 mÂ²,50 mÂ²,2,,,2,Casa,,0 MXN,2,1,,15 aÃ±os,,,,,,,,,,,,,
1425469439,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425469439-casa-en-vivienda-digna-ciudad-apodaca-con-3-recamaras-170-m-id-78351-_JM,"$1,100,000",Apodaca,Vivienda Digna,105 m²,170 m²,3,3,2,,Casa,9 años,0 MXN,,,,,,,,,,,,,,,,,
1423618910,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1423618910-casa-mision-san-jose-_JM,"$556,500",Apodaca,Misión San José,112 m²,,2,2,1,,,7 años,0 MXN,,,,,,,,,,,,,,,,,
1425449873,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425449873-casa-en-valle-del-contry-guadalupe-con-2-recamaras-170-m-id-77416-_JM,"$3,000,000",Guadalupe,Valle del Contry,180 m²,170 m²,2,2,2,1,Casa,35 años,0 MXN,,,,,,,,,,,,,,,,,
1423510384,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1423510384-casa-las-espigas-_JM,"$925,500",Cadereyta JimÃ©nez,Las Espigas,120 mÂ²,,3,,,1,,,0 MXN,3,2,,9 aÃ±os,,,,,,,,,,,,,
1425449751,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425449751-casa-en-bosque-de-agua-ciudad-apodaca-con-3-recamaras-158-m-id-60170-_JM,"$2,200,000",Nuevo León,Apodaca,111 m²,158 m²,3,3,2,2,Casa,12 años,0 MXN,,,,,,Sur,,,,,,,,,,,
1423599190,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1423599190-casa-paraje-anahuac-_JM,"$1,156,500",General Escobedo,Paraje AnÃ¡huac,120 mÂ²,,2,,,,,,0 MXN,3,1,,9 aÃ±os,,,2,,,,,,,,,,
1425548742,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425548742-casa-en-prados-de-santa-rosa-ciudad-apodaca-con-2-recamaras-90-m-id-63951-_JM,"$1,200,000",Apodaca,Prados De Santa Rosa,90 mÂ²,90 mÂ²,2,,,1,Casa,,0 MXN,2,2,,14 aÃ±os,,,,,,,,,,,,,
1425531518,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425531518-casa-en-los-colibries-ciudad-apodaca-con-4-recamaras-60-m-id-67804-_JM,"$825,000",Nuevo León,Apodaca,60 m²,60 m²,4,4,1,1,Casa,12 años,0 MXN,,,,,,,,,,,,,,,,,
1424692691,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1424692691-casa-residencial-la-hacienda-3-sector-fg-_JM,"$1,368,568",Nuevo León,Monterrey,124 m²,,,3,2,1,,15 años,0 MXN,,,,,,,2,,,,,,,,,,
1425568333,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1425568333-casa-en-hacienda-las-palmas-ciudad-apodaca-con-2-recamaras-95-m-id-64740-_JM,"$998,000",Apodaca,Hacienda Las Palmas,98 mÂ²,95 mÂ²,2,,,1,Casa,,0 MXN,2,1,,12 aÃ±os,,,,,,,,,,,,,
1426092008,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1426092008-casa-en-santa-rosa-ciudad-apodaca-con-2-recamaras-90-m-id-66576-_JM,"$970,000",Apodaca,Santa Rosa,90 m²,90 m²,2,2,1,1,Casa,16 años,0 MXN,,,,,,,,,,,,,,,,,
1423911361,nuevo-león,amplia,https://casa.metroscubicos.com/MLM-1423911361-amplia-casa-en-venta-en-las-puentes-_JM,"$2,500,000",San Nicolás De Los Garza,Las Puentes Sector 10,240 m²,1 m²,5,3,2,2,,42 años,,,,,,,,,,,,,,,,,,
1424621050,nuevo-león,casa,https://casa.metroscubicos.com/MLM-1424621050-casa-en-mision-san-pedro-apodaca-nuevo-leon-en-remate-bancario-sdc-_JM,"$1,030,000",Apodaca,Misión San José,115 m²,,,3,2,2,,1 años,0 MXN,,,,,,,,,,,,,,,,,
