ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Orientación,Antigüedad,Ambientes,Bodegas,Cantidad de pisos,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,OrientaciÃ³n,AntigÃ¼edad,Tipo de casa,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,Disposición del lote,DisposiciÃ³n del lote
913679518,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-913679518-casa-sola-en-venta-valle-real-_JM,"$1,914,000",Soledad De Graciano Sánchez,Puente Real,132 m²,169 m²,3,3,,,1 años,,,,,,,,,,,,,,,,,,,,
1421718177,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421718177-casa-en-venta-en-la-vista-_JM,"$5,350,000",San Luis Potosí,La Vista,189 m²,254 m²,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1421679667,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421679667-casa-en-venta-en-la-loma-centro-deportivo-_JM,"$4,500,000",San Luis Potosí,Lomas De Los Filtros,250 m²,170 m²,2,2,3,,,,,,,,,,,,,,,,,,,,,,
1391205848,san-luis-potosí,a,https://casa.metroscubicos.com/MLM-1391205848-a-estrenar-en-quinta-fresnos-_JM,"$1,609,000",San Luis Potosí,Pozos Residencial,102 m²,100 m²,3,3,1,,0 años,6,,,,,,,,,,,,,,,,,,,
1343507644,san-luis-potosí,villa,https://casa.metroscubicos.com/MLM-1343507644-villa-magna-_JM,"$3,400,000",San Luis PotosÃ­,Villa Magna,160 mÂ²,220 mÂ²,,,2,,,,,,,3,2,,3 aÃ±os,,,,,,,,,,,,
1389558838,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1389558838-casa-sola-en-venta-industrial-aviacion-_JM,"$3,000,000",San Luis Potosí,Industrial Aviación,242 m²,280 m²,4,2,,,32 años,,,,,,,,,,,,,,,,,,,,
1364043550,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1364043550-casa-sola-en-venta-satelite-francisco-i-madero-i-_JM,"$2,412,000",San Luis Potosí,Satélite Francisco I Madero,300 m²,229 m²,4,2,,,24 años,,,,,,,,,,,,,,,,,,,,
936355162,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-936355162-casa-sola-en-venta-balcones-del-valle-_JM,"$4,800,000",San Luis Potosí,Balcones Del Valle,168 m²,480 m²,3,4,,,21 años,,,,,,,,,,,,,,,,,,,,
1332675639,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1332675639-casa-en-venta-zona-el-vergel-_JM,"$521,000",San Luis Potosí,Barrio Vergel,90 m²,42 m²,2,1,1,,0 años,3,,,,,,,,,,,,,,,,,,,
1323727237,san-luis-potosí,super,https://casa.metroscubicos.com/MLM-1323727237-super-ubicacion-con-roof-garden-_JM,"$3,300,000",San Luis Potosí,Tequisquiapan,130 m²,260 m²,4,7,3,,0 años,11,,,,,,,,,,,,,,,,,,,
1405277276,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1405277276-casa-en-venta-san-luis-potosi-privada-nueva-castilla-residencial-_JM,"$2,100,000",San Luis PotosÃ­,San Luis PotosÃ­,108 mÂ²,120 mÂ²,,,,,,,,,,3,2,,,,,,,,,,,,,,
1421724614,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421724614-casa-en-venta-en-colinas-del-parque-_JM,"$4,150,000",San Luis Potosí,Colinas Del Parque,139 m²,220 m²,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1401476840,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1401476840-casa-en-venta-_JM,"$5,900,000",San Luis Potosí,Lomas Del Pedregal,180 m²,340 m²,3,3,2,,0 años,,1,4,,,,,,,,,,,,,,,,,
1342866750,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1342866750-casa-san-luis-potosi-_JM,"$4,950,000",San Luis Potosí,San Luis Potosí,265 m²,,4,4,,,0 años,,,3,0 MXN,,,,,,,,,,,,,,,,
1421602740,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421602740-casa-sola-en-venta-bosques-de-la-florida-_JM,"$4,850,000",San Luis Potosí,Bosques De La Florida,534 m²,354 m²,4,5,,,12 años,,,,,,,,,,,,,,,,,,,,
1352788577,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1352788577-casa-en-condominio-en-venta-en-club-de-golf-la-loma-san-luis-potosi-san-luis-potosi-_JM,"$9,300,000",San Luis Potosí,La Loma Club De Golf,458 m²,380 m²,3,4,,,13 años,,,,,,,,,,,,,,,,,,,,
1411423004,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1411423004-casa-en-venta-fraccionamiento-los-lago-_JM,"$2,200,000",San Luis Potosí,Pozos Residencial,134 m²,197 m²,3,2,2,,0 años,,,,,,,,,,,,,,,,,,,,
1365944316,san-luis-potosí,casas,https://casa.metroscubicos.com/MLM-1365944316-casas-en-venta-en-horizontes-residencial-san-luis-potosi-_JM,"$5,150,000",San Luis Potosí,Horizontes Residencial,240 m²,244 m²,3,5,,,,,,,,,,,,,,,,,,,,,,,
1395029626,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1395029626-casa-sola-en-venta-en-villa-magna-san-luis-potosi-san-luis-potosi-_JM,"$3,690,000",San Luis Potosí,Villa Magna,160 m²,195 m²,3,3,,,1 años,,,,,,,,,,,,,,,,,,,,
865508782,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-865508782-casa-en-venta-en-la-loma-club-de-golf-san-luis-potosi-_JM,"$10,950,000",San Luis Potosí,La Loma Club De Golf,370 m²,370 m²,3,3,4,,3 años,,,,0 MXN,,,,,,,,,,,,,,,,
1421711554,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421711554-casa-en-venta-en-fraccionamiento-cordillera-_JM,"$8,950,000",San Luis Potosí,Cordillera,300 m²,322 m²,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1416226307,san-luis-potosí,terreno,https://casa.metroscubicos.com/MLM-1416226307-terreno-con-jardin-y-palapa-en-venta-en-fracc-la-florida-cerro-de-san-pedro-slp-_JM,"$4,490,000",Cerro De San Pedro,Granjas de la Florida,1283 m²,124 m²,1,2,2,,20 años,,,,,,,,,,,,,,,,,,,,
1381425696,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1381425696-casa-sola-en-venta-bosque-azul-_JM,"$1,175,000",San Luis PotosÃ­,Lago Azul,90 mÂ²,77 mÂ²,,,,,,,,,,3,3,,3 aÃ±os,,,,,,,,,,,,
841488818,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-841488818-casa-san-luis-potosi-_JM,"$1,490,000",San Luis Potosí,San Luis Potosí,139 m²,111 m²,3,2,2,,0 años,,,2,0 MXN,,,,,,,,,,,,,,,,
1405489436,san-luis-potosí,moderna,https://casa.metroscubicos.com/MLM-1405489436-moderna-y-con-concepto-innovador-_JM,"$4,950,000",San Luis Potosí,San Angel II,183 m²,265 m²,3,4,2,,0 años,7,,,,,,,,,,,,,,,,,,,
1389530802,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1389530802-casa-en-condominio-en-venta-en-club-de-golf-la-loma-san-luis-potosi-san-luis-potosi-_JM,"$13,500,000",San Luis Potosí,La Loma Club De Golf,295 m²,422 m²,4,5,,,7 años,,,,,,,,,,,,,,,,,,,,
1421692670,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421692670-casa-en-venta-en-fracc-urbi-villa-del-real-_JM,"$1,770,000",San Luis Potosí,Los Urbanos,150 m²,125 m²,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1421718096,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421718096-casa-en-venta-en-las-palmas-_JM,"$1,849,000",Soledad De Graciano Sánchez,Las Palmas,120 m²,156 m²,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1400070952,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1400070952-casa-dentro-de-privada-con-amiente-100-familiar-seguro-y-a-unos-pasos-del-oxxo-_JM,"$900,000",Soledad De Graciano SÃ¡nchez,Hacienda De Los Morales,90 mÂ²,60 mÂ²,,,,,,,,,,3,1,,,,,,,,,,,,,,
1388291189,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1388291189-casa-sola-en-venta-soledad-de-graciano-sanchez-centro-_JM,"$1,160,000",Soledad De Graciano Sánchez,Soledad De Graciano Sánchez Centro,119 m²,98 m²,3,3,,,2 años,,,,,,,,,,,,,,,,,,,,
1313078431,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1313078431-casa-sola-en-venta-forja-real-_JM,"$2,580,000",San Luis PotosÃ­,Mexquitic De Carmona,128 mÂ²,210 mÂ²,,,,,,,,,,3,2,,0 aÃ±os,,,,,,,,,,,,
1380601057,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1380601057-casa-en-venta-monterreal-san-luis-potosi-_JM,"$1,743,800",San Luis Potosí,Villa De Pozos,120 m²,146 m²,3,2,2,,0 años,6,,,,,,,,,,,,,,,,,,,
1325878512,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1325878512-casa-san-ciro-de-acosta-_JM,"$2,750,000",San Luis Potosí,San Ciro De Acosta,115 m²,,,,,,6 años,,,,0 MXN,,,,,,,,,,,,,,,,
1340365593,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1340365593-casa-en-condominio-en-venta-en-residencial-del-parque-san-luis-potosi-san-luis-potosi-_JM,"$5,990,000",San Luis Potosí,Del Parque,259 m²,263 m²,3,4,,,7 años,,,,,,,,,,,,,,,,,,,,
1421718121,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421718121-casa-en-venta-en-garita-de-jalisco-_JM,"$14,000,000",San Luis Potosí,Garita De Jalisco,870 m²,1 m²,5,5,,,,,,,,,,,,,,,,,,,,,,,
1401489872,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1401489872-casa-en-venta-_JM,"$3,250,000",San Luis Potosí,Capulines,124 m²,216 m²,3,3,2,,0 años,,1,3,,,,,,,,,,,,,,,,,
1408929134,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1408929134-casa-en-venta-en-fracc-satelite-slp-_JM,"$1,499,000",San Luis Potosí,Satélite Francisco I Madero,112 m²,168 m²,4,2,,,20 años,6,,,,,,,,,,,,,,,,,,,
1391454540,san-luis-potosí,espectacular,https://casa.metroscubicos.com/MLM-1391454540-espectacular-terraza-en-san-angel-ii-_JM,"$3,949,000",San Luis Potosí,San Angel II,162 m²,196 m²,3,2,2,,0 años,6,,,,,,,,,,,,,,,,,,,
1390372333,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1390372333-casa-en-venta-col-fovisste-158000000-_JM,"$1,580,000",San Luis Potosí,Fovissste,120 m²,200 m²,6,3,,,,,,2,,,,,,,,,,,,,,,,,
1419149807,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1419149807-casa-sola-en-venta-bosques-la-florida-_JM,"$5,900,000",San Luis Potosí,Bosques De La Florida,500 m²,300 m²,4,4,,,10 años,,,,,,,,,,,,,,,,,,,,
1324600325,san-luis-potosí,pozos,https://casa.metroscubicos.com/MLM-1324600325-pozos-residencial-_JM,"$1,650,000",San Luis Potosí,Pozos Residencial,112 m²,120 m²,3,2,,Norte,2 años,,,,0 MXN,,,,,,,,,,,,,,,,
1421679830,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421679830-casa-en-venta-en-morales-_JM,"$1,745,000",San Luis Potosí,Morales,163 m²,120 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,
1396953569,san-luis-potosí,amplia,https://casa.metroscubicos.com/MLM-1396953569-amplia-y-muy-iluminada-_JM,"$5,650,000",San Luis Potosí,Universitaria,320 m²,220 m²,3,2,2,,0 años,6,,,,,,,,,,,,,,,,,,,
1309125384,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1309125384-casa-en-condominio-en-venta-en-villantigua-san-luis-potosi-san-luis-potosi-_JM,"$10,900,000",San Luis Potosí,Villantigua,350 m²,318 m²,3,4,,,7 años,,,,,,,,,,,,,,,,,,,,
939525105,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-939525105-casa-san-luis-potosi-_JM,"$2,100,000",San Luis PotosÃ­,San Luis PotosÃ­,154 mÂ²,154 mÂ²,,,2,,,,,2,0 MXN,3,2,,0 aÃ±os,,,,,,,,,,,,
1421718087,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421718087-casa-en-venta-en-monterra-_JM,"$6,955,000",San Luis Potosí,Montecillo,250 m²,375 m²,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1371582736,san-luis-potosí,tecnologico,https://casa.metroscubicos.com/MLM-1371582736-tecnologico-_JM,"$1,500,000",San Luis Potosí,Tecnológico,128 m²,86 m²,3,1,4,,28 años,,,,,,,,,,,,,,,,,,,,
1334671407,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1334671407-casa-sola-en-venta-forja-real-_JM,"$2,400,000",San Luis PotosÃ­,Mexquitic De Carmona,128 mÂ²,158 mÂ²,,,,,,,,,,3,2,,0 aÃ±os,,,,,,,,,,,,
1405265907,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1405265907-casa-sola-en-venta-en-villa-magna-san-luis-potosi-san-luis-potosi-_JM,"$3,390,000",San Luis Potosí,Villa Magna,160 m²,235 m²,2,1,,,3 años,,,,,,,,,,,,,,,,,,,,
1389983265,san-luis-potosí,residencial,https://casa.metroscubicos.com/MLM-1389983265-residencial-los-lagos-_JM,"$1,490,000",San Luis PotosÃ­,Residencial Los Lagos,120 mÂ²,200 mÂ²,,,2,,,,,,150 MXN,2,2,,5 aÃ±os,,,,,,,,,,,,
1338166963,san-luis-potosí,lomas,https://casa.metroscubicos.com/MLM-1338166963-lomas-3a-seccion-_JM,"$4,990,000",San Luis Potosí,Lomas 3a Secc,200 m²,385 m²,4,3,2,Norte,20 años,4,,3,0 MXN,,,,,,,,,,,,,,,,
1401476847,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1401476847-casa-en-venta-_JM,"$4,279,000",San Luis Potosí,Horizontes Residencial,197 m²,196 m²,3,2,2,,0 años,,,2,,,,,,,,,,,,,,,,,
1348315253,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1348315253-casa-san-luis-potosi-_JM,"$3,890,000",San Luis Potosí,San Luis Potosí,224 m²,,3,2,2,,1 años,,,2,0 MXN,,,,,,,,,,,,,,,,
1416227016,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1416227016-casa-en-venta-en-privada-con-3-recamaras-zona-poniente-en-san-luis-potosi-_JM,"$3,450,000",San Luis Potosí,Garita De Jalisco,185 m²,235 m²,3,3,2,,15 años,,,,,,,,,,,,,,,,,,,,
1416245747,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1416245747-casa-en-venta-jardines-del-sur-san-luis-potosi-_JM,"$1,550,000",San Luis Potosí,Jardines Del Sur,90 m²,166 m²,5,2,1,,30 años,,,,,,,,,,,,,,,,,,,,
1361967460,san-luis-potosí,en,https://casa.metroscubicos.com/MLM-1361967460-en-privada-lista-212-metros-de-terreno-_JM,"$2,950,000",San Luis Potosí,Capulines,212 m²,174 m²,3,3,2,,0 años,7,,,,,,,,,,,,,,,,,,,
1309091332,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1309091332-casa-en-condominio-en-venta-en-lomas-del-tecnologico-san-luis-potosi-san-luis-potosi-_JM,"$7,100,000",San Luis Potosí,Lomas Del Tecnológico,300 m²,310 m²,3,4,,,2 años,,,,,,,,,,,,,,,,,,,,
1401914689,san-luis-potosí,los,https://casa.metroscubicos.com/MLM-1401914689-los-alamos-_JM,"$1,590,000",San Luis Potosí,Los Alamos,90 m²,140 m²,2,2,1,,15 años,,,,,,,,,,,,,,,,,,,,
1419152512,san-luis-potosí,san,https://casa.metroscubicos.com/MLM-1419152512-san-jose-_JM,"$785,000",Soledad De Graciano Sánchez,San José,90 m²,70 m²,2,1,1,Norte,10 años,1,,1,0 MXN,,,,,,,,,,,,,,,,
1401483323,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1401483323-casa-en-venta-_JM,"$1,300,000",San Luis PotosÃ­,Villa De Pozos,120 mÂ²,103 mÂ²,,,2,,,,,,,3,2,,7 aÃ±os,,,,,,,,,,,,
1396965520,san-luis-potosí,con,https://casa.metroscubicos.com/MLM-1396965520-con-terraza-en-balcones-del-valle-_JM,"$3,250,000",San Luis Potosí,Balcones Del Valle,147 m²,187 m²,3,2,1,,0 años,6,,,,,,,,,,,,,,,,,,,
1365220047,san-luis-potosí,casas,https://casa.metroscubicos.com/MLM-1365220047-casas-en-venta-en-lomas-del-tecnologico-san-luis-potosi-_JM,"$7,700,000",San Luis Potosí,Lomas Del Tecnológico,240 m²,497 m²,12,13,,,,,,,,,,,,,,,,,,,,,,,
1421724656,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421724656-casa-en-venta-en-cerrada-del-pedregal-_JM,"$13,500,000",San Luis PotosÃ­,Lomas Del Pedregal,325 mÂ²,560 mÂ²,,,,,,,,,,3,4,,,,,,,,,,,,,,
1421711654,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421711654-casa-en-venta-en-satelite-francisco-i-madero-i-_JM,"$2,412,000",San Luis Potosí,Satélite Francisco I Madero,300 m²,229 m²,4,2,2,,,,,,,,,,,,,,,,,,,,,,
1421705163,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421705163-casa-en-venta-en-industrial-aviacion-_JM,"$3,000,000",San Luis Potosí,Industrial Aviación,242 m²,280 m²,4,2,2,,,,,,,,,,,,,,,,,,,,,,
1416947301,san-luis-potosí,remodelada,https://casa.metroscubicos.com/MLM-1416947301-remodelada-con-recamara-en-pb-_JM,"$4,700,000",San Luis Potosí,Lomas 3a Secc,208 m²,278 m²,5,,2,,0 años,5,,,,,,,,,,,,,,,,,,,
916285481,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-916285481-casa-san-luis-potosi-_JM,"$2,285,000",San Luis PotosÃ­,San Luis PotosÃ­,156 mÂ²,156 mÂ²,,,2,,,,,2,650 MXN,3,,,0 aÃ±os,,,,,,,,,,,,
826297133,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-826297133-casa-san-luis-potosi-_JM,"$6,000,000",San Luis Potosí,San Luis Potosí,276 m²,,3,2,2,,0 años,,,2,0 MXN,,,,,,,,,,,,,,,,
1388945458,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1388945458-casa-uso-de-suelo-en-venta-san-luis-potosi-centro-_JM,"$20,000,000",San Luis Potosí,San Luis Potosí Centro,253 m²,770 m²,8,4,,,0 años,,,,,,,,,,,,,,,,,,,,
1400341158,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1400341158-casa-sola-en-venta-hacienda-de-los-morales-_JM,"$1,295,000",Soledad De Graciano SÃ¡nchez,Hacienda De Los Morales,90 mÂ²,144 mÂ²,,,,,,,,,,3,2,,8 aÃ±os,,,,,,,,,,,,
1391848304,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1391848304-casa-sola-en-venta-club-de-golf-la-loma-_JM,"$20,350,000",San Luis Potosí,La Loma Club De Golf,575 m²,630 m²,3,5,,,0 años,,,,,,,,,,,,,,,,,,,,
923972467,san-luis-potosí,estrena,https://casa.metroscubicos.com/MLM-923972467-estrena-en-villamagna-_JM,"$3,590,000",San Luis Potosí,Villa Magna,235 m²,160 m²,3,2,2,,0 años,6,,,,,,,,,,,,,,,,,,,
1371574515,san-luis-potosí,piamonte,https://casa.metroscubicos.com/MLM-1371574515-piamonte-residencial-_JM,"$1,489,810",San Luis Potosí,Pozos Residencial,150 m²,107 m²,3,2,1,Norte,0 años,,,,0 MXN,,,,,,,,,,,,,,,,
1421698723,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421698723-casa-en-venta-en-balcones-del-valle-_JM,"$3,450,000",San Luis Potosí,Balcones Del Valle,200 m²,260 m²,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1376398839,san-luis-potosí,ferrocarrilera,https://casa.metroscubicos.com/MLM-1376398839-ferrocarrilera-_JM,"$2,000,000",San Luis Potosí,Ferrocarrilera,60 m²,130 m²,2,2,,,10 años,,,,,,,,,,,,,,,,,,,,
1328552612,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1328552612-casa-en-venta-san-angel-_JM,"$4,800,000",San Luis Potosí,Horizontes Residencial,162 m²,266 m²,4,4,2,,0 años,,,,,,,,,,,,,,,,,,,,
1421737421,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421737421-casa-en-venta-en-paseo-de-los-agaves-_JM,"$1,650,000",San Luis Potosí,Rinconada De Los Agaves,90 m²,90 m²,4,2,,,,,,,,,,,,,,,,,,,,,,,
1396866901,san-luis-potosí,en,https://casa.metroscubicos.com/MLM-1396866901-en-privada-cerca-de-pozos-_JM,"$2,200,000",San Luis Potosí,Villa De Pozos,232 m²,200 m²,3,2,1,,0 años,5,,,,,,,,,,,,,,,,,,,
1380975190,san-luis-potosí,con,https://casa.metroscubicos.com/MLM-1380975190-con-roof-garden-jardin-y-cocina-integral-_JM,"$3,250,000",San Luis PotosÃ­,San Luis PotosÃ­ Centro,139 mÂ²,205 mÂ²,,,2,,,6,,,,3,2,,0 aÃ±os,,,,,,,,,,,,
1386282047,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1386282047-casa-en-condominio-en-venta-en-villa-magna-san-luis-potosi-san-luis-potosi-_JM,"$4,690,000",San Luis Potosí,Villa Magna,230 m²,230 m²,3,4,,,0 años,,,,,,,,,,,,,,,,,,,,
920077368,san-luis-potosí,nueva,https://casa.metroscubicos.com/MLM-920077368-nueva-y-amplia-con-recamara-en-pb-_JM,"$1,520,000",San Luis Potosí,Prados Satélite,150 m²,150 m²,3,3,3,,0 años,6,,,,,,,,,,,,,,,,,,,
1402642642,san-luis-potosí,satelite,https://casa.metroscubicos.com/MLM-1402642642-satelite-fim-_JM,"$1,360,000",San Luis Potosí,Satélite Francisco I Madero,150 m²,100 m²,3,1,1,,0 años,,,,,,,,,,,,,,,,,,,,
1371013088,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1371013088-casa-en-venta-san-luis-potosi-san-luis-potosi-_JM,"$3,125,000",San Luis PotosÃ­,El Aguaje,129 mÂ²,219 mÂ²,,,2,,,,,3,0 MXN,3,3,,,,,,,,,,,,,,
1338685132,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1338685132-casa-san-luis-potosi-_JM,"$6,560,000",San Luis PotosÃ­,San Luis PotosÃ­,337 mÂ²,,,,3,,,,,3,0 MXN,3,4,,0 aÃ±os,,,,,,,,,,,,
1383327860,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1383327860-casa-sola-en-venta-residencial-pavon-_JM,"$1,500,000",Soledad De Graciano Sánchez,Hogares Populares Pavón,74 m²,130 m²,3,4,,,0 años,,,,,,,,,,,,,,,,,,,,
1380588114,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1380588114-casa-en-venta-en-privada-campo-real-san-luis-potosi-_JM,"$1,380,000",San Luis PotosÃ­,La Hacienda,96 mÂ²,109 mÂ²,,,2,,,6,,,,3,2,,0 aÃ±os,,,,,,,,,,,,
1363884645,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1363884645-casa-sola-en-venta-el-tucan-_JM,"$1,180,000",Soledad De Graciano Sánchez,Cándido Navarro,90 m²,95 m²,3,2,,,1 años,,,,,,,,,,,,,,,,,,,,
946933173,san-luis-potosí,alamitos,https://casa.metroscubicos.com/MLM-946933173-alamitos--_JM,"$5,670,000",San Luis Potosí,Alamitos,297 m²,330 m²,4,3,2,,20 años,,,,,,,,,,,,,,,,,,,,
936352270,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-936352270-casa-sola-en-venta-residencial-zere-_JM,"$2,602,022",Soledad De Graciano SÃ¡nchez,Providencia,141 mÂ²,137 mÂ²,,,,,,,,,,3,3,,0 aÃ±os,,,,,,,,,,,,
931839806,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-931839806-casa-sola-en-venta-catara-residencial-_JM,"$2,052,000",San Luis Potosí,Xicotencatl,130 m²,174 m²,3,4,,,1 años,,,,,,,,,,,,,,,,,,,,
1408910687,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1408910687-casa-en-venta-en-nereo-rodriguez-barragan-slp-_JM,"$3,000,000",San Luis Potosí,Tequisquiapan,130 m²,260 m²,4,5,2,,0 años,16,,,,,,,,,,,,,,,,,,,
946275495,san-luis-potosí,fracc,https://casa.metroscubicos.com/MLM-946275495-fracc-santa-barbara-pozos-residencial-_JM,"$1,550,000",San Luis PotosÃ­,Santa BÃ¡rbara,102 mÂ²,131 mÂ²,,,2,,,2,,2,0 MXN,3,2,Norte,0 aÃ±os,,,,,,,,,,,,
1309493679,san-luis-potosí,pozos,https://casa.metroscubicos.com/MLM-1309493679-pozos-_JM,"$2,200,000",San Luis Potosí,Alquerías de Pozos,185 m²,245 m²,,2,2,,,,,2,,,,,,,,,,,,,,,,,
813790469,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-813790469-casa-san-luis-potosi-_JM,"$9,900,000",San Luis Potosí,San Luis Potosí,450 m²,,3,3,2,,0 años,,,3,0 MXN,,,,,,,,,,,,,,,,
1304734424,san-luis-potosí,las,https://casa.metroscubicos.com/MLM-1304734424-las-flores-sgs-_JM,"$1,250,000",Soledad De Graciano SÃ¡nchez,Las Flores,120 mÂ²,115 mÂ²,,,2,,,2,,2,0 MXN,4,1,Norte,6 aÃ±os,,,,,,,,,,,,
1389802098,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1389802098-casa-en-venta-colonia-b-anaya-_JM,"$1,250,000",San Luis Potosí,Obispado,90 m²,145 m²,3,2,1,Oriente,20 años,5,,2,,,,,,,,,,,,,,,,,
1367367450,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1367367450-casa-sola-en-venta-colinas-del-parque-_JM,"$14,000,000",San Luis Potosí,Colinas Del Parque,350 m²,700 m²,4,5,,,10 años,,,,,,,,,,,,,,,,,,,,
1334838881,san-luis-potosí,pozos,https://casa.metroscubicos.com/MLM-1334838881-pozos-_JM,"$1,200,000",San Luis Potosí,Villa De Pozos,90 m²,96 m²,3,1,1,,12 años,,,,,,,,,,,,,,,,,,,,
1412397883,san-luis-potosí,la,https://casa.metroscubicos.com/MLM-1412397883-la-virgen-_JM,"$995,000",San Luis PotosÃ­,La Virgen,90 mÂ²,85 mÂ²,,,2,,,,,,560 MXN,3,2,,2 aÃ±os,,,,,,,,,,,,
1401470404,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1401470404-casa-en-venta-_JM,"$22,000,000",San Luis Potosí,Miravalle,1086 m²,700 m²,4,6,3,,0 años,,1,2,,,,,,,,,,,,,,,,,
1390378889,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1390378889-casa-en-esquina-en-fraccionamiento-forja-real-diseno-unico-_JM,"$2,870,000",Mexquitic De Carmona,San Marcos Carmona,142 m²,180 m²,3,3,,,,,,3,,,,,,,,,,,,,,,,,
1421730976,san-luis-potosí,casa,https://casa.metroscubicos.com/MLM-1421730976-casa-en-venta-en-catara-residencial-_JM,"$2,052,000",San Luis Potosí,Xicotencatl,130 m²,174 m²,3,3,2,,,,,,,,,,,,,,,,,,,,,,
