ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad,Tipo de departamento,Fecha de entrega
948989198,durango,terreno,https://terreno.metroscubicos.com/MLM-948989198-terreno-en-venta-carretera-a-mexico-durango-_JM,"$8,500,000",Durango,Durango,9000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
948987947,durango,terreno,https://terreno.metroscubicos.com/MLM-948987947-terreno-en-venta-frac-ciudad-indistrial-_JM,"$7,400,000",Durango,Fraccionamiento Fideicomiso Ciudad Industrial,5915 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
948986818,durango,terreno,https://terreno.metroscubicos.com/MLM-948986818-terreno-en-venta-carretera-a-mexico-durango-_JM,"$6,497,000",Durango,Durango,6497 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
924349938,durango,terreno,https://terreno.metroscubicos.com/MLM-924349938-terreno-en-venta-carretera-a-mexico-durango-_JM,"$8,500,000",Durango,Durango,9000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
923128093,durango,terreno,https://terreno.metroscubicos.com/MLM-923128093-terreno-comercial-en-venta-ejido-15-de-octubre-_JM,"$8,500,000",Durango,Ejido 4 de Octubre y Delicias,9000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
920576165,durango,terreno,https://terreno.metroscubicos.com/MLM-920576165-terreno-en-venta-poblado-el-pilar-durango-_JM,"$490,000",Durango,Durango,4900 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
920575852,durango,terreno,https://terreno.metroscubicos.com/MLM-920575852-terreno-en-venta-frac-ciudad-indistrial-_JM,"$7,400,000",Durango,Fraccionamiento Fideicomiso Ciudad Industrial,5915 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
920052219,durango,terreno,https://terreno.metroscubicos.com/MLM-920052219-terreno-en-venta-carretera-a-mexico-durango-_JM,"$8,500,000",Durango,Durango,9000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
920052064,durango,terreno,https://terreno.metroscubicos.com/MLM-920052064-terreno-en-venta-carretera-a-mexico-durango-_JM,"$6,497,000",Durango,Durango,6497 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
910906665,durango,terreno,https://terreno.metroscubicos.com/MLM-910906665-terreno-en-venta-fideicomiso-ciudad-industrial-_JM,"$8,600,000",Durango,Fideicomiso Ciudad Industrial,2691 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
924366214,durango,terreno,https://terreno.metroscubicos.com/MLM-924366214-terreno-en-venta-el-mezquite-santiago-papasquiaro-durango-_JM,"$360,000",Santiago Papasquiaro,Colinas De Santiago,240 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
939026588,durango,terreno,https://terreno.metroscubicos.com/MLM-939026588-terreno-en-venta-las-granjas-ii-_JM,"$800,000",GÃ³mez Palacio,Las Granjas,184 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1362119202,durango,terrenos,https://terreno.metroscubicos.com/MLM-1362119202-terrenos-en-venta-en-campestre-villa-juarez-ciudad-juarez-durango-_JM,"$150,000,000",Lerdo,Ciudad JuÃ¡rez,10000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1389631308,durango,terreno,https://terreno.metroscubicos.com/MLM-1389631308-terreno-en-venta-poblado-pino-suarez-_JM,"$160,000",Guadalupe Victoria,JosÃ© MarÃ­a Pino SuÃ¡rez,800 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1332196351,durango,terreno,https://terreno.metroscubicos.com/MLM-1332196351-terreno-en-venta-fracc-residencial-privado-villa-ecuestre-en-durango-_JM,"$627,000",Durango,Fraccionamiento Residencial Caletto,171.83 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
924329761,durango,terreno,https://terreno.metroscubicos.com/MLM-924329761-terreno-en-venta-carretera-durango-canatlan-_JM,"$2,812,455",Durango,JosÃ© Refugio Salcido Villa,9374.85 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1390207306,durango,terreno,https://terreno.metroscubicos.com/MLM-1390207306-terreno-en-venta-fracc-campestre-providencia-_JM,"$160,000",Pueblo Nuevo,RancherÃ­a El Encinal ( Tres Encinos),1000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1328429239,durango,venta,https://terreno.metroscubicos.com/MLM-1328429239-venta-mina-la-jarocha-_JM,"U$S3,000,000",Santiago Papasquiaro,Santiago Papasquiaro Centro,5000000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
924354624,durango,terreno,https://terreno.metroscubicos.com/MLM-924354624-terreno-en-venta-san-jose-canatlan-durango-_JM,"$8,000,000",Canatlán,San José De GracÍa,6648229 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
924330929,durango,terreno,https://terreno.metroscubicos.com/MLM-924330929-terreno-en-venta-san-dimas-durango-_JM,"$9,600,000",Durango,Fraccionamiento ParaÃ­so De La Sierra,8000000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1397488267,durango,terreno,https://terreno.metroscubicos.com/MLM-1397488267-terreno-en-venta-frac-mision-real-castilla-_JM,"$1,123,200",Durango,Fraccionamiento Real de Villas,432 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1390378471,durango,terreno,https://terreno.metroscubicos.com/MLM-1390378471-terreno-residencial-en-venta-villa-juarez-lerdo-dgo-_JM,"$700,000",Lerdo,Ciudad JuÃ¡rez,3925 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1390207158,durango,terreno,https://terreno.metroscubicos.com/MLM-1390207158-terreno-en-venta-fracc-residencial-icandria-_JM,"$488,000",Durango,Fraccionamiento Residencial Plaza Alejandra,200 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1390384856,durango,venta,https://terreno.metroscubicos.com/MLM-1390384856-venta-de-terreno-irregular-de-220-m2-en-fraccionamiento-arrayanes-de-gomez-palacio-dgo-_JM,"$616,000",GÃ³mez Palacio,Fraccionamiento Los Arrayanes,220 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1380220675,durango,terreno,https://terreno.metroscubicos.com/MLM-1380220675-terreno-en-venta-colonia-nuevo-garabitos-_JM,"$980,000",Durango,Durango,400 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1362145134,durango,terrenos,https://terreno.metroscubicos.com/MLM-1362145134-terrenos-en-venta-en-campestre-villa-juarez-ciudad-juarez-durango-_JM,"$8,750,000",Lerdo,Ciudad JuÃ¡rez,5000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
939025347,durango,terreno,https://terreno.metroscubicos.com/MLM-939025347-terreno-en-venta-ciudad-juarez-_JM,"$3,200,000",Lerdo,Ciudad JuÃ¡rez,10000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1390404461,durango,terreno,https://terreno.metroscubicos.com/MLM-1390404461-terreno-residencial-en-venta-en-fraccionamiento-cerrado-_JM,"$395,122",Durango,GÃ³mez Palacio,154 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1390410884,durango,terrenos,https://terreno.metroscubicos.com/MLM-1390410884-terrenos-en-venta-en-fraccionamiento-cerrado-los-olivos-gomez-palacio-dgo-_JM,"$471,367",Gómez Palacio,Solidaridad,184 m²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1379948934,durango,venta,https://terreno.metroscubicos.com/MLM-1379948934-venta-mina-la-jarocha-_JM,"U$S3,000,000",Santiago Papasquiaro,Santiago Papasquiaro Centro,5000000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1373302710,durango,super,https://terreno.metroscubicos.com/MLM-1373302710-super-terreno-san-miguel-de-allende-_JM,"$16,200,000",Nuevo Ideal,San Miguel De Allende,6000 mÂ²,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,,,,,,,,
1316101300,durango,terreno,https://terreno.metroscubicos.com/MLM-1316101300-terreno-venta-fracc-cumbres-_JM,"$404,600",Durango,Fraccionamiento Cumbres Residencial,101 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
