ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,OrientaciÃ³n,AntigÃ¼edad,Bodegas,Tipo de casa,Tipo de propiedad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote
1408915300,sonora,residencial,https://casa.metroscubicos.com/MLM-1408915300-residencial-casa-en-venta-_JM,"$4,600,000",Hermosillo,Centro,1430 mÂ²,588.13 mÂ²,,,,2,,,,,4,2,,0 aÃ±os,,,,,,,,,
1386066491,sonora,venta,https://casa.metroscubicos.com/MLM-1386066491-venta-casa-aranjuez-residencial-_JM,"$1,700,000",Hermosillo,Aranjuez Residencial,148 m²,195 m²,6,3,2,2,,,0 años,,,,,,,,,,,,,,
1386078379,sonora,venta,https://casa.metroscubicos.com/MLM-1386078379-venta-casa-al-poniente-en-seminario-residencial-_JM,"$3,950,000",Hermosillo,Seminario,253 m²,217 m²,7,3,3,,,,10 años,,,,,,,,,,,,,,
1401911511,sonora,se,https://casa.metroscubicos.com/MLM-1401911511-se-vende-casa-en-chulavista-_JM,"$6,000,000",Nogales,Chulavista,396 m²,340 m²,,5,4,,,,10 años,,,,,,,,,,,,,,
1390407227,sonora,condominio,https://casa.metroscubicos.com/MLM-1390407227-condominio-g101-2-recamaras-y-2-banos-comunidad-cerrada-_JM,"U$S220,000",Puerto PeÃ±asco,Puerto PeÃ±asco Centro,146 mÂ²,146 mÂ²,,,,,,,,,2,2,,,,,,,,,,,
1398917573,sonora,se,https://casa.metroscubicos.com/MLM-1398917573-se-vende-casa-en-zona-norte-_JM,"$5,350,000",Cajeme,Zona Norte,562.5 m²,295 m²,,3,4,3,,,40 años,,,,,,,,,,,,,,
936048109,sonora,se,https://casa.metroscubicos.com/MLM-936048109-se-vende-casa-en-zona-norte-_JM,"$2,900,000",Cajeme,Zona Norte,425.25 m²,239 m²,,3,3,3,,,30 años,,,,,,,,,,,,,,
1333337248,sonora,se,https://casa.metroscubicos.com/MLM-1333337248-se-vende-casa-en-villa-fontana-_JM,"$949,000",Cajeme,Villafontana,121.8 m²,102.6 m²,,3,2,1,,,15 años,,,,,,,,,,,,,,
929934748,sonora,se,https://casa.metroscubicos.com/MLM-929934748-se-vende-casa-en-la-col-sostenes-valenzuela-_JM,"$1,100,000",Cajeme,Sostenes Valenzuela Miller,156 m²,191 m²,,3,2,2,,,25 años,,,,,,,,,,,,,,
1417728038,sonora,se,https://casa.metroscubicos.com/MLM-1417728038-se-vende-casa-en-residencial-kennedy-_JM,"$11,900,000",Nogales,Kennedy,200 m²,500 m²,3,5,5,,3,Norte,6 años,0 MXN,,,,,,,,,,,,,
1390387709,sonora,casa,https://casa.metroscubicos.com/MLM-1390387709-casa-para-vacacionar-y-rentar-en-puerto-penasco-_JM,"U$S340,000",Puerto PeÃ±asco,Las Conchas,387 mÂ²,,,,,,4,,,,4,3,,,,,,,,,,,
1333228653,sonora,se,https://casa.metroscubicos.com/MLM-1333228653-se-vende-casa-en-col-deportiva-_JM,"$600,000",Navojoa,Deportiva,175 mÂ²,122 mÂ²,,,,,,,,,3,2,,10 aÃ±os,,,,,,,,,
1421573304,sonora,sonora,https://casa.metroscubicos.com/MLM-1421573304-sonora-_JM,"$14,500,000",Cuernavaca,Vista Hermosa,1150 m²,650 m²,11,4,7,6,,,0 años,,,,,,,,,,,,,,
1390361708,sonora,hermosa,https://casa.metroscubicos.com/MLM-1390361708-hermosa-villa-en-zona-turistica-3-recamaras-y-2-terrazas-_JM,"U$S270,000",Puerto Peñasco,Ferrocarrilero,437 m²,,,3,2,,,,,,,,,,,,,,,,,,
1413729353,sonora,casa,https://casa.metroscubicos.com/MLM-1413729353-casa-habitacion-venta-_JM,"$4,630,000",Hermosillo,Misión Del Sol,278.5 m²,349 m²,2,3,3,4,2,Norte,0 años,0 MXN,,,,,,,,,,,,,
1386060065,sonora,venta,https://casa.metroscubicos.com/MLM-1386060065-venta-casa-norte-sierra-blanca-_JM,"$1,400,000",Hermosillo,Sierra Blanca,140 m²,85 m²,3,2,1,,,,0 años,,,,,,,,,,,,,,
1398425826,sonora,se,https://casa.metroscubicos.com/MLM-1398425826-se-vende-casa-en-casa-blanca-seccion-dorada-_JM,"$1,750,000",Cajeme,Casa Blanca,129.398 m²,169.8 m²,,3,2,2,,,12 años,,,,,,,,,,,,,,
1369327019,sonora,se,https://casa.metroscubicos.com/MLM-1369327019-se-vende-casa-en-col-cuauhtemoc-_JM,"$4,050,000",Cajeme,Cuauhtémoc,450 m²,287 m²,,3,2,2,,,25 años,,,,,,,,,,,,,,
1385908123,sonora,venta,https://casa.metroscubicos.com/MLM-1385908123-venta-casa-en-villa-toscana-_JM,"$3,300,000",Hermosillo,Valle Santa Mónica,230 m²,285 m²,6,3,2,2,,,0 años,,,,,,,,,,,,,,
1385908126,sonora,venta,https://casa.metroscubicos.com/MLM-1385908126-venta-casa-la-paloma-residencial-_JM,"$6,500,000",Hermosillo,La Paloma Residencial I,432 m²,358 m²,7,3,3,2,,,0 años,,,,,,,,,,,,,,
1329228136,sonora,casa,https://casa.metroscubicos.com/MLM-1329228136-casa-en-venta-valle-del-lago-hermosillo-son-amm-_JM,"$1,663,444",Hermosillo,Valle Del Lago,247 m²,179 m²,,3,2,1,,,15 años,,,,,,,,,,,,,,
1393860882,sonora,se,https://casa.metroscubicos.com/MLM-1393860882-se-vende-casa-en-tepeyac-ii-_JM,"$3,200,000",Cajeme,Villa Issste Son,180 m²,284.39 m²,,4,2,2,,,20 años,,,,,,,,,,,,,,
924048386,sonora,se,https://casa.metroscubicos.com/MLM-924048386-se-vende-casa-colonia-rosarito-en-nogales-sonora-_JM,"$1,350,000",Nogales,Rosarito II,242 m²,218 m²,,3,1,,,,13 años,,,,,,,,,,,,,,
1386644336,sonora,se,https://casa.metroscubicos.com/MLM-1386644336-se-vende-casa-en-col-montecarlo-_JM,"$2,200,000",Cajeme,Montecarlo,120 m²,205 m²,,2,1,1,,,5 años,,,,,,,,,,,,,,
1390413716,sonora,casa,https://casa.metroscubicos.com/MLM-1390413716-casa-en-venta-en-mariposa-residencial-interiores-renovados-y-con-disenos-modernos-_JM,"U$S169,900",Sonora,Puerto PeÃ±asco,221 mÂ²,,,,,,2,,,,2,2,,,,,,,,,,,
936132069,sonora,casa,https://casa.metroscubicos.com/MLM-936132069-casa-en-venta-en-contry-sol-_JM,"$4,350,000",Hermosillo,Raquet Club,276 m²,200 m²,7,3,3,2,,,0 años,,,,,,,,,,,,,,
1390413719,sonora,gran,https://casa.metroscubicos.com/MLM-1390413719-gran-oportunidad-de-inversion-antiguo-hotel-en-zona-turistica-_JM,"U$S120,000",Puerto PeÃ±asco,Ferrocarrilero,875 mÂ²,,,,,,,,,,7,6,,,,,,,,,,,
1388581488,sonora,casa,https://casa.metroscubicos.com/MLM-1388581488-casa-en-venta-lomas-de-angelopolis-parque-sonora-_JM,"$3,900,000",Puebla,Puebla,168 m²,270 m²,,3,3,2,,,0 años,,,,,,,,,,,,,,
1403697201,sonora,venta,https://casa.metroscubicos.com/MLM-1403697201-venta-de-casa-en-bugambilias-de-una-planta-ubicada-en-zona-tranquila-al-norte-de-la-ciudad-_JM,"$2,400,000",Hermosillo,Bugambilia,225 m²,165 m²,,3,2,,,,,,,,,,,,,,,,,,
1412938635,sonora,se,https://casa.metroscubicos.com/MLM-1412938635-se-vende-casa-en-residencial-real-del-arco-_JM,"$2,700,000",Nogales,Real Del Arco,185 m²,260 m²,,3,2,2,,,25 años,,,,,,,,,,,,,,
1390407238,sonora,lujosa,https://casa.metroscubicos.com/MLM-1390407238-lujosa-propiedad-con-3-habitaciones-gimansio-oficina-y-alberca-_JM,"U$S520,000",Puerto PeÃ±asco,Puerto PeÃ±asco Centro,875 mÂ²,,,,,,,,,,3,2,,,,,,,,,,,
1390394213,sonora,villa,https://casa.metroscubicos.com/MLM-1390394213-villa-de-3-cuartos-y-25-banos-totalmente-equipada-las-conchas-_JM,"U$S325,000",Puerto PeÃ±asco,Las Conchas,400 mÂ²,,,,,,2,,,,3,2,,,,,,,,,,,
1386196773,sonora,vendo,https://casa.metroscubicos.com/MLM-1386196773-vendo-residencia-a-mitad-de-precio-en-hermosillo-sonora-colonia-colina-blanca-remate-ih-_JM,"$3,534,000",Hermosillo,Colina Blanca,260 m²,260 m²,,4,3,2,2,Sur,10 años,800 MXN,,,,,1,,,,,,,,
1385997562,sonora,venta,https://casa.metroscubicos.com/MLM-1385997562-venta-casa-monterosa-residencial-_JM,"$4,800,000",Hermosillo,Monterosa Residencial,241 mÂ²,231 mÂ²,6,,,2,,,,,3,2,,0 aÃ±os,,,,,,,,,
1416712265,sonora,casa,https://casa.metroscubicos.com/MLM-1416712265-casa-de-excelente-oportunidad-nueva-en-el-mercado-con-2-portones-electricos--_JM,"U$S49,000",Puerto PeÃ±asco,Puerto PeÃ±asco Centro,128 mÂ²,110 mÂ²,,,,,2,,,,3,4,,,,,,,,,,,
1390387698,sonora,nuevas,https://casa.metroscubicos.com/MLM-1390387698-nuevas-casas-diseno-moderno-sobre-boulevard-2-cuartos-2-banos-_JM,"$800,000",Puerto PeÃ±asco,Brisas del Golfo,161 mÂ²,,,,,,,,,,2,2,,,,,,,,,,,
1420949591,sonora,residencial,https://casa.metroscubicos.com/MLM-1420949591-residencial-casa-en-venta-_JM,"$7,800,000",Hermosillo,Pitic,533 m²,405.12 m²,3,3,3,2,1,Norte,0 años,0 MXN,,,,,,,,,,,,,
1412247835,sonora,se,https://casa.metroscubicos.com/MLM-1412247835-se-vende-casa-en-zona-norte-_JM,"$7,800,000",Cajeme,Zona Norte,594 m²,414 m²,,3,4,3,,,11 años,,,,,,,,,,,,,,
1386016515,sonora,venta,https://casa.metroscubicos.com/MLM-1386016515-venta-casa-mision-del-sol-remodelada-_JM,"$2,650,000",Hermosillo,Misión Del Sol,180 m²,250 m²,6,3,2,2,,,0 años,,,,,,,,,,,,,,
1386047478,sonora,casa,https://casa.metroscubicos.com/MLM-1386047478-casa-en-venta-para-estrenar-san-benito-_JM,"$2,370,000",Hermosillo,San Benito,160 m²,220 m²,6,3,2,2,,,0 años,,,,,,,,,,,,,,
1420659324,sonora,venta,https://casa.metroscubicos.com/MLM-1420659324-venta-motel-tukko-san-luis-rio-colorado-sonora-inversion-_JM,"$4,400,000",San Luis Río Colorado,10 de Abril,324 m²,324 m²,6,,5,5,,,12 años,,,,,,,,,,,,,,
1384738900,sonora,fracc,https://casa.metroscubicos.com/MLM-1384738900-fracc-la-rioja-residencial-hermosillo-sonora-lmb-_JM,"$3,574,000",Hermosillo,La Rioja Residencial,294 m²,245 m²,,4,4,2,,,15 años,,,,,,1,,,,,,,,
1393861396,sonora,se,https://casa.metroscubicos.com/MLM-1393861396-se-vende-casa-2-pisos-excelente-ubicacion-en-fraccionamiento-valle-de-lago-hermosillo-sonora-remate-ih-_JM,"$2,537,000",Hermosillo,Valle Bonito,200 m²,200 m²,,2,2,2,2,Sur,8 años,500 MXN,,,,,,,,,,,,,
1409639949,sonora,residencial,https://casa.metroscubicos.com/MLM-1409639949-residencial-casa-venta-_JM,"$2,500,000",Hermosillo,Olivares,218.75 m²,300 m²,3,3,3,2,2,Norte,0 años,0 MXN,,,,,,,,,,,,,
1390381210,sonora,casa,https://casa.metroscubicos.com/MLM-1390381210-casa-de-4-cuartos-4-banos-lista-para-ser-terminada-precio-negociable-_JM,"U$S100,000",Puerto PeÃ±asco,San Rafael,385 mÂ²,270 mÂ²,,,,,,,,,4,4,,,,,,,,,,,
1420269009,sonora,casa,https://casa.metroscubicos.com/MLM-1420269009-casa-de-gran-oportunidad-ubicada-en-una-zona-tranquila-y-bien-ubicada-_JM,"U$S66,900",Puerto PeÃ±asco,San Rafael,330 mÂ²,180 mÂ²,,,,,1,,,,2,2,,,,,,,,,,,
872598538,sonora,casa,https://casa.metroscubicos.com/MLM-872598538-casa-en-venta-_JM,"$7,500,000",Hermosillo,Modelo,1000 m²,523 m²,13,10,3,5,,,0 años,,,,,,,,,,,,,,
1390411634,sonora,casa,https://casa.metroscubicos.com/MLM-1390411634-casa-venta-con-vista-al-mar-de-cortes-en-san-carlos-sonora-_JM,"$13,857,000",Guaymas,San Carlos Nuevo Guaymas,323 mÂ²,247 mÂ²,,,,,2,,,,4,5,,,,,,,,,,,
1386016449,sonora,venta,https://casa.metroscubicos.com/MLM-1386016449-venta-casa-lomas-del-norte-2-_JM,"$580,000",Hermosillo,Lomas del Norte,163 m²,91 m²,2,1,1,2,,,7 años,,,,,,,,,,,,,,
757446750,sonora,casa,https://casa.metroscubicos.com/MLM-757446750-casa-habitacion-en-ciudad-obregon-sonora-_JM,"$2,489,000",Cajeme,Villa California,414.7 m²,413.2 m²,,2,2,,2,,21 años,,,,,,,,,,,,,,
1415366975,sonora,casa,https://casa.metroscubicos.com/MLM-1415366975-casa-en-venta-en-contry-sol-guadalupe-nuevo-leon-_JM,"$7,950,000",Hermosillo,Raquet Club,368 m²,300 m²,8,3,2,2,,,0 años,,,,,,,,,,,,,,
909165811,sonora,casa,https://casa.metroscubicos.com/MLM-909165811-casa-en-venta-zona-contry-guadalupe-nuevo-leon-_JM,"$9,300,000",Hermosillo,Raquet Club,361 m²,480 m²,8,3,4,3,,,1 años,,,,,,,,,,,,,,
1374303518,sonora,venta,https://casa.metroscubicos.com/MLM-1374303518-venta-casa-en-parque-sonora-lomas-de-angelopolis-iii-_JM,"$6,200,000",San Andrés Cholula,Lomas de Angelópolis,186 m²,320 m²,,3,5,2,,,0 años,,,,,,,,,,,,,,
1302522851,sonora,residencia,https://casa.metroscubicos.com/MLM-1302522851-residencia-en-renta-o-venta-bretana-amueblada-_JM,"$11,650,000",Hermosillo,Residencial Bretaña,690 m²,702 m²,13,5,5,6,,,0 años,,,,,,,,,,,,,,
1417025809,sonora,residencial,https://casa.metroscubicos.com/MLM-1417025809-residencial-casa-venta-_JM,"$3,999,000",Hermosillo,Fraccionamiento Cárdeno Residencial,178.5 m²,200 m²,,3,3,2,,Norte,0 años,650 MXN,,,,,,,,,,,,,
1418290313,sonora,casa,https://casa.metroscubicos.com/MLM-1418290313-casa-en-venta-siena-residencial-hermosillo-sonora-amm-_JM,"$1,719,100",Hermosillo,Fraccionamiento Siena Residencial,104 m²,98 m²,,3,2,2,2,,10 años,,,,,,1,,,,,,,,
1326521678,sonora,se,https://casa.metroscubicos.com/MLM-1326521678-se-vende-casa-en-col-las-fuentes-_JM,"$875,000",Cajeme,Las Fuentes II,162.13 m²,95.69 m²,,2,1,,,,18 años,,,,,,,,,,,,,,
1386053582,sonora,venta,https://casa.metroscubicos.com/MLM-1386053582-venta-casa-camino-real-_JM,"$1,300,000",Hermosillo,Camino Real,160 m²,123 m²,3,2,1,,,,0 años,,,,,,,,,,,,,,
1328577582,sonora,moderna,https://casa.metroscubicos.com/MLM-1328577582-moderna-residencia-en-venta-colonia-pitic-_JM,"$9,000,000",Hermosillo,Pitic Norte,350 m²,333 m²,3,3,,,,,0 años,,,,,,,,,,,,,,
1384642299,sonora,hermosa,https://casa.metroscubicos.com/MLM-1384642299-hermosa-casa-en-venta-en-privada-_JM,"$1,700,000",Hermosillo,Plaza Grande,118 m²,188 m²,,3,2,2,,,0 años,,,,,,,,,,,,,,
1386078426,sonora,venta,https://casa.metroscubicos.com/MLM-1386078426-venta-casa-san-pedro-_JM,"$900,000",Hermosillo,San Pedro El Saucito,2000 m²,1 m²,,,,,,,0 años,,,,,,,,,,,,,,
1334884148,sonora,casa,https://casa.metroscubicos.com/MLM-1334884148-casa-en-venta-exclusiva-cerrada-al-norte-de-hermosillo-residencial-santa-lucia-_JM,"$9,700,000",Hermosillo,Santa Lucia,340 m²,445 m²,,3,3,4,,,4 años,,,,,,,,,,,,,,
1417986233,sonora,excelente,https://casa.metroscubicos.com/MLM-1417986233-excelente-casa-para-inversion-gran-ubicacion-en-zona-centro--_JM,"U$S70,000",Puerto PeÃ±asco,Puerto PeÃ±asco Centro,385 mÂ²,132 mÂ²,,,,,,,,,3,2,,,,,,,,,,,
1411065567,sonora,casa,https://casa.metroscubicos.com/MLM-1411065567-casa-de-3-recamaras-con-un-departamento-en-la-parte-trasera-_JM,"U$S130,000",Puerto PeÃ±asco,Nueva Esperanza,506 mÂ²,,,,,,,,,,4,2,,,,,,,,,,,
1390413712,sonora,nuevas,https://casa.metroscubicos.com/MLM-1390413712-nuevas-casas-diseno-moderno-sobre-boulevard-2-cuartos-1-banos-_JM,"$700,000",Puerto PeÃ±asco,Brisas del Golfo,160 mÂ²,,,,,,,,,,2,1,,,,,,,,,,,
1304672376,sonora,casa,https://casa.metroscubicos.com/MLM-1304672376-casa-en-venta-en-nueva-galicia-_JM,"$1,700,000",Hermosillo,Nueva Galicia,136 m²,124 m²,5,3,2,1,,,0 años,,,,,,,,,,,,,,
1416191012,sonora,casa,https://casa.metroscubicos.com/MLM-1416191012-casa-en-venta-en-colonia-5-de-mayo-hermosillo-sonora-_JM,"$1,497,000",Hermosillo,5 de Mayo,100 m²,100 m²,,2,1,2,,,0 años,,,,,,,,,,,,,,
1386047479,sonora,venta,https://casa.metroscubicos.com/MLM-1386047479-venta-casa-mision-del-sol-_JM,"$2,485,000",Hermosillo,Misión Del Sol,180 m²,255 m²,10,4,3,3,,,0 años,,,,,,,,,,,,,,
1304047609,sonora,se,https://casa.metroscubicos.com/MLM-1304047609-se-vende-casa-en-col-valle-dorado-_JM,"$595,000",Cajeme,Valle Dorado,127.5 m²,65 m²,,2,1,1,,,30 años,,,,,,,,,,,,,,
939135017,sonora,espaciosa,https://casa.metroscubicos.com/MLM-939135017-espaciosa-y-moderna-casa-en-venta-en-el-poniente-de-hermosil-_JM,"$7,000,000",Hermosillo,Centro,319 m²,400 m²,9,4,4,,,,2 años,,,,,,,,,,,,,,
1384506170,sonora,casa,https://casa.metroscubicos.com/MLM-1384506170-casa-en-venta-real-de-quiroga-hermosillo-sonora-amm-_JM,"$1,557,905",Hermosillo,Real De Quiroga,195 m²,200 m²,,3,2,2,1,,,,,,,,1,,,,,,,,
1386911690,sonora,casa,https://casa.metroscubicos.com/MLM-1386911690-casa-en-venta-hermosillo-sonora-ab-_JM,"$409,061",Hermosillo,Altares,110 m²,110 m²,,3,2,1,1,,5 años,0 MXN,,,,,,,,,,,,,
1384643743,sonora,casa,https://casa.metroscubicos.com/MLM-1384643743-casa-en-venta-en-ciudad-obregon-sonora-vcr-_JM,"$771,500",Sonora,Obregon,146 m²,172 m²,,3,2,2,2,Poniente,,,,,,,1,,,,,,,,
1374527070,sonora,casa,https://casa.metroscubicos.com/MLM-1374527070-casa-en-venta-plaza-real-hermosillo-sonora-amm-_JM,"$518,000",Hermosillo,Plaza Real,145 m²,130 m²,,3,2,1,2,,15 años,,,,,,,,,,,,,,
1300772678,sonora,se,https://casa.metroscubicos.com/MLM-1300772678-se-vende-casa-en-fraccto-alameda-del-cedro-_JM,"$1,865,600",Cajeme,Alameda Del Cedro,120.06 m²,158.45 m²,,3,3,2,,,11 años,,,,,,,,,,,,,,
1323112810,sonora,hermosa,https://casa.metroscubicos.com/MLM-1323112810-hermosa-casa-en-firenze-residencial-_JM,"$3,050,000",Hermosillo,Alta Firenze Residencial,153 m²,165 m²,7,4,2,,,,8 años,,,,,,,,,,,,,,
929934121,sonora,se,https://casa.metroscubicos.com/MLM-929934121-se-vende-casa-en-col-real-del-sol-_JM,"$1,800,000",Cajeme,Real Del Sol,162 m²,142 m²,,3,2,,,,15 años,,,,,,,,,,,,,,
914523979,sonora,residencia,https://casa.metroscubicos.com/MLM-914523979-residencia-de-lujo-en-col-las-brisas-_JM,"$2,350,000",Sonora,Obregon,220 m²,187 m²,,3,3,3,2,Poniente,4 años,,,,,,,,,,,,,,
1408424866,sonora,venta,https://casa.metroscubicos.com/MLM-1408424866-venta-de-casa-en-fraccionamiento-el-palmar-amueblada-y-equipada-_JM,"U$S210,000",Guaymas,San Carlos Nuevo Guaymas,218 mÂ²,218 mÂ²,,,,,,,,,3,3,,,,,,,,,,,
1403690672,sonora,casa,https://casa.metroscubicos.com/MLM-1403690672-casa-de-oportunidad-en-hacienda-de-cortes-entrada-de-puerto-penasco-precio-negociable-_JM,"U$S25,000",Puerto PeÃ±asco,Puerto PeÃ±asco Centro,106 mÂ²,,,,,,,,,,1,1,,,,,,,,,,,
1385990765,sonora,venta,https://casa.metroscubicos.com/MLM-1385990765-venta-casa-al-sur-en-agaves-residencial-_JM,"$1,050,000",Hermosillo,Agaves Residencial,119 m²,156 m²,12,6,5,3,,,2018 años,,,,,,,,,,,,,,
1408437672,sonora,venta,https://casa.metroscubicos.com/MLM-1408437672-venta-de-casa-modelo-sedona-en-el-pedregal-de-san-carlos-sector-country-club-_JM,"$7,182,000",Guaymas,San Carlos Nuevo Guaymas,438 mÂ²,276 mÂ²,,,,,,,,,4,3,,,,,,,,,,,
1390407216,sonora,caracoles,https://casa.metroscubicos.com/MLM-1390407216-caracoles-residencial-_JM,"U$S199,650",Sonora,Puerto PeÃ±asco,,1815 mÂ²,,,,,,,,,3,2,,,,,,,,,,,
929928428,sonora,se,https://casa.metroscubicos.com/MLM-929928428-se-vende-casa-en-villas-del-rey-seccion-colonial-_JM,"$692,000",Cajeme,URBI Villas Del Rey,93 m²,93 m²,,2,1,1,,,16 años,,,,,,,,,,,,,,
936430760,sonora,casa,https://casa.metroscubicos.com/MLM-936430760-casa-nueva-en-venta-area-comun-con-alberca-en-privada-al-norte-de-hermosillo-_JM,"$3,840,971",Hermosillo,Santa Barbara Residencial,160 m²,200.16 m²,,3,2,2,,,0 años,,,,,,,,,,,,,,
1394794437,sonora,venta,https://casa.metroscubicos.com/MLM-1394794437-venta-de-casa-residencial-en-nuevo-desarrollo-con-vista-180-grados-al-mar-_JM,"$12,800,000",Guaymas,San Carlos Nuevo Guaymas,300 mÂ²,258 mÂ²,,,,,,,,,5,5,,,,,,,,,,,
1391637940,sonora,venta,https://casa.metroscubicos.com/MLM-1391637940-venta-casa-en-la-rioja-poniente-_JM,"$8,990,000",Hermosillo,La Rioja Residencial,391 m²,389 m²,,3,3,2,2,,1 años,,,,,,1,Casa,Casa sola,,,,,,
1383404258,sonora,casa,https://casa.metroscubicos.com/MLM-1383404258-casa-en-venta-en-real-de-sevilla-_JM,"$3,700,000",Hermosillo,15 A,261 m²,165 m²,,3,2,2,,,0 años,,,,,,,,,,,,,,
1367463386,sonora,se,https://casa.metroscubicos.com/MLM-1367463386-se-vende-casa-de-campo-en-ejido-esperanza-_JM,"$1,600,000",Cajeme,Esperanza,9638 mÂ²,108 mÂ²,,,,2,,,,,2,1,,20 aÃ±os,,,,,,,,,
1311096112,sonora,se,https://casa.metroscubicos.com/MLM-1311096112-se-vende-casa-en-villa-bonita-_JM,"$1,100,000",Cajeme,Villa Bonita,130 mÂ²,213 mÂ²,,,,2,,,,,2,3,,15 aÃ±os,,,,,,,,,
1363185398,sonora,lomas,https://casa.metroscubicos.com/MLM-1363185398-lomas-de-angelopolis-casa-en-venta-parque-sonora-_JM,"$3,950,000",San Andrés Cholula,Lomas de Angelópolis,163 m²,270 m²,,4,4,2,3,,0 años,,,,,,,,,,,,,,
963087868,sonora,casa,https://casa.metroscubicos.com/MLM-963087868-casa-tuxpan-_JM,"$2,400,000",Hermosillo,Las Lomas,600 m²,,,3,2,2,2,,2 años,0 MXN,,,,,,,,,,,,,
936927925,sonora,se,https://casa.metroscubicos.com/MLM-936927925-se-vende-casa-de-campo-en-el-municipio-de-bacum-_JM,"$1,050,000",Bacum,Bacum,642 mÂ²,641 mÂ²,,,,,,,,,3,2,,20 aÃ±os,,,,,,,,,
1408946084,sonora,casa,https://casa.metroscubicos.com/MLM-1408946084-casa-en-venta-en-cd-obregon-sonora-el-_JM,"$930,000",Cajeme,Jardines Del Valle,180 m²,160 m²,6,4,2,1,,,0 años,,,,,,,,,,,,,,
1333273282,sonora,se,https://casa.metroscubicos.com/MLM-1333273282-se-vende-casa-en-col-centro-en-huatabampo-sonora-_JM,"$3,500,000",Huatabampo,Huatabampo Centro,1000 m²,397 m²,,3,2,,,,20 años,,,,,,,,,,,,,,
